u0_opt,u1_opt,u2_opt
0.5,0.171712,0.365462
0.5,0.175202,0.386191
0.5,0.178693,0.447457
0.5,0.177601,0.530897
0.5,0.174111,0.638193
0.5,0.17062,0.77239
0.5,0.167129,0.9339
0.5,0.163639,1.12122
0.5,0.160148,1.33021
0.5,0.156657,1.55417
0.5,0.153167,1.78415
0.5,0.149676,2.01286
0.5,0.146185,2.2337
0.5,0.142695,2.44346
0.5,0.139204,2.27344
0.5,0.139191,2.17786
0.13004,0.11269,0.349066
0.13004,0.109199,0.349066
0.13004,0.11269,0.349066
0.13004,0.116181,0.349066
0.13004,0.119671,0.349066
0.13004,0.123162,0.349066
0.13004,0.126653,0.349066
0.13004,0.130143,0.349066
0.13004,0.133634,0.349066
0.13004,0.137125,0.349066
0.13004,0.140615,0.349066
0.13004,0.144106,0.349066
0.13004,0.147597,0.349066
0.13004,0.151087,0.349066
0.13004,0.154578,0.349066
0.13004,0.158069,0.349066
0.13004,0.161559,0.349066
0.13004,0.16505,0.349066
0.13004,0.168541,0.349066
0.13004,0.172031,0.367004
0.13004,0.175522,0.386896
0.13004,0.179013,0.449106
0.13004,0.176093,0.531558
0.13004,0.172602,0.639225
0.13004,0.169111,0.773782
0.13004,0.165621,0.935619
0.13004,0.16213,1.12319
0.13004,0.158639,1.33232
0.13004,0.155148,1.55623
0.13004,0.151658,1.78604
0.13004,0.148167,2.01435
0.13004,0.144676,2.23456
0.13004,0.141186,2.44346
0.13004,0.137695,2.35555
0.13004,0.137639,2.33072
0.5,0.112859,0.349066
0.5,0.109368,0.349066
0.5,0.112859,0.349066
0.5,0.11635,0.349066
0.5,0.11984,0.349066
0.5,0.123331,0.349066
0.5,0.126822,0.349066
0.5,0.130312,0.349066
0.5,0.133803,0.349066
0.5,0.137294,0.349066
0.5,0.140784,0.349066
0.5,0.144275,0.349066
0.5,0.147766,0.349066
0.5,0.151256,0.349066
0.5,0.154747,0.349066
0.5,0.158238,0.349066
0.5,0.161728,0.349066
0.5,0.165219,0.349066
0.5,0.16871,0.349066
0.5,0.1722,0.368187
0.5,0.175691,0.386865
0.5,0.179182,0.449827
0.5,0.175691,0.532338
0.5,0.1722,0.640441
0.5,0.16871,0.775396
0.5,0.165219,0.937578
0.5,0.161728,1.1254
0.5,0.158238,1.33463
0.5,0.154747,1.55846
0.5,0.151256,1.78805
0.5,0.147766,2.01591
0.5,0.144275,2.23545
0.5,0.140784,2.44346
0.5,0.137294,2.27344
0.5,0.137281,2.17786
0.276483,0.100406,0.349066
0.276483,0.0969158,0.349066
0.276483,0.100406,0.349066
0.276483,0.103897,0.349066
0.276483,0.107388,0.349066
0.276483,0.110878,0.349066
0.276483,0.114369,0.349066
0.276483,0.11786,0.349066
0.276483,0.12135,0.349066
0.276483,0.124841,0.349066
0.276483,0.128332,0.349066
0.276483,0.131822,0.349066
0.276483,0.135313,0.349066
0.276483,0.138804,0.349066
0.276483,0.142295,0.349066
0.276483,0.145785,0.349066
0.276483,0.149276,0.349066
0.276483,0.152767,0.349066
0.276483,0.156257,0.349066
0.276483,0.152767,0.349066
0.276483,0.156257,0.352313
0.276483,0.155163,0.399494
0.276483,0.151672,0.468104
0.276483,0.148181,0.560444
0.276483,0.144691,0.677969
0.276483,0.1412,0.821799
0.276483,0.137709,0.991589
0.276483,0.134219,1.1846
0.276483,0.130728,1.39529
0.276483,0.127237,1.61572
0.276483,0.123747,1.83891
0.276483,0.120256,2.05484
0.276483,0.116765,2.25732
0.276483,0.113274,2.44346
0.276483,0.113185,2.33072
0.5,0.102496,0.349066
0.5,0.0990055,0.349066
0.5,0.102496,0.349066
0.5,0.105987,0.349066
0.5,0.109477,0.349066
0.5,0.112968,0.349066
0.5,0.116459,0.349066
0.5,0.119949,0.349066
0.5,0.12344,0.349066
0.5,0.126931,0.349066
0.5,0.130421,0.349066
0.5,0.133912,0.349066
0.5,0.137403,0.349066
0.5,0.140893,0.349066
0.5,0.144384,0.349066
0.5,0.147875,0.349066
0.5,0.151365,0.349066
0.5,0.154856,0.349066
0.5,0.158347,0.349066
0.5,0.161838,0.362328
0.5,0.165328,0.400103
0.5,0.168819,0.431537
0.5,0.17231,0.516265
0.5,0.168819,0.620855
0.5,0.165328,0.752081
0.5,0.161838,0.910756
0.5,0.158347,1.09588
0.5,0.154856,1.3039
0.5,0.151365,1.52857
0.5,0.147875,1.76013
0.5,0.144384,1.99241
0.5,0.140893,2.21858
0.5,0.137403,2.4351
0.5,0.133912,2.26732
0.5,0.1339,2.17324
0.500088,0.10238,0.349066
0.500088,0.0988891,0.349066
0.500088,0.10238,0.349066
0.500088,0.10587,0.349066
0.500088,0.109361,0.349066
0.500088,0.112852,0.349066
0.500088,0.116342,0.349066
0.500088,0.119833,0.349066
0.500088,0.123324,0.349066
0.500088,0.126814,0.349066
0.500088,0.130305,0.349066
0.500088,0.133796,0.349066
0.500088,0.137286,0.349066
0.500088,0.140777,0.349066
0.500088,0.144268,0.349066
0.500088,0.147758,0.349066
0.500088,0.151249,0.349066
0.500088,0.15474,0.349066
0.500088,0.15823,0.349066
0.500088,0.161721,0.362527
0.500088,0.165212,0.39851
0.500088,0.168702,0.432822
0.500088,0.172193,0.517865
0.500088,0.168702,0.622823
0.500088,0.165212,0.754446
0.500088,0.161721,0.913512
0.500088,0.15823,1.09897
0.500088,0.15474,1.3072
0.500088,0.151249,1.53192
0.500088,0.147758,1.76347
0.500088,0.144268,1.99554
0.500088,0.140777,2.22133
0.500088,0.137286,2.43738
0.500088,0.133796,2.24131
0.500088,0.133779,2.15326
0.405677,0.102256,0.349066
0.405677,0.0987651,0.349066
0.405677,0.102256,0.349066
0.405677,0.105746,0.349066
0.405677,0.109237,0.349066
0.405677,0.112728,0.349066
0.405677,0.116218,0.349066
0.405677,0.119709,0.349066
0.405677,0.1232,0.349066
0.405677,0.12669,0.349066
0.405677,0.130181,0.349066
0.405677,0.133672,0.349066
0.405677,0.137162,0.349066
0.405677,0.140653,0.349066
0.405677,0.144144,0.349066
0.405677,0.147634,0.349066
0.405677,0.151125,0.349066
0.405677,0.154616,0.349066
0.405677,0.158106,0.349066
0.405677,0.161597,0.362709
0.405677,0.165088,0.396892
0.405677,0.168578,0.434152
0.405677,0.172069,0.519499
0.405677,0.168578,0.624815
0.405677,0.165088,0.756829
0.405677,0.161597,0.916281
0.405677,0.158106,1.10207
0.405677,0.154616,1.31051
0.405677,0.151125,1.53526
0.405677,0.147634,1.76679
0.405677,0.144144,1.99865
0.405677,0.140653,2.22407
0.405677,0.137162,2.43966
0.405677,0.133672,2.3465
0.405677,0.133818,2.2275
0.5,0.102124,0.349066
0.5,0.0986334,0.349066
0.5,0.102124,0.349066
0.5,0.105615,0.349066
0.5,0.109105,0.349066
0.5,0.112596,0.349066
0.5,0.116087,0.349066
0.5,0.119577,0.349066
0.5,0.123068,0.349066
0.5,0.126559,0.349066
0.5,0.130049,0.349066
0.5,0.13354,0.349066
0.5,0.137031,0.349066
0.5,0.140521,0.349066
0.5,0.144012,0.349066
0.5,0.147503,0.349066
0.5,0.150993,0.349066
0.5,0.154484,0.349066
0.5,0.157975,0.349066
0.5,0.161465,0.362874
0.5,0.164956,0.395247
0.5,0.168447,0.435525
0.5,0.171937,0.521164
0.5,0.168447,0.62683
0.5,0.164956,0.75923
0.5,0.161465,0.919061
0.5,0.157975,1.10517
0.5,0.154484,1.31381
0.5,0.150993,1.53859
0.5,0.147503,1.7701
0.5,0.144012,2.00174
0.5,0.140521,2.2268
0.5,0.137031,2.44191
0.5,0.13354,2.28381
0.5,0.133528,2.19933
0.5,0.101983,0.349066
0.5,0.0984928,0.349066
0.5,0.101983,0.349066
0.5,0.105474,0.349066
0.5,0.108965,0.349066
0.5,0.112455,0.349066
0.5,0.115946,0.349066
0.5,0.119437,0.349066
0.5,0.122927,0.349066
0.5,0.126418,0.349066
0.5,0.129909,0.349066
0.5,0.133399,0.349066
0.5,0.13689,0.349066
0.5,0.140381,0.349066
0.5,0.143871,0.349066
0.5,0.147362,0.349066
0.5,0.150853,0.349066
0.5,0.154344,0.349066
0.5,0.157834,0.349066
0.5,0.161325,0.363
0.5,0.164816,0.393485
0.5,0.168306,0.436912
0.5,0.171797,0.522809
0.5,0.168306,0.628791
0.5,0.164816,0.761535
0.5,0.161325,0.921699
0.5,0.157834,1.10808
0.5,0.154344,1.31686
0.5,0.150853,1.54161
0.5,0.147362,1.77301
0.5,0.143871,2.00434
0.5,0.140381,2.22893
0.5,0.13689,2.44346
0.5,0.1334,2.27372
0.5,0.133387,2.17351
0.485163,0.101832,0.349066
0.485163,0.0983411,0.349066
0.485163,0.101832,0.349066
0.485163,0.105322,0.349066
0.485163,0.108813,0.349066
0.485163,0.112304,0.349066
0.485163,0.115794,0.349066
0.485163,0.119285,0.349066
0.485163,0.122776,0.349066
0.485163,0.126266,0.349066
0.485163,0.129757,0.349066
0.485163,0.133248,0.349066
0.485163,0.136738,0.349066
0.485163,0.140229,0.349066
0.485163,0.14372,0.349066
0.485163,0.14721,0.349066
0.485163,0.150701,0.349066
0.485163,0.154192,0.349066
0.485163,0.157682,0.349066
0.485163,0.161173,0.36306
0.485163,0.164664,0.39149
0.485163,0.168154,0.438282
0.485163,0.171645,0.524375
0.485163,0.168154,0.630601
0.485163,0.164664,0.763606
0.485163,0.161173,0.924003
0.485163,0.157682,1.11053
0.485163,0.154192,1.31933
0.485163,0.150701,1.54391
0.485163,0.14721,1.77503
0.485163,0.14372,2.00588
0.485163,0.140229,2.22978
0.485163,0.136738,2.44346
0.485163,0.133248,2.27506
0.485163,0.133233,2.18246
0.499957,0.101671,0.349066
0.499957,0.0981801,0.349066
0.499957,0.101671,0.349066
0.499957,0.105161,0.349066
0.499957,0.108652,0.349066
0.499957,0.112143,0.349066
0.499957,0.115633,0.349066
0.499957,0.119124,0.349066
0.499957,0.122615,0.349066
0.499957,0.126105,0.349066
0.499957,0.129596,0.349066
0.499957,0.133087,0.349066
0.499957,0.136577,0.349066
0.499957,0.140068,0.349066
0.499957,0.143559,0.349066
0.499957,0.147049,0.349066
0.499957,0.15054,0.349066
0.499957,0.154031,0.349066
0.499957,0.157521,0.349066
0.499957,0.161012,0.363096
0.499957,0.164503,0.389466
0.499957,0.167993,0.439702
0.499957,0.171484,0.525976
0.499957,0.167993,0.632438
0.499957,0.164503,0.765696
0.499957,0.161012,0.926319
0.499957,0.157521,1.11299
0.499957,0.154031,1.3218
0.499957,0.15054,1.54621
0.499957,0.147049,1.77705
0.499957,0.143559,2.0074
0.499957,0.140068,2.23063
0.499957,0.136577,2.44346
0.499957,0.133087,2.27876
0.499957,0.133079,2.17266
0.47832,0.101501,0.349066
0.47832,0.09801,0.349066
0.47832,0.101501,0.349066
0.47832,0.104991,0.349066
0.47832,0.108482,0.349066
0.47832,0.111973,0.349066
0.47832,0.115463,0.349066
0.47832,0.118954,0.349066
0.47832,0.122445,0.349066
0.47832,0.125935,0.349066
0.47832,0.129426,0.349066
0.47832,0.132917,0.349066
0.47832,0.136407,0.349066
0.47832,0.139898,0.349066
0.47832,0.143389,0.349066
0.47832,0.146879,0.349066
0.47832,0.15037,0.349066
0.47832,0.153861,0.349066
0.47832,0.157351,0.349066
0.47832,0.160842,0.363108
0.47832,0.164333,0.387412
0.47832,0.167823,0.441167
0.47832,0.171314,0.527611
0.47832,0.167823,0.634298
0.47832,0.164333,0.767802
0.47832,0.160842,0.928647
0.47832,0.157351,1.11546
0.47832,0.153861,1.32427
0.47832,0.15037,1.5485
0.47832,0.146879,1.77906
0.47832,0.143389,2.00892
0.47832,0.139898,2.23147
0.47832,0.136407,2.44346
0.47832,0.132917,2.39193
0.47832,0.132816,2.34074
0.49988,0.101345,0.349066
0.49988,0.0978545,0.349066
0.49988,0.101345,0.349066
0.49988,0.104836,0.349066
0.49988,0.108327,0.349066
0.49988,0.111817,0.349066
0.49988,0.115308,0.349066
0.49988,0.118799,0.349066
0.49988,0.122289,0.349066
0.49988,0.12578,0.349066
0.49988,0.129271,0.349066
0.49988,0.132761,0.349066
0.49988,0.136252,0.349066
0.49988,0.139743,0.349066
0.49988,0.143233,0.349066
0.49988,0.146724,0.349066
0.49988,0.150215,0.349066
0.49988,0.153705,0.349066
0.49988,0.157196,0.349066
0.49988,0.160687,0.363119
0.49988,0.164177,0.38541
0.49988,0.167668,0.443141
0.49988,0.170718,0.529332
0.49988,0.167228,0.636186
0.49988,0.163737,0.769897
0.49988,0.160246,0.930935
0.49988,0.156756,1.11787
0.49988,0.153265,1.32668
0.49988,0.149774,1.55073
0.49988,0.146284,1.78101
0.49988,0.142793,2.01039
0.49988,0.139302,2.23228
0.49988,0.135812,2.44346
0.49988,0.132321,2.27161
0.49988,0.132309,2.17655
0.319178,0.10161,0.349066
0.319178,0.098119,0.349066
0.319178,0.10161,0.349066
0.319178,0.1051,0.349066
0.319178,0.108591,0.349066
0.319178,0.112082,0.349066
0.319178,0.115572,0.349066
0.319178,0.119063,0.349066
0.319178,0.122554,0.349066
0.319178,0.126044,0.349066
0.319178,0.129535,0.349066
0.319178,0.133026,0.349066
0.319178,0.136516,0.349066
0.319178,0.140007,0.349066
0.319178,0.143498,0.349066
0.319178,0.146988,0.349066
0.319178,0.150479,0.349066
0.319178,0.15397,0.349066
0.319178,0.15746,0.349066
0.319178,0.160951,0.36434
0.319178,0.164442,0.385687
0.319178,0.167932,0.446261
0.319178,0.168168,0.530413
0.319178,0.164677,0.637435
0.319178,0.161186,0.771367
0.319178,0.157696,0.932635
0.319178,0.154205,1.11976
0.319178,0.150714,1.32866
0.319178,0.147224,1.55265
0.319178,0.143733,1.78276
0.319178,0.140242,2.01177
0.319178,0.136752,2.23307
0.319178,0.133261,2.44346
0.319178,0.12977,2.39911
0.319178,0.129769,2.3878
0.5,0.101915,0.349066
0.5,0.0984246,0.349066
0.5,0.101915,0.349066
0.5,0.105406,0.349066
0.5,0.108897,0.349066
0.5,0.112387,0.349066
0.5,0.115878,0.349066
0.5,0.119369,0.349066
0.5,0.122859,0.349066
0.5,0.12635,0.349066
0.5,0.129841,0.349066
0.5,0.133331,0.349066
0.5,0.136822,0.349066
0.5,0.140313,0.349066
0.5,0.143803,0.349066
0.5,0.147294,0.349066
0.5,0.150785,0.349066
0.5,0.154275,0.349066
0.5,0.157766,0.349066
0.5,0.161257,0.365866
0.5,0.164747,0.386374
0.5,0.168238,0.447888
0.5,0.166669,0.531071
0.5,0.163178,0.638465
0.5,0.159687,0.772756
0.5,0.156197,0.934352
0.5,0.152706,1.12174
0.5,0.149215,1.33076
0.5,0.145725,1.55471
0.5,0.142234,1.78465
0.5,0.138743,2.01325
0.5,0.135253,2.23393
0.5,0.131762,2.44346
0.5,0.128271,2.27344
0.5,0.128259,2.17786
0.5,0.102225,0.349066
0.5,0.0987343,0.349066
0.5,0.102225,0.349066
0.5,0.105716,0.349066
0.5,0.109206,0.349066
0.5,0.112697,0.349066
0.5,0.116188,0.349066
0.5,0.119678,0.349066
0.5,0.123169,0.349066
0.5,0.12666,0.349066
0.5,0.13015,0.349066
0.5,0.133641,0.349066
0.5,0.137132,0.349066
0.5,0.140622,0.349066
0.5,0.144113,0.349066
0.5,0.147604,0.349066
0.5,0.151094,0.349066
0.5,0.154585,0.349066
0.5,0.158076,0.349066
0.5,0.161566,0.367414
0.5,0.165057,0.387086
0.5,0.168548,0.449545
0.5,0.165141,0.531733
0.5,0.16165,0.639498
0.5,0.158159,0.77415
0.5,0.154669,0.936073
0.5,0.151178,1.12371
0.5,0.147687,1.33287
0.5,0.144197,1.55677
0.5,0.140706,1.78654
0.5,0.137215,2.01474
0.5,0.133725,2.23478
0.5,0.130234,2.44346
0.5,0.126743,2.27344
0.5,0.126731,2.17786
0.48686,0.102325,0.349066
0.48686,0.098834,0.349066
0.48686,0.102325,0.349066
0.48686,0.105815,0.349066
0.48686,0.109306,0.349066
0.48686,0.112797,0.349066
0.48686,0.116287,0.349066
0.48686,0.119778,0.349066
0.48686,0.123269,0.349066
0.48686,0.126759,0.349066
0.48686,0.13025,0.349066
0.48686,0.133741,0.349066
0.48686,0.137231,0.349066
0.48686,0.140722,0.349066
0.48686,0.144213,0.349066
0.48686,0.147703,0.349066
0.48686,0.151194,0.349066
0.48686,0.154685,0.349066
0.48686,0.158175,0.349066
0.48686,0.161666,0.368457
0.48686,0.165157,0.38677
0.48686,0.168647,0.449907
0.48686,0.165157,0.532559
0.48686,0.161666,0.640785
0.48686,0.158175,0.77585
0.48686,0.154685,0.938124
0.48686,0.151194,1.12601
0.48686,0.147703,1.33527
0.48686,0.144213,1.55907
0.48686,0.140722,1.7886
0.48686,0.137231,2.01633
0.48686,0.133741,2.23568
0.48686,0.13025,2.44346
0.48686,0.126759,2.28876
0.48686,0.126745,2.16907
0.339423,0.0900151,0.349066
0.339423,0.0865244,0.349066
0.339423,0.0900151,0.349066
0.339423,0.0935057,0.349066
0.339423,0.0969964,0.349066
0.339423,0.100487,0.349066
0.339423,0.103978,0.349066
0.339423,0.107468,0.349066
0.339423,0.110959,0.349066
0.339423,0.11445,0.349066
0.339423,0.11794,0.349066
0.339423,0.121431,0.349066
0.339423,0.124922,0.349066
0.339423,0.128412,0.349066
0.339423,0.131903,0.349066
0.339423,0.135394,0.349066
0.339423,0.138884,0.349066
0.339423,0.142375,0.349066
0.339423,0.145866,0.349066
0.339423,0.142375,0.349066
0.339423,0.145866,0.352205
0.339423,0.144678,0.399446
0.339423,0.141187,0.46815
0.339423,0.137697,0.560568
0.339423,0.134206,0.678162
0.339423,0.130715,0.822055
0.339423,0.127225,0.991898
0.339423,0.123734,1.18495
0.339423,0.120243,1.39565
0.339423,0.116753,1.61606
0.339423,0.113262,1.83921
0.339423,0.109771,2.05508
0.339423,0.106281,2.25745
0.339423,0.10279,2.44346
0.339423,0.102245,2.42202
0.500538,0.0920502,0.349066
0.500538,0.0885595,0.349066
0.500538,0.0920502,0.349066
0.500538,0.0955408,0.349066
0.500538,0.0990315,0.349066
0.500538,0.102522,0.349066
0.500538,0.106013,0.349066
0.500538,0.109504,0.349066
0.500538,0.112994,0.349066
0.500538,0.116485,0.349066
0.500538,0.119976,0.349066
0.500538,0.123466,0.349066
0.500538,0.126957,0.349066
0.500538,0.130448,0.349066
0.500538,0.133938,0.349066
0.500538,0.137429,0.349066
0.500538,0.14092,0.349066
0.500538,0.14441,0.349066
0.500538,0.147901,0.349066
0.500538,0.151392,0.36236
0.500538,0.154882,0.399856
0.500538,0.158373,0.431735
0.500538,0.161864,0.516513
0.500538,0.158373,0.621161
0.500538,0.154882,0.752449
0.500538,0.151392,0.911186
0.500538,0.147901,1.09637
0.500538,0.14441,1.30441
0.500538,0.14092,1.52909
0.500538,0.137429,1.76066
0.500538,0.133938,1.9929
0.500538,0.130448,2.21901
0.500538,0.126957,2.43546
0.500538,0.123466,2.27885
0.500538,0.123455,2.19758
0.494773,0.0919217,0.349066
0.494773,0.088431,0.349066
0.494773,0.0919217,0.349066
0.494773,0.0954124,0.349066
0.494773,0.0989031,0.349066
0.494773,0.102394,0.349066
0.494773,0.105884,0.349066
0.494773,0.109375,0.349066
0.494773,0.112866,0.349066
0.494773,0.116356,0.349066
0.494773,0.119847,0.349066
0.494773,0.123338,0.349066
0.494773,0.126828,0.349066
0.494773,0.130319,0.349066
0.494773,0.13381,0.349066
0.494773,0.1373,0.349066
0.494773,0.140791,0.349066
0.494773,0.144282,0.349066
0.494773,0.147772,0.349066
0.494773,0.151263,0.362557
0.494773,0.154754,0.398259
0.494773,0.158244,0.433027
0.494773,0.161735,0.518119
0.494773,0.158244,0.623133
0.494773,0.154754,0.754818
0.494773,0.151263,0.913944
0.494773,0.147772,1.09946
0.494773,0.144282,1.30772
0.494773,0.140791,1.53244
0.494773,0.1373,1.76399
0.494773,0.13381,1.99602
0.494773,0.130319,2.22176
0.494773,0.126828,2.43774
0.494773,0.123338,2.41551
0.494773,0.123295,2.40253
0.49975,0.0917856,0.349066
0.49975,0.0882949,0.349066
0.49975,0.0917856,0.349066
0.49975,0.0952763,0.349066
0.49975,0.0987669,0.349066
0.49975,0.102258,0.349066
0.49975,0.105748,0.349066
0.49975,0.109239,0.349066
0.49975,0.11273,0.349066
0.49975,0.11622,0.349066
0.49975,0.119711,0.349066
0.49975,0.123202,0.349066
0.49975,0.126692,0.349066
0.49975,0.130183,0.349066
0.49975,0.133674,0.349066
0.49975,0.137164,0.349066
0.49975,0.140655,0.349066
0.49975,0.144146,0.349066
0.49975,0.147636,0.349066
0.49975,0.151127,0.362736
0.49975,0.154618,0.396636
0.49975,0.158108,0.434364
0.49975,0.161599,0.519758
0.49975,0.158108,0.625129
0.49975,0.154618,0.757204
0.49975,0.151127,0.916716
0.49975,0.147636,1.10255
0.49975,0.144146,1.31102
0.49975,0.140655,1.53578
0.49975,0.137164,1.76731
0.49975,0.133674,1.99913
0.49975,0.130183,2.2245
0.49975,0.126692,2.44001
0.49975,0.123202,2.27104
0.49975,0.12319,2.1283
0.5,0.0916417,0.349066
0.5,0.088151,0.349066
0.5,0.0916417,0.349066
0.5,0.0951324,0.349066
0.5,0.098623,0.349066
0.5,0.102114,0.349066
0.5,0.105604,0.349066
0.5,0.109095,0.349066
0.5,0.112586,0.349066
0.5,0.116076,0.349066
0.5,0.119567,0.349066
0.5,0.123058,0.349066
0.5,0.126548,0.349066
0.5,0.130039,0.349066
0.5,0.13353,0.349066
0.5,0.13702,0.349066
0.5,0.140511,0.349066
0.5,0.144002,0.349066
0.5,0.147492,0.349066
0.5,0.150983,0.362898
0.5,0.154474,0.394987
0.5,0.157964,0.435745
0.5,0.161455,0.521428
0.5,0.157964,0.627149
0.5,0.154474,0.759609
0.5,0.150983,0.919499
0.5,0.147492,1.10566
0.5,0.144002,1.31433
0.5,0.140511,1.53912
0.5,0.13702,1.77062
0.5,0.13353,2.00222
0.5,0.130039,2.22722
0.5,0.126548,2.44226
0.5,0.123058,2.27256
0.5,0.123046,2.1772
0.487994,0.0914883,0.349066
0.487994,0.0879976,0.349066
0.487994,0.0914883,0.349066
0.487994,0.094979,0.349066
0.487994,0.0984696,0.349066
0.487994,0.10196,0.349066
0.487994,0.105451,0.349066
0.487994,0.108942,0.349066
0.487994,0.112432,0.349066
0.487994,0.115923,0.349066
0.487994,0.119414,0.349066
0.487994,0.122904,0.349066
0.487994,0.126395,0.349066
0.487994,0.129886,0.349066
0.487994,0.133376,0.349066
0.487994,0.136867,0.349066
0.487994,0.140358,0.349066
0.487994,0.143848,0.349066
0.487994,0.147339,0.349066
0.487994,0.15083,0.363011
0.487994,0.15432,0.393174
0.487994,0.157811,0.437124
0.487994,0.161302,0.523053
0.487994,0.157811,0.629074
0.487994,0.15432,0.761859
0.487994,0.15083,0.92206
0.487994,0.147339,1.10846
0.487994,0.143848,1.31724
0.487994,0.140358,1.54197
0.487994,0.136867,1.77333
0.487994,0.133376,2.00459
0.487994,0.129886,2.22906
0.487994,0.126395,2.44346
0.487994,0.122904,2.27392
0.487994,0.122892,2.17944
0.5,0.0913241,0.349066
0.5,0.0878334,0.349066
0.5,0.0913241,0.349066
0.5,0.0948148,0.349066
0.5,0.0983054,0.349066
0.5,0.101796,0.349066
0.5,0.105287,0.349066
0.5,0.108777,0.349066
0.5,0.112268,0.349066
0.5,0.115759,0.349066
0.5,0.119249,0.349066
0.5,0.12274,0.349066
0.5,0.126231,0.349066
0.5,0.129721,0.349066
0.5,0.133212,0.349066
0.5,0.136703,0.349066
0.5,0.140193,0.349066
0.5,0.143684,0.349066
0.5,0.147175,0.349066
0.5,0.150665,0.363067
0.5,0.154156,0.391174
0.5,0.157647,0.438502
0.5,0.161137,0.524625
0.5,0.157647,0.630889
0.5,0.154156,0.763934
0.5,0.150665,0.924366
0.5,0.147175,1.11092
0.5,0.143684,1.31972
0.5,0.140193,1.54427
0.5,0.136703,1.77535
0.5,0.133212,2.00612
0.5,0.129721,2.22991
0.5,0.126231,2.44346
0.5,0.12274,2.27344
0.5,0.122729,2.17786
0.459732,0.0911507,0.349066
0.459732,0.08766,0.349066
0.459732,0.0911507,0.349066
0.459732,0.0946413,0.349066
0.459732,0.098132,0.349066
0.459732,0.101623,0.349066
0.459732,0.105113,0.349066
0.459732,0.108604,0.349066
0.459732,0.112095,0.349066
0.459732,0.115585,0.349066
0.459732,0.119076,0.349066
0.459732,0.122567,0.349066
0.459732,0.126057,0.349066
0.459732,0.129548,0.349066
0.459732,0.133039,0.349066
0.459732,0.136529,0.349066
0.459732,0.14002,0.349066
0.459732,0.143511,0.349066
0.459732,0.147001,0.349066
0.459732,0.150492,0.363099
0.459732,0.153983,0.389144
0.459732,0.157473,0.439929
0.459732,0.160964,0.526232
0.459732,0.157473,0.632729
0.459732,0.153983,0.766026
0.459732,0.150492,0.926685
0.459732,0.147001,1.11338
0.459732,0.143511,1.32219
0.459732,0.14002,1.54657
0.459732,0.136529,1.77736
0.459732,0.133039,2.00764
0.459732,0.129548,2.23076
0.459732,0.126057,2.44346
0.459732,0.122567,2.26335
0.459732,0.122554,2.20579
0.492224,0.0909681,0.349066
0.492224,0.0874775,0.349066
0.492224,0.0909681,0.349066
0.492224,0.0944588,0.349066
0.492224,0.0979495,0.349066
0.492224,0.10144,0.349066
0.492224,0.104931,0.349066
0.492224,0.108421,0.349066
0.492224,0.111912,0.349066
0.492224,0.115403,0.349066
0.492224,0.118893,0.349066
0.492224,0.122384,0.349066
0.492224,0.125875,0.349066
0.492224,0.129366,0.349066
0.492224,0.132856,0.349066
0.492224,0.136347,0.349066
0.492224,0.139838,0.349066
0.492224,0.143328,0.349066
0.492224,0.146819,0.349066
0.492224,0.15031,0.363107
0.492224,0.1538,0.387086
0.492224,0.157291,0.441403
0.492224,0.160782,0.527871
0.492224,0.157291,0.634593
0.492224,0.1538,0.768136
0.492224,0.15031,0.929014
0.492224,0.146819,1.11585
0.492224,0.143328,1.32466
0.492224,0.139838,1.54886
0.492224,0.136347,1.77937
0.492224,0.132856,2.00915
0.492224,0.129366,2.2316
0.492224,0.125875,2.44346
0.492224,0.122384,2.28651
0.492224,0.122365,2.24063
0.279334,0.0908522,0.349066
0.279334,0.0873615,0.349066
0.279334,0.0908522,0.349066
0.279334,0.0943429,0.349066
0.279334,0.0978335,0.349066
0.279334,0.101324,0.349066
0.279334,0.104815,0.349066
0.279334,0.108306,0.349066
0.279334,0.111796,0.349066
0.279334,0.115287,0.349066
0.279334,0.118778,0.349066
0.279334,0.122268,0.349066
0.279334,0.125759,0.349066
0.279334,0.12925,0.349066
0.279334,0.13274,0.349066
0.279334,0.136231,0.349066
0.279334,0.139722,0.349066
0.279334,0.143212,0.349066
0.279334,0.146703,0.349066
0.279334,0.150194,0.36317
0.279334,0.153684,0.385261
0.279334,0.157175,0.44439
0.279334,0.159265,0.529715
0.279334,0.155774,0.636495
0.279334,0.152284,0.770172
0.279334,0.148793,0.931197
0.279334,0.145302,1.11813
0.279334,0.141812,1.32693
0.279334,0.138321,1.55097
0.279334,0.13483,1.78122
0.279334,0.13134,2.01055
0.279334,0.127849,2.23237
0.279334,0.124358,2.44346
0.279334,0.120868,2.22559
0.279334,0.12085,2.20091
0.169921,0.0911305,0.349066
0.169921,0.0876398,0.349066
0.169921,0.0911305,0.349066
0.169921,0.0946211,0.349066
0.169921,0.0981118,0.349066
0.169921,0.101602,0.349066
0.169921,0.105093,0.349066
0.169921,0.108584,0.349066
0.169921,0.112074,0.349066
0.169921,0.115565,0.349066
0.169921,0.119056,0.349066
0.169921,0.122546,0.349066
0.169921,0.126037,0.349066
0.169921,0.129528,0.349066
0.169921,0.133018,0.349066
0.169921,0.136509,0.349066
0.169921,0.14,0.349066
0.169921,0.143491,0.349066
0.169921,0.146981,0.349066
0.169921,0.150472,0.364579
0.169921,0.153963,0.385793
0.169921,0.157453,0.446516
