z0,vx0,i,u0_opt,u1_opt,u2_opt,x,z,v_abs,v_arg,vx,vz,gripx,gripz,aoa
1.35,10.5,7,0.5,0.130301,0.349066,-3.59142,1.4079,10,0.0604879,9.98171,0.60451,-3.20095,1.32109,0.0698132
1.35,10.5,8,0.5,0.133792,0.349066,-3.39178,1.41999,10,0.0639786,9.97954,0.639349,-3.00102,1.33455,0.0698132
1.35,10.5,9,0.5,0.137282,0.349066,-3.19219,1.43278,10,0.0674692,9.97725,0.674181,-2.80113,1.3487,0.0698132
1.35,10.5,10,0.5,0.140773,0.349066,-2.99265,1.44626,10,0.0709599,9.97483,0.709004,-2.60129,1.36355,0.0698132
1.35,10.5,11,0.5,0.144264,0.349066,-2.79315,1.46044,10,0.0744506,9.9723,0.743818,-2.40151,1.37909,0.0698132
1.35,10.5,12,0.5,0.147754,0.349066,-2.59371,1.47532,10,0.0779412,9.96964,0.778624,-2.20178,1.39534,0.0698132
1.35,10.5,13,0.5,0.151245,0.349066,-2.39431,1.49089,10,0.0814319,9.96686,0.813419,-2.00211,1.41228,0.0698132
1.35,10.5,14,0.5,0.154736,0.349066,-2.19498,1.50716,10,0.0849226,9.96396,0.848205,-1.80251,1.42992,0.0698132
1.35,10.5,15,0.5,0.158226,0.349066,-1.9957,1.52412,10,0.0884133,9.96094,0.882981,-1.60296,1.44825,0.0698132
1.35,10.5,16,0.5,0.161717,0.349066,-1.79648,1.54178,10,0.0919039,9.9578,0.917746,-1.40348,1.46728,0.0698132
1.35,10.5,17,0.5,0.165208,0.349066,-1.59732,1.56014,10,0.0953946,9.95453,0.9525,-1.20406,1.48701,0.0698132
1.35,10.5,18,0.5,0.168698,0.349066,-1.39823,1.57919,10,0.0988853,9.95115,0.987242,-1.00472,1.50743,0.0698132
1.35,10.5,19,0.5,0.172189,0.362477,-1.19921,1.59893,8.96175,0.102376,8.91483,0.915865,-0.806429,1.52328,0.0698132
1.35,10.5,20,0.5,0.17568,0.398928,-1.02091,1.61725,6,0.151898,5.93091,0.907889,-0.630839,1.52869,0.0237815
1.35,10.5,21,0.5,0.17917,0.432482,-0.902294,1.63541,6,0.248984,5.81498,1.47851,-0.515059,1.53516,-0.0698132
1.35,10.5,22,0.5,0.182661,0.517444,-0.785994,1.66498,6,0.252474,5.80978,1.4988,-0.408202,1.53355,-0.0698132
1.35,10.5,23,0.5,0.17917,0.622307,-0.669799,1.69495,6,0.248984,5.81498,1.47851,-0.308434,1.52344,-0.0698132
1.35,10.5,24,0.5,0.17568,0.753827,-0.553499,1.72452,6,0.245493,5.82011,1.45821,-0.218508,1.50594,-0.0698132
1.35,10.5,25,0.5,0.172189,0.912791,-0.437097,1.75369,6,0.242002,5.82516,1.43788,-0.141872,1.4838,-0.0698132
1.35,10.5,26,0.5,0.168698,1.09817,-0.320594,1.78245,6,0.238512,5.83014,1.41754,-0.0812894,1.46193,-0.0698132
1.35,10.5,27,0.5,0.165208,1.30634,-0.203991,1.8108,6,0.235021,5.83506,1.39718,-0.0373641,1.44715,-0.0698132
1.35,10.5,28,0.5,0.161717,1.53104,-0.0872896,1.83874,6,0.0919039,5.97468,0.550648,-0.00724598,1.44683,0.0698132
1.35,10.5,29,0.5,0.158226,1.7626,0.032204,1.84975,6,0.0884133,5.97656,0.529789,0.0187761,1.44998,0.0698132
1.35,10.5,30,0.5,0.154736,1.99472,0.151735,1.86035,6,0.0849226,5.97838,0.508923,0.0453548,1.47475,0.0698132
1.35,10.5,31,0.5,0.151245,2.22062,0.271303,1.87053,6,0.0814319,5.98012,0.488052,0.0800328,1.51922,0.0698132
1.35,10.5,32,0.5,0.147754,2.43679,0.390905,1.88029,10,0.0779413,9.96964,0.778624,0.127682,1.5791,0.0698132
1.35,10.5,33,0.5,0.144264,2.19208,0.590298,1.89586,10,0.0744506,9.9723,0.743819,0.406644,1.54051,0.0698132
1.35,10.5,34,0.5,0.144249,2.06559,0.789744,1.91074,8.42663,0.141473,8.34244,1.18817,0.65238,1.53506,0.0027762
1.35,10.75,0,0.500018,0.112737,0.349066,-5,1.35,10.75,-1.84412e-34,10.75,-1.98243e-33,-4.61112,1.25635,0.112737
1.35,10.75,1,0.500018,0.109246,0.349066,-4.785,1.35,10,0.0394328,9.99223,0.394226,-4.39645,1.25499,0.0698132
1.35,10.75,2,0.500018,0.112737,0.349066,-4.58516,1.35788,10,0.0429235,9.99079,0.429103,-4.19627,1.26423,0.0698132
1.35,10.75,3,0.500018,0.116227,0.349066,-4.38534,1.36647,10,0.0464142,9.98923,0.463975,-3.99613,1.27417,0.0698132
1.35,10.75,4,0.500018,0.119718,0.349066,-4.18556,1.37575,10,0.0499048,9.98755,0.498841,-3.79603,1.28481,0.0698132
1.35,10.75,5,0.500018,0.123209,0.349066,-3.9858,1.38572,10,0.0533955,9.98575,0.533701,-3.59596,1.29615,0.0698132
1.35,10.75,6,0.500018,0.126699,0.349066,-3.78609,1.3964,10,0.0568862,9.98382,0.568555,-3.39594,1.30818,0.0698132
1.35,10.75,7,0.500018,0.13019,0.349066,-3.58641,1.40777,10,0.0603769,9.98178,0.603402,-3.19596,1.32092,0.0698132
1.35,10.75,8,0.500018,0.133681,0.349066,-3.38678,1.41984,10,0.0638675,9.97961,0.638241,-2.99602,1.33435,0.0698132
1.35,10.75,9,0.500018,0.137171,0.349066,-3.18718,1.4326,10,0.0673582,9.97732,0.673073,-2.79613,1.34848,0.0698132
1.35,10.75,10,0.500018,0.140662,0.349066,-2.98764,1.44606,10,0.0708489,9.97491,0.707896,-2.59629,1.3633,0.0698132
1.35,10.75,11,0.500018,0.144153,0.349066,-2.78814,1.46022,10,0.0743395,9.97238,0.742711,-2.39651,1.37883,0.0698132
1.35,10.75,12,0.500018,0.147643,0.349066,-2.58869,1.47507,10,0.0778302,9.96973,0.777516,-2.19678,1.39505,0.0698132
1.35,10.75,13,0.500018,0.151134,0.349066,-2.3893,1.49062,10,0.0813209,9.96695,0.812313,-1.99711,1.41197,0.0698132
1.35,10.75,14,0.500018,0.154625,0.349066,-2.18996,1.50687,10,0.0848115,9.96406,0.847099,-1.7975,1.42958,0.0698132
1.35,10.75,15,0.500018,0.158115,0.349066,-1.99068,1.52381,10,0.0883022,9.96104,0.881875,-1.59795,1.4479,0.0698132
1.35,10.75,16,0.500018,0.161606,0.349066,-1.79146,1.54145,10,0.0917929,9.9579,0.91664,-1.39846,1.46691,0.0698132
1.35,10.75,17,0.500018,0.165097,0.349066,-1.5923,1.55978,10,0.0952835,9.95464,0.951394,-1.19905,1.48661,0.0698132
1.35,10.75,18,0.500018,0.168587,0.349066,-1.39321,1.57881,10,0.0987742,9.95126,0.986137,-0.999703,1.50701,0.0698132
1.35,10.75,19,0.500018,0.172078,0.362663,-1.19418,1.59853,8.82815,0.102265,8.78202,0.901237,-0.801424,1.52276,0.0698132
1.35,10.75,20,0.500018,0.175569,0.397317,-1.01854,1.61656,6,0.161503,5.92192,0.964812,-0.628335,1.52858,0.0140656
1.35,10.75,21,0.500018,0.179059,0.4338,-0.900102,1.63585,6,0.248873,5.81514,1.47787,-0.513011,1.53506,-0.0698132
1.35,10.75,22,0.500018,0.18255,0.519069,-0.783799,1.66541,6,0.252363,5.80995,1.49816,-0.406235,1.53333,-0.0698132
1.35,10.75,23,0.500018,0.179059,0.624292,-0.6676,1.69538,6,0.248873,5.81514,1.47787,-0.306596,1.52311,-0.0698132
1.35,10.75,24,0.500018,0.175569,0.756205,-0.551297,1.72493,6,0.245382,5.82027,1.45756,-0.216852,1.50551,-0.0698132
1.35,10.75,25,0.500018,0.172078,0.915556,-0.434892,1.75408,6,0.241891,5.82532,1.43724,-0.140444,1.48334,-0.0698132
1.35,10.75,26,0.500018,0.168587,1.10126,-0.318386,1.78283,6,0.238401,5.8303,1.41689,-0.0801097,1.46154,-0.0698132
1.35,10.75,27,0.500018,0.165097,1.30964,-0.20178,1.81117,6,0.23491,5.83521,1.39653,-0.0363956,1.44696,-0.0698132
1.35,10.75,28,0.500018,0.161606,1.53439,-0.0850753,1.8391,6,0.0917929,5.97474,0.549984,-0.00638563,1.44691,0.0698132
1.35,10.75,29,0.500018,0.158115,1.76592,0.0344195,1.8501,6,0.0883022,5.97662,0.529125,0.0196178,1.45037,0.0698132
1.35,10.75,30,0.500018,0.154625,1.99784,0.153952,1.86068,6,0.0848115,5.97843,0.508259,0.0463289,1.47543,0.0698132
1.35,10.75,31,0.500018,0.151134,2.22336,0.273521,1.87084,6,0.0813209,5.98017,0.487388,0.0812488,1.52009,0.0698132
1.35,10.75,32,0.500018,0.147643,2.43906,0.393124,1.88059,10,0.0778302,9.96973,0.777517,0.129182,1.58003,0.0698132
1.35,10.75,33,0.500018,0.144153,2.36267,0.592519,1.89614,10,0.0743396,9.97238,0.742711,0.351169,1.57716,0.0698132
1.35,10.75,34,0.500018,0.144141,2.23968,0.791966,1.911,8.19375,0.14129,8.1121,1.15384,0.59157,1.56482,0.00285141
1.35,11,0,0.479896,0.112618,0.349066,-5,1.35,11,-8.3612e-36,11,-9.19732e-35,-4.61113,1.2563,0.112618
1.35,11,1,0.479896,0.109127,0.349066,-4.78,1.35,10,0.0393141,9.99227,0.39304,-4.39146,1.25494,0.0698132
1.35,11,2,0.479896,0.112618,0.349066,-4.58015,1.35786,10,0.0428048,9.99084,0.427917,-4.19128,1.26416,0.0698132
1.35,11,3,0.479896,0.116109,0.349066,-4.38034,1.36642,10,0.0462955,9.98929,0.462789,-3.99114,1.27408,0.0698132
1.35,11,4,0.479896,0.119599,0.349066,-4.18055,1.37567,10,0.0497861,9.98761,0.497656,-3.79104,1.28469,0.0698132
1.35,11,5,0.479896,0.12309,0.349066,-3.9808,1.38563,10,0.0532768,9.98581,0.532516,-3.59097,1.29601,0.0698132
1.35,11,6,0.479896,0.126581,0.349066,-3.78108,1.39628,10,0.0567675,9.98389,0.56737,-3.39094,1.30802,0.0698132
1.35,11,7,0.479896,0.130071,0.349066,-3.58141,1.40763,10,0.0602581,9.98185,0.602217,-3.19096,1.32073,0.0698132
1.35,11,8,0.479896,0.133562,0.349066,-3.38177,1.41967,10,0.0637488,9.97969,0.637056,-2.99102,1.33413,0.0698132
1.35,11,9,0.479896,0.137053,0.349066,-3.18218,1.43241,10,0.0672395,9.9774,0.671888,-2.79113,1.34824,0.0698132
1.35,11,10,0.479896,0.140543,0.349066,-2.98263,1.44585,10,0.0707301,9.975,0.706712,-2.59129,1.36304,0.0698132
1.35,11,11,0.479896,0.144034,0.349066,-2.78313,1.45998,10,0.0742208,9.97247,0.741527,-2.39151,1.37854,0.0698132
1.35,11,12,0.479896,0.147525,0.349066,-2.58368,1.47481,10,0.0777115,9.96982,0.776333,-2.19177,1.39474,0.0698132
1.35,11,13,0.479896,0.151015,0.349066,-2.38428,1.49034,10,0.0812021,9.96705,0.811129,-1.9921,1.41164,0.0698132
1.35,11,14,0.479896,0.154506,0.349066,-2.18494,1.50656,10,0.0846928,9.96416,0.845916,-1.79249,1.42923,0.0698132
1.35,11,15,0.479896,0.157997,0.349066,-1.98566,1.52348,10,0.0881835,9.96114,0.880692,-1.59294,1.44752,0.0698132
1.35,11,16,0.479896,0.161487,0.349066,-1.78643,1.5411,10,0.0916741,9.95801,0.915458,-1.39345,1.4665,0.0698132
1.35,11,17,0.479896,0.164978,0.349066,-1.58727,1.5594,10,0.0951648,9.95475,0.950212,-1.19403,1.48618,0.0698132
1.35,11,18,0.479896,0.168469,0.349066,-1.38818,1.57841,10,0.0986555,9.95138,0.984955,-0.994684,1.50656,0.0698132
1.35,11,19,0.479896,0.171959,0.362833,-1.18915,1.59811,8.69504,0.102146,8.64972,0.886621,-0.796416,1.52222,0.0698132
1.35,11,20,0.479896,0.17545,0.39568,-1.01616,1.61584,6,0.171481,5.912,1.02385,-0.625818,1.52846,0.00396939
1.35,11,21,0.479896,0.178941,0.435162,-0.897917,1.63632,6,0.248754,5.81532,1.47718,-0.510975,1.53495,-0.0698132
1.35,11,22,0.479896,0.182431,0.520725,-0.781611,1.66586,6,0.252245,5.81013,1.49747,-0.404282,1.53311,-0.0698132
1.35,11,23,0.479896,0.178941,0.626301,-0.665408,1.69581,6,0.248754,5.81532,1.47718,-0.304771,1.52278,-0.0698132
1.35,11,24,0.479896,0.17545,0.7586,-0.549102,1.72535,6,0.245263,5.82044,1.45687,-0.215209,1.50509,-0.0698132
1.35,11,25,0.479896,0.171959,0.918333,-0.432693,1.75449,6,0.241773,5.82549,1.43654,-0.139031,1.4829,-0.0698132
1.35,11,26,0.479896,0.168469,1.10436,-0.316183,1.78322,6,0.238282,5.83047,1.4162,-0.0789425,1.46117,-0.0698132
1.35,11,27,0.479896,0.164978,1.31295,-0.199574,1.81155,6,0.234791,5.83538,1.39584,-0.0354372,1.44677,-0.0698132
1.35,11,28,0.479896,0.161487,1.53772,-0.0828662,1.83946,6,0.0916741,5.97481,0.549275,-0.00553216,1.44701,0.0698132
1.35,11,29,0.479896,0.157997,1.76924,0.0366299,1.85045,6,0.0881835,5.97669,0.528415,0.0204562,1.45078,0.0698132
1.35,11,30,0.479896,0.154506,2.00093,0.156164,1.86102,6,0.0846928,5.97849,0.50755,0.0473019,1.47611,0.0698132
1.35,11,31,0.479896,0.151015,2.22609,0.275733,1.87117,6,0.0812021,5.98023,0.486678,0.0824646,1.52096,0.0698132
1.35,11,32,0.479896,0.147525,2.44132,0.395338,1.8809,10,0.0777115,9.96982,0.776333,0.130683,1.58097,0.0698132
1.35,11,33,0.479896,0.144034,2.3765,0.594734,1.89643,10,0.0742208,9.97247,0.741527,0.348961,1.58084,0.0698132
1.35,11,34,0.479896,0.14419,2.25396,0.794184,1.91126,6.37132,0.139132,6.30975,0.883597,0.588881,1.56796,0.00505793
1.35,11.25,0,0.491714,0.112491,0.349066,-5,1.35,11.25,-6.23559e-32,11.25,-7.01504e-31,-4.61114,1.25625,0.112491
1.35,11.25,1,0.491714,0.109001,0.349066,-4.775,1.35,10,0.0391875,9.99232,0.391774,-4.38647,1.25489,0.0698132
1.35,11.25,2,0.491714,0.112491,0.349066,-4.57515,1.35784,10,0.0426781,9.99089,0.426652,-4.18629,1.26409,0.0698132
1.35,11.25,3,0.491714,0.115982,0.349066,-4.37534,1.36637,10,0.0461688,9.98934,0.461524,-3.98615,1.27398,0.0698132
1.35,11.25,4,0.491714,0.119473,0.349066,-4.17555,1.3756,10,0.0496595,9.98767,0.496391,-3.78605,1.28457,0.0698132
1.35,11.25,5,0.491714,0.122963,0.349066,-3.9758,1.38553,10,0.0531501,9.98588,0.531251,-3.58598,1.29585,0.0698132
1.35,11.25,6,0.491714,0.126454,0.349066,-3.77608,1.39615,10,0.0566408,9.98396,0.566105,-3.38595,1.30784,0.0698132
1.35,11.25,7,0.491714,0.129945,0.349066,-3.5764,1.40747,10,0.0601315,9.98193,0.600953,-3.18596,1.32053,0.0698132
1.35,11.25,8,0.491714,0.133435,0.349066,-3.37676,1.41949,10,0.0636221,9.97977,0.635792,-2.98602,1.33391,0.0698132
1.35,11.25,9,0.491714,0.136926,0.349066,-3.17716,1.43221,10,0.0671128,9.97749,0.670624,-2.78613,1.34799,0.0698132
1.35,11.25,10,0.491714,0.140417,0.349066,-2.97761,1.44562,10,0.0706035,9.97509,0.705448,-2.58629,1.36277,0.0698132
1.35,11.25,11,0.491714,0.143907,0.349066,-2.77811,1.45973,10,0.0740942,9.97256,0.740264,-2.3865,1.37824,0.0698132
1.35,11.25,12,0.491714,0.147398,0.349066,-2.57866,1.47454,10,0.0775848,9.96992,0.77507,-2.18677,1.39441,0.0698132
1.35,11.25,13,0.491714,0.150889,0.349066,-2.37926,1.49004,10,0.0810755,9.96715,0.809867,-1.98709,1.41128,0.0698132
1.35,11.25,14,0.491714,0.154379,0.349066,-2.17992,1.50623,10,0.0845662,9.96426,0.844654,-1.78748,1.42885,0.0698132
1.35,11.25,15,0.491714,0.15787,0.349066,-1.98064,1.52313,10,0.0880568,9.96126,0.879431,-1.58792,1.44711,0.0698132
1.35,11.25,16,0.491714,0.161361,0.349066,-1.78141,1.54072,10,0.0915475,9.95812,0.914197,-1.38844,1.46607,0.0698132
1.35,11.25,17,0.491714,0.164851,0.349066,-1.58225,1.559,10,0.0950382,9.95487,0.948952,-1.18902,1.48573,0.0698132
1.35,11.25,18,0.491714,0.168342,0.349066,-1.38315,1.57798,10,0.0985288,9.9515,0.983695,-0.989665,1.50608,0.0698132
1.35,11.25,19,0.491714,0.171833,0.362981,-1.18412,1.59765,8.56195,0.10202,8.51743,0.871971,-0.791405,1.52166,0.0698132
1.35,11.25,20,0.491714,0.175323,0.394002,-1.01377,1.61509,6,0.181878,5.90103,1.08526,-0.623298,1.52832,-0.00655514
1.35,11.25,21,0.491714,0.178814,0.436562,-0.895751,1.6368,6,0.248627,5.81551,1.47644,-0.508964,1.53484,-0.0698132
1.35,11.25,22,0.491714,0.182305,0.522405,-0.779441,1.66633,6,0.252118,5.81032,1.49673,-0.402352,1.53289,-0.0698132
1.35,11.25,23,0.491714,0.178814,0.628321,-0.663234,1.69626,6,0.248627,5.81551,1.47644,-0.30297,1.52245,-0.0698132
1.35,11.25,24,0.491714,0.175323,0.760996,-0.546924,1.72579,6,0.245137,5.82063,1.45613,-0.213588,1.50469,-0.0698132
1.35,11.25,25,0.491714,0.171833,0.921098,-0.430512,1.75491,6,0.241646,5.82567,1.43581,-0.137636,1.48247,-0.0698132
1.35,11.25,26,0.491714,0.168342,1.10743,-0.313998,1.78363,6,0.238155,5.83065,1.41546,-0.0777898,1.46082,-0.0698132
1.35,11.25,27,0.491714,0.164851,1.31621,-0.197385,1.81194,6,0.234665,5.83555,1.3951,-0.0344865,1.44661,-0.0698132
1.35,11.25,28,0.491714,0.161361,1.54101,-0.0806742,1.83984,6,0.0915475,5.97487,0.548518,-0.0046783,1.44713,0.0698132
1.35,11.25,29,0.491714,0.15787,1.77248,0.0388233,1.85081,6,0.0880568,5.97675,0.527658,0.0213032,1.45119,0.0698132
1.35,11.25,30,0.491714,0.154379,2.00394,0.158358,1.86136,6,0.0845662,5.97856,0.506792,0.0482901,1.47681,0.0698132
1.35,11.25,31,0.491714,0.150889,2.22871,0.27793,1.8715,6,0.0810755,5.98029,0.48592,0.0836988,1.52182,0.0698132
1.35,11.25,32,0.491714,0.147398,2.44346,0.397535,1.88122,10,0.0775848,9.96992,0.77507,0.132201,1.58189,0.0698132
1.35,11.25,33,0.491714,0.143907,2.27686,0.596934,1.89672,10,0.0740942,9.97256,0.740264,0.383728,1.55828,0.0698132
1.35,11.25,34,0.491714,0.143894,2.17889,0.796385,1.91152,6.91797,0.14145,6.84888,0.975285,0.617302,1.55385,0.00244426
1.35,11.5,0,0.498927,0.112353,0.349066,-5,1.35,11.5,1.23716e-36,11.5,1.42273e-35,-4.61115,1.2562,0.112353
1.35,11.5,1,0.498927,0.108862,0.349066,-4.77,1.35,10,0.0390492,9.99238,0.390392,-4.38148,1.25484,0.0698132
1.35,11.5,2,0.498927,0.112353,0.349066,-4.57015,1.35781,10,0.0425398,9.99095,0.42527,-4.18131,1.264,0.0698132
1.35,11.5,3,0.498927,0.115844,0.349066,-4.37033,1.36631,10,0.0460305,9.98941,0.460142,-3.98116,1.27387,0.0698132
1.35,11.5,4,0.498927,0.119334,0.349066,-4.17055,1.37552,10,0.0495212,9.98774,0.495009,-3.78105,1.28443,0.0698132
1.35,11.5,5,0.498927,0.122825,0.349066,-3.97079,1.38542,10,0.0530118,9.98595,0.52987,-3.58098,1.29569,0.0698132
1.35,11.5,6,0.498927,0.126316,0.349066,-3.77107,1.39601,10,0.0565025,9.98404,0.564724,-3.38095,1.30765,0.0698132
1.35,11.5,7,0.498927,0.129806,0.349066,-3.57139,1.40731,10,0.0599932,9.98201,0.599572,-3.18097,1.32031,0.0698132
1.35,11.5,8,0.498927,0.133297,0.349066,-3.37175,1.4193,10,0.0634838,9.97986,0.634412,-2.98103,1.33366,0.0698132
1.35,11.5,9,0.498927,0.136788,0.349066,-3.17215,1.43199,10,0.0669745,9.97758,0.669244,-2.78113,1.34771,0.0698132
1.35,11.5,10,0.498927,0.140278,0.349066,-2.9726,1.44537,10,0.0704652,9.97518,0.704069,-2.58129,1.36246,0.0698132
1.35,11.5,11,0.498927,0.143769,0.349066,-2.7731,1.45945,10,0.0739558,9.97267,0.738884,-2.3815,1.37791,0.0698132
1.35,11.5,12,0.498927,0.14726,0.349066,-2.57364,1.47423,10,0.0774465,9.97003,0.773691,-2.18176,1.39406,0.0698132
1.35,11.5,13,0.498927,0.15075,0.349066,-2.37424,1.48971,10,0.0809372,9.96726,0.808488,-1.98208,1.4109,0.0698132
1.35,11.5,14,0.498927,0.154241,0.349066,-2.1749,1.50588,10,0.0844278,9.96438,0.843276,-1.78247,1.42844,0.0698132
1.35,11.5,15,0.498927,0.157732,0.349066,-1.97561,1.52274,10,0.0879185,9.96138,0.878053,-1.58291,1.44667,0.0698132
1.35,11.5,16,0.498927,0.161222,0.349066,-1.77638,1.5403,10,0.0914092,9.95825,0.912819,-1.38342,1.46561,0.0698132
1.35,11.5,17,0.498927,0.164713,0.349066,-1.57722,1.55856,10,0.0948999,9.955,0.947575,-1.184,1.48523,0.0698132
1.35,11.5,18,0.498927,0.168204,0.349066,-1.37812,1.57751,10,0.0983905,9.95164,0.982319,-0.984643,1.50556,0.0698132
1.35,11.5,19,0.498927,0.171694,0.363046,-1.17909,1.59716,8.41891,0.101881,8.37525,0.856245,-0.786387,1.52108,0.0698132
1.35,11.5,20,0.498927,0.175185,0.392016,-1.01158,1.61428,6,0.193582,5.88793,1.15425,-0.620947,1.52823,-0.0183972
1.35,11.5,21,0.498927,0.178676,0.437918,-0.893822,1.63737,6,0.248489,5.81571,1.47564,-0.507188,1.53483,-0.0698132
1.35,11.5,22,0.498927,0.182166,0.523961,-0.777508,1.66688,6,0.25198,5.81052,1.49593,-0.400646,1.53281,-0.0698132
1.35,11.5,23,0.498927,0.178676,0.630124,-0.661298,1.6968,6,0.248489,5.81571,1.47564,-0.301371,1.52229,-0.0698132
1.35,11.5,24,0.498927,0.175185,0.763062,-0.544983,1.72631,6,0.244998,5.82083,1.45533,-0.212135,1.50447,-0.0698132
1.35,11.5,25,0.498927,0.171694,0.923398,-0.428567,1.75542,6,0.241508,5.82587,1.435,-0.136356,1.48226,-0.0698132
1.35,11.5,26,0.498927,0.168204,1.10989,-0.312049,1.78412,6,0.238017,5.83084,1.41466,-0.0766782,1.4607,-0.0698132
1.35,11.5,27,0.498927,0.164713,1.31868,-0.195432,1.81241,6,0.234526,5.83575,1.39429,-0.0334869,1.44666,-0.0698132
1.35,11.5,28,0.498927,0.161222,1.54331,-0.0787175,1.8403,6,0.0914092,5.97495,0.547692,-0.00367994,1.4474,0.0698132
1.35,11.5,29,0.498927,0.157732,1.7745,0.0407815,1.85125,6,0.0879185,5.97683,0.526832,0.0223981,1.45167,0.0698132
1.35,11.5,30,0.498927,0.154241,2.00547,0.160318,1.86179,6,0.0844278,5.97863,0.505965,0.0496076,1.47741,0.0698132
1.35,11.5,31,0.498927,0.15075,2.22956,0.279891,1.87191,6,0.0809372,5.98036,0.485093,0.0853142,1.52242,0.0698132
1.35,11.5,32,0.498927,0.14726,2.44346,0.399498,1.88161,10,0.0774465,9.97003,0.773691,0.134122,1.58232,0.0698132
1.35,11.5,33,0.498927,0.143769,2.36106,0.598898,1.89708,10,0.0739558,9.97267,0.738885,0.35794,1.5778,0.0698132
1.35,11.5,34,0.498927,0.143756,2.36269,0.798352,1.91186,6.27473,0.135616,6.21712,0.848345,0.556871,1.59297,0.00814051
1.35,11.75,0,0.416492,0.112205,0.349066,-5,1.35,11.75,4.08381e-36,11.75,4.79848e-35,-4.61117,1.25614,0.112205
1.35,11.75,1,0.416492,0.108715,0.349066,-4.765,1.35,10,0.0389016,9.99243,0.388918,-4.3765,1.25478,0.0698132
1.35,11.75,2,0.416492,0.112205,0.349066,-4.56515,1.35778,10,0.0423923,9.99102,0.423796,-4.17632,1.26392,0.0698132
1.35,11.75,3,0.416492,0.115696,0.349066,-4.36533,1.36625,10,0.045883,9.98948,0.458669,-3.97617,1.27375,0.0698132
1.35,11.75,4,0.416492,0.119187,0.349066,-4.16554,1.37543,10,0.0493736,9.98781,0.493536,-3.77606,1.28428,0.0698132
1.35,11.75,5,0.416492,0.122677,0.349066,-3.96579,1.3853,10,0.0528643,9.98603,0.528397,-3.57599,1.29551,0.0698132
1.35,11.75,6,0.416492,0.126168,0.349066,-3.76606,1.39587,10,0.056355,9.98412,0.563252,-3.37596,1.30744,0.0698132
1.35,11.75,7,0.416492,0.129659,0.349066,-3.56638,1.40713,10,0.0598457,9.9821,0.598099,-3.17597,1.32007,0.0698132
1.35,11.75,8,0.416492,0.13315,0.349066,-3.36674,1.41909,10,0.0633363,9.97995,0.63294,-2.97603,1.3334,0.0698132
1.35,11.75,9,0.416492,0.13664,0.349066,-3.16714,1.43175,10,0.066827,9.97768,0.667773,-2.77613,1.34742,0.0698132
1.35,11.75,10,0.416492,0.140131,0.349066,-2.96759,1.44511,10,0.0703177,9.97529,0.702597,-2.57629,1.36214,0.0698132
1.35,11.75,11,0.416492,0.143622,0.349066,-2.76808,1.45916,10,0.0738083,9.97277,0.737413,-2.37649,1.37756,0.0698132
1.35,11.75,12,0.416492,0.147112,0.349066,-2.56863,1.47391,10,0.077299,9.97014,0.77222,-2.17676,1.39367,0.0698132
1.35,11.75,13,0.416492,0.150603,0.349066,-2.36922,1.48935,10,0.0807897,9.96738,0.807018,-1.97708,1.41049,0.0698132
1.35,11.75,14,0.416492,0.154094,0.349066,-2.16988,1.50549,10,0.0842803,9.96451,0.841806,-1.77745,1.428,0.0698132
1.35,11.75,15,0.416492,0.157584,0.349066,-1.97059,1.52233,10,0.087771,9.96151,0.876584,-1.5779,1.4462,0.0698132
1.35,11.75,16,0.416492,0.161075,0.349066,-1.77136,1.53986,10,0.0912617,9.95839,0.91135,-1.3784,1.46511,0.0698132
1.35,11.75,17,0.416492,0.164566,0.349066,-1.57219,1.55809,10,0.0947523,9.95514,0.946106,-1.17898,1.48471,0.0698132
1.35,11.75,18,0.416492,0.168056,0.349066,-1.37309,1.57701,10,0.098243,9.95178,0.98085,-0.97962,1.505,0.0698132
1.35,11.75,19,0.416492,0.171547,0.363088,-1.17405,1.59663,8.27671,0.101734,8.23392,0.840569,-0.781365,1.52048,0.0698132
1.35,11.75,20,0.416492,0.175038,0.39,-1.00937,1.61344,6,0.205744,5.87346,1.22577,-0.618577,1.52811,-0.0307064
1.35,11.75,21,0.416492,0.178528,0.439325,-0.891902,1.63795,6,0.248341,5.81593,1.47478,-0.505428,1.53481,-0.0698132
1.35,11.75,22,0.416492,0.182019,0.525553,-0.775583,1.66745,6,0.251832,5.81075,1.49507,-0.398955,1.53272,-0.0698132
1.35,11.75,23,0.416492,0.178528,0.631954,-0.659369,1.69735,6,0.248341,5.81593,1.47478,-0.299788,1.52213,-0.0698132
1.35,11.75,24,0.416492,0.175038,0.765146,-0.54305,1.72685,6,0.244851,5.82104,1.45447,-0.210698,1.50427,-0.0698132
1.35,11.75,25,0.416492,0.171547,0.92571,-0.426629,1.75594,6,0.24136,5.82608,1.43414,-0.135091,1.48206,-0.0698132
1.35,11.75,26,0.416492,0.168056,1.11235,-0.310107,1.78462,6,0.237869,5.83105,1.4138,-0.0755806,1.46059,-0.0698132
1.35,11.75,27,0.416492,0.164566,1.32115,-0.193486,1.81289,6,0.234379,5.83595,1.39343,-0.0324993,1.44672,-0.0698132
1.35,11.75,28,0.416492,0.161075,1.54561,-0.0767674,1.84076,6,0.0912617,5.97503,0.54681,-0.00269119,1.44768,0.0698132
1.35,11.75,29,0.416492,0.157584,1.77652,0.0427333,1.8517,6,0.087771,5.9769,0.52595,0.0234852,1.45216,0.0698132
