u0_opt,u1_opt,u2_opt,x,z,vel
7.58598e-06,0.0810823,0.349066,-3.02411,10.1003,9.19673
7.81693e-06,0.0802096,0.349066,-2.93255,10.1088,9.20902
8.06056e-06,0.0793369,0.349066,-2.84085,10.1173,9.22122
8.31717e-06,0.0784642,0.349066,-2.74903,10.1258,9.23337
8.58698e-06,0.0775916,0.349066,-2.65708,10.1342,9.24546
8.87013e-06,0.0767189,0.349066,-2.565,10.1426,9.25751
9.16664e-06,0.0758462,0.349066,-2.4728,10.1509,9.26952
9.4764e-06,0.0749735,0.349066,-2.38048,10.1592,9.28152
9.79915e-06,0.0741009,0.349066,-2.28803,10.1674,9.29349
1.01344e-05,0.0732282,0.349066,-2.19545,10.1756,9.30544
1.04815e-05,0.0723555,0.349066,-2.10275,10.1837,9.31739
1.08396e-05,0.0714828,0.349066,-2.00993,10.1917,9.32932
1.12074e-05,0.0706102,0.349066,-1.91698,10.1997,9.34124
1.15837e-05,0.0697375,0.349066,-1.8239,10.2077,9.35316
1.19667e-05,0.0688648,0.349066,-1.7307,10.2155,9.36508
1.23548e-05,0.0679921,0.349066,-1.63738,10.2234,9.37699
1.27459e-05,0.0671195,0.349066,-1.54393,10.2311,9.38889
1.31382e-05,0.0662468,0.349066,-1.45036,10.2388,9.4008
1.35296e-05,0.0653741,0.349066,-1.35666,10.2465,9.4127
1.39186e-05,0.0645014,0.349066,-1.26284,10.254,9.42461
1.43039e-05,0.0636288,0.349066,-1.16889,10.2616,9.43651
1.46845e-05,0.0627561,0.349066,-1.07482,10.269,9.44841
1.50603e-05,0.0618834,0.349066,-0.980629,10.2764,9.46031
1.54319e-05,0.0610108,0.370841,-0.886311,10.2837,9.47221
1.58009e-05,0.0601381,0.412324,-0.791869,10.291,9.48411
1.61696e-05,0.0592654,0.463412,-0.697302,10.2982,9.49601
1.65415e-05,0.0583927,0.527433,-0.602612,10.3054,9.50792
1.69214e-05,0.0575201,0.609141,-0.507797,10.3125,9.51982
1.73148e-05,0.0566474,0.71524,-0.412858,10.3195,9.53172
1.7728e-05,0.0557747,0.85461,-0.317796,10.3265,9.54362
1.81678e-05,0.054902,1.03692,-0.222609,10.3334,9.55553
1.86403e-05,0.0540294,1.26676,-0.127299,10.3402,9.56743
1.91512e-05,0.0531567,1.53237,-0.0318643,10.347,9.57934
1.97068e-05,0.052284,1.80127,0.0636939,10.3537,9.59124
2.03166e-05,0.0514113,2.03866,0.159376,10.3603,9.60315
2.09951e-05,0.0505387,2.22905,0.255182,10.3669,9.61506
2.17121e-05,0.049666,2.44346,0.351111,10.3734,9.62697
2.24709e-05,0.0487933,2.44346,0.447164,10.3799,9.63888
2.32748e-05,0.0479206,2.44346,0.543341,10.3862,9.65079
2.41278e-05,0.047048,2.44346,0.639642,10.3926,9.6627
2.50342e-05,0.0461753,2.44346,0.736066,10.3988,9.67461
2.59989e-05,0.0453026,2.44346,0.832614,10.405,9.68653
2.70271e-05,0.0444299,2.44346,0.929286,10.4111,9.69844
2.81252e-05,0.0435573,2.44346,1.02608,10.4172,9.71036
2.92998e-05,0.0426846,2.44346,1.123,10.4232,9.72227
3.05588e-05,0.0418119,2.44346,1.22004,10.4291,9.73419
3.19109e-05,0.0409392,2.44346,1.31721,10.435,9.74611
3.33663e-05,0.0400666,2.44346,1.4145,10.4408,9.75803
3.49364e-05,0.0391939,2.44346,1.51191,10.4465,9.76996
3.66344e-05,0.0383212,2.44346,1.60944,10.4522,9.78188
3.84756e-05,0.0374485,2.44346,1.7071,10.4577,9.79381
4.04777e-05,0.0365759,2.44346,1.80488,10.4633,9.80573
4.26614e-05,0.0357032,2.44346,1.90279,10.4687,9.81766
4.50509e-05,0.0348305,2.44346,2.00082,10.4741,9.82959
4.76751e-05,0.0339578,2.44346,2.09897,10.4794,9.84152
5.05679e-05,0.0330852,2.44346,2.19725,10.4847,9.85346
5.37704e-05,0.0322125,2.44346,2.29564,10.4899,9.86539
5.73319e-05,0.0313398,2.44346,2.39417,10.495,9.87733
6.13127e-05,0.0304672,2.44346,2.49281,10.5,9.88926
6.57872e-05,0.0295945,2.44346,2.59158,10.505,9.9012
7.08479e-05,0.0287218,2.44346,2.69047,10.5099,9.91314
7.66113e-05,0.0278491,2.44346,2.78948,10.5147,9.92509
8.32266e-05,0.0269765,2.44346,2.88862,10.5195,9.93703
9.08876e-05,0.0261038,2.44346,2.98788,10.5242,9.94898
9.98505e-05,0.0252311,2.44346,3.08726,10.5288,9.96093
0.000110462,0.0243584,2.44346,3.18677,10.5333,9.97288
0.0001232,0.0234858,2.44346,3.28639,10.5378,9.98483
0.000138747,0.0226131,2.44346,3.38614,10.5422,9.99678
0.000158109,0.0217404,2.44346,3.48602,10.5466,10.0087
0.000182834,0.0208678,2.44346,3.58601,10.5508,10.0207
0.000215431,0.0199951,2.44346,3.68613,10.555,10.0327
0.000260264,0.0191225,2.44346,3.78638,10.5591,10.0446
0.000325659,0.0182498,2.44346,3.88674,10.5632,10.0566
0.00042978,0.0173772,2.44346,3.98723,10.5672,10.0685
0.000621658,0.0165047,2.44346,4.08784,10.5711,10.0805
0.00110164,0.0156325,2.44346,4.18857,10.5749,10.0925
0.24866,0.0156407,2.44346,4.28942,10.5787,10.1045
0.25,0.0156453,2.44346,4.3904,10.5823,10.0911
5.20251e-06,0.0848854,0.592556,-5,9.95,9
5.23224e-06,0.085758,0.349066,-4.91,9.95,9.03855
5.27158e-06,0.0866307,0.349066,-4.81963,9.95175,9.07483
5.32e-06,0.0875034,0.349066,-4.72894,9.95492,9.10846
5.37717e-06,0.0883761,0.349066,-4.63796,9.95925,9.13945
5.4429e-06,0.0892487,0.349066,-4.54671,9.96452,9.16798
5.51709e-06,0.0901214,0.349066,-4.45523,9.97058,9.19434
5.59996e-06,0.0892499,0.349066,-4.36354,9.97728,9.21882
5.69122e-06,0.0883772,0.349066,-4.27163,9.98451,9.24095
5.79102e-06,0.0875046,0.349066,-4.17954,9.99216,9.26113
5.89954e-06,0.0866319,0.349066,-4.08727,10.0001,9.27968
6.01701e-06,0.0857592,0.349066,-3.99484,10.0083,9.2969
6.1437e-06,0.0848865,0.349066,-3.90225,10.0167,9.31304
6.27993e-06,0.0840139,0.349066,-3.80951,10.0252,9.32831
6.42603e-06,0.0831412,0.349066,-3.71662,10.0339,9.34287
6.58236e-06,0.0822685,0.349066,-3.6236,10.0425,9.35688
6.74933e-06,0.0813958,0.349066,-3.53044,10.0512,9.37043
6.92735e-06,0.0805232,0.349066,-3.43714,10.06,9.38363
7.11686e-06,0.0796505,0.349066,-3.34371,10.0687,9.39654
7.31829e-06,0.0787778,0.349066,-3.25015,10.0774,9.40923
7.5321e-06,0.0779051,0.349066,-3.15646,10.0861,9.42174
7.75872e-06,0.0770325,0.349066,-3.06264,10.0948,9.4341
7.99857e-06,0.0761598,0.349066,-2.96869,10.1034,9.44636
8.25204e-06,0.0752871,0.349066,-2.87462,10.112,9.45852
8.51946e-06,0.0744144,0.349066,-2.78042,10.1205,9.47062
8.80109e-06,0.0735418,0.349066,-2.6861,10.129,9.48266
9.0971e-06,0.0726691,0.349066,-2.59165,10.1374,9.49466
9.40752e-06,0.0717964,0.349066,-2.49707,10.1458,9.50663
9.73224e-06,0.0709238,0.349066,-2.40237,10.1541,9.51856
1.0071e-05,0.0700511,0.349066,-2.30755,10.1624,9.53048
1.04232e-05,0.0691784,0.349066,-2.21259,10.1706,9.54238
1.07881e-05,0.0683057,0.349066,-2.11752,10.1788,9.55427
1.11647e-05,0.0674331,0.349066,-2.02232,10.1869,9.56615
1.15518e-05,0.0665604,0.349066,-1.927,10.1949,9.57802
1.19476e-05,0.0656877,0.349066,-1.83155,10.2029,9.58989
1.23504e-05,0.064815,0.349066,-1.73598,10.2108,9.60175
1.2758e-05,0.0639424,0.349066,-1.64028,10.2187,9.61361
1.31683e-05,0.0630697,0.349066,-1.54446,10.2264,9.62546
1.3579e-05,0.062197,0.349066,-1.44852,10.2342,9.63732
1.39879e-05,0.0613243,0.349066,-1.35245,10.2418,9.64917
1.43931e-05,0.0604517,0.349066,-1.25626,10.2494,9.66102
1.47931e-05,0.059579,0.349066,-1.15994,10.257,9.67287
1.51869e-05,0.0587063,0.349066,-1.0635,10.2644,9.68473
1.55745e-05,0.0578336,0.349066,-0.96694,10.2719,9.69658
1.59567e-05,0.056961,0.367412,-0.870253,10.2792,9.70843
1.63352e-05,0.0560883,0.410816,-0.773442,10.2865,9.72028
1.67129e-05,0.0552156,0.464798,-0.676507,10.2937,9.73214
1.70939e-05,0.0543429,0.533227,-0.579449,10.3008,9.74399
1.74836e-05,0.0534703,0.621725,-0.482267,10.3079,9.75584
1.78882e-05,0.0525976,0.738302,-0.384961,10.315,9.7677
1.83147e-05,0.0517249,0.893466,-0.287532,10.3219,9.77956
1.877e-05,0.0508522,1.09771,-0.189979,10.3288,9.79141
1.92602e-05,0.0499796,1.35239,-0.0923033,10.3356,9.80327
1.97908e-05,0.0491069,1.63596,0.00549636,10.3424,9.81513
2.0369e-05,0.0482342,1.90707,0.103419,10.3491,9.82699
2.10062e-05,0.0473615,2.13352,0.201466,10.3557,9.83886
2.17201e-05,0.0464889,2.30838,0.299636,10.3622,9.85072
2.24752e-05,0.0456162,2.44346,0.397929,10.3687,9.86258
2.32746e-05,0.0447435,2.44346,0.496346,10.3751,9.87445
2.41223e-05,0.0438708,2.44346,0.594886,10.3815,9.88632
2.50223e-05,0.0429982,2.44346,0.693549,10.3878,9.89819
2.59793e-05,0.0421255,2.44346,0.792336,10.394,9.91006
2.69985e-05,0.0412528,2.44346,0.891245,10.4001,9.92193
2.80857e-05,0.0403801,2.44346,0.990278,10.4062,9.9338
2.92474e-05,0.0395075,2.44346,1.08943,10.4122,9.94568
3.0491e-05,0.0386348,2.44346,1.18871,10.4182,9.95755
3.18249e-05,0.0377621,2.44346,1.28812,10.4241,9.96943
3.32583e-05,0.0368894,2.44346,1.38764,10.4299,9.98131
3.48022e-05,0.0360168,2.44346,1.48729,10.4356,9.99319
3.64688e-05,0.0351441,2.44346,1.58706,10.4413,10.0051
3.82722e-05,0.0342714,2.44346,1.68695,10.4468,10.017
4.02288e-05,0.0333988,2.44346,1.78697,10.4524,10.0288
4.23574e-05,0.0325261,2.44346,1.88711,10.4578,10.0407
4.46801e-05,0.0316534,2.44346,1.98738,10.4632,10.0526
4.72226e-05,0.0307807,2.44346,2.08776,10.4685,10.0645
5.00152e-05,0.0299081,2.44346,2.18827,10.4737,10.0764
5.30942e-05,0.0290354,2.44346,2.2889,10.4789,10.0883
5.65024e-05,0.0281627,2.44346,2.38966,10.484,10.1002
6.02918e-05,0.02729,2.44346,2.49053,10.489,10.1121
6.45251e-05,0.0264174,2.44346,2.59153,10.494,10.124
6.92793e-05,0.0255447,2.44346,2.69265,10.4989,10.1359
7.46496e-05,0.024672,2.44346,2.7939,10.5037,10.1478
8.0755e-05,0.0237993,2.44346,2.89527,10.5084,10.1597
8.77463e-05,0.0229267,2.44346,2.99676,10.5131,10.1716
9.5817e-05,0.022054,2.44346,3.09837,10.5176,10.1835
0.000105219,0.0211813,2.44346,3.20011,10.5222,10.1955
0.000116288,0.0203087,2.44346,3.30196,10.5266,10.2074
0.000129479,0.019436,2.44346,3.40394,10.531,10.2193
0.000145421,0.0185633,2.44346,3.50605,10.5353,10.2312
0.000165016,0.0176906,2.44346,3.60827,10.5395,10.2431
0.000189599,0.016818,2.44346,3.71062,10.5436,10.2551
0.000221224,0.0159453,2.44346,3.81309,10.5477,10.267
0.000263237,0.0150726,2.44346,3.91568,10.5517,10.2789
0.000321462,0.0142,2.44346,4.0184,10.5556,10.2908
0.000407026,0.0133273,2.44346,4.12123,10.5594,10.3028
0.000544224,0.0124547,2.44346,4.22419,10.5632,10.3147
0.000798641,0.0115822,2.44346,4.32727,10.5669,10.3267
0.001438,0.01071,2.44346,4.43048,10.5705,10.3386
0.248832,0.0107188,2.44346,4.5338,10.574,10.3505
0.25,0.0107238,2.44346,4.63725,10.5775,10.3376
5.34649e-06,0.0819203,0.592556,-5,9.95,9.25
5.37883e-06,0.082793,0.349066,-4.9075,9.95,9.28997
5.4214e-06,0.0836656,0.349066,-4.81462,9.95184,9.32741
5.47361e-06,0.0845383,0.349066,-4.7214,9.95517,9.36193
5.53513e-06,0.085411,0.349066,-4.62789,9.95971,9.39357
5.60576e-06,0.0862837,0.349066,-4.53412,9.96522,9.42254
5.68542e-06,0.0871563,0.349066,-4.44011,9.97153,9.44919
5.77436e-06,0.0862837,0.349066,-4.34587,9.97849,9.47383
5.87228e-06,0.085411,0.349066,-4.25143,9.986,9.49601
5.97935e-06,0.0845383,0.349066,-4.1568,9.99392,9.51613
6.09579e-06,0.0836656,0.349066,-4.062,10.0022,9.53457
6.22185e-06,0.082793,0.349066,-3.96703,10.0106,9.55165
6.35785e-06,0.0819203,0.349066,-3.8719,10.0193,9.56763
6.50412e-06,0.0810476,0.349066,-3.77663,10.028,9.58273
6.66104e-06,0.0801749,0.349066,-3.68121,10.0369,9.59713
6.82903e-06,0.0793023,0.349066,-3.58566,10.0458,9.61097
7.0085e-06,0.0784296,0.349066,-3.48996,10.0547,9.62436
7.19992e-06,0.0775569,0.349066,-3.39414,10.0637,9.63741
7.40374e-06,0.0766842,0.349066,-3.29818,10.0726,9.65019
7.62045e-06,0.0758116,0.349066,-3.20209,10.0815,9.66275
7.8505e-06,0.0749389,0.349066,-3.10587,10.0904,9.67513
8.09435e-06,0.0740662,0.349066,-3.00953,10.0993,9.68739
8.35243e-06,0.0731935,0.349066,-2.91306,10.1081,9.69954
8.62509e-06,0.0723209,0.349066,-2.81646,10.1169,9.71161
8.91264e-06,0.0714482,0.349066,-2.71973,10.1256,9.72362
9.21527e-06,0.0705755,0.349066,-2.62288,10.1343,9.73557
9.53307e-06,0.0697028,0.349066,-2.52591,10.1429,9.74749
9.86596e-06,0.0688302,0.349066,-2.42881,10.1514,9.75937
1.02137e-05,0.0679575,0.349066,-2.33159,10.1599,9.77124
1.05757e-05,0.0670848,0.349066,-2.23424,10.1684,9.78308
1.09512e-05,0.0662121,0.349066,-2.13677,10.1767,9.79492
1.13394e-05,0.0653395,0.349066,-2.03917,10.1851,9.80674
1.17387e-05,0.0644668,0.349066,-1.94145,10.1933,9.81855
1.21476e-05,0.0635941,0.349066,-1.84361,10.2015,9.83036
1.25642e-05,0.0627214,0.349066,-1.74564,10.2096,9.84216
1.29864e-05,0.0618488,0.349066,-1.64755,10.2177,9.85396
1.34119e-05,0.0609761,0.349066,-1.54934,10.2257,9.86575
1.38383e-05,0.0601034,0.349066,-1.451,10.2336,9.87755
1.42635e-05,0.0592307,0.349066,-1.35254,10.2415,9.88934
1.46855e-05,0.0583581,0.349066,-1.25395,10.2492,9.90114
1.51029e-05,0.0574854,0.349066,-1.15524,10.257,9.91293
1.55148e-05,0.0566127,0.349066,-1.05641,10.2646,9.92473
1.59214e-05,0.0557401,0.349066,-0.957451,10.2722,9.93652
1.63237e-05,0.0548674,0.369935,-0.858372,10.2798,9.94832
1.67238e-05,0.0539947,0.415693,-0.759169,10.2872,9.96011
1.71253e-05,0.053122,0.473062,-0.659843,10.2946,9.97191
1.75328e-05,0.0522494,0.546463,-0.560393,10.3019,9.98371
1.79525e-05,0.0513767,0.642366,-0.46082,10.3092,9.99551
1.83915e-05,0.050504,0.76998,-0.361124,10.3164,10.0073
1.88577e-05,0.0496313,0.94101,-0.261305,10.3235,10.0191
1.93586e-05,0.0487587,1.16545,-0.161362,10.3306,10.0309
1.99008e-05,0.047886,1.43905,-0.0612966,10.3376,10.0427
2.04911e-05,0.0470133,1.73024,0.0388921,10.3445,10.0545
2.1139e-05,0.0461406,1.99419,0.139204,10.3513,10.0663
2.18601e-05,0.045268,2.20582,0.239639,10.3581,10.0781
2.26227e-05,0.0443953,2.44346,0.340197,10.3648,10.0899
2.34303e-05,0.0435226,2.44346,0.440878,10.3714,10.1018
2.42866e-05,0.0426499,2.44346,0.541682,10.378,10.1136
2.51957e-05,0.0417773,2.44346,0.642609,10.3845,10.1254
2.61625e-05,0.0409046,2.44346,0.743658,10.3909,10.1372
2.71921e-05,0.0400319,2.44346,0.844831,10.3973,10.149
2.82904e-05,0.0391592,2.44346,0.946127,10.4036,10.1608
2.94639e-05,0.0382866,2.44346,1.04754,10.4098,10.1727
3.072e-05,0.0374139,2.44346,1.14909,10.4159,10.1845
3.20671e-05,0.0365412,2.44346,1.25075,10.422,10.1963
3.35147e-05,0.0356685,2.44346,1.35254,10.428,10.2081
3.50735e-05,0.0347959,2.44346,1.45445,10.4339,10.22
3.67558e-05,0.0339232,2.44346,1.55648,10.4398,10.2318
3.85757e-05,0.0330505,2.44346,1.65863,10.4455,10.2436
4.05495e-05,0.0321778,2.44346,1.76091,10.4512,10.2555
4.2696e-05,0.0313052,2.44346,1.86331,10.4569,10.2673
4.50369e-05,0.0304325,2.44346,1.96583,10.4624,10.2791
4.75979e-05,0.0295598,2.44346,2.06848,10.4679,10.291
5.04087e-05,0.0286871,2.44346,2.17124,10.4733,10.3028
5.35049e-05,0.0278145,2.44346,2.27413,10.4787,10.3147
5.69285e-05,0.0269418,2.44346,2.37715,10.4839,10.3265
6.073e-05,0.0260691,2.44346,2.48028,10.4891,10.3384
6.49701e-05,0.0251965,2.44346,2.58354,10.4943,10.3502
6.97228e-05,0.0243238,2.44346,2.68692,10.4993,10.3621
7.50791e-05,0.0234511,2.44346,2.79042,10.5043,10.3739
8.11512e-05,0.0225784,2.44346,2.89404,10.5092,10.3858
8.80803e-05,0.0217058,2.44346,2.99779,10.514,10.3977
9.6045e-05,0.0208331,2.44346,3.10166,10.5187,10.4095
0.000105275,0.0199604,2.44346,3.20565,10.5234,10.4214
0.000116068,0.0190877,2.44346,3.30976,10.528,10.4333
0.000128823,0.0182151,2.44346,3.414,10.5325,10.4451
0.000144073,0.0173424,2.44346,3.51836,10.5369,10.457
0.000162558,0.0164697,2.44346,3.62283,10.5413,10.4689
0.000185325,0.015597,2.44346,3.72744,10.5455,10.4808
0.000213901,0.0147244,2.44346,3.83216,10.5497,10.4927
0.000250593,0.0138517,2.44346,3.937,10.5539,10.5045
0.00029904,0.012979,2.44346,4.04197,10.5579,10.5164
0.000365307,0.0121064,2.44346,4.14706,10.5619,10.5283
0.000460214,0.0112337,2.44346,4.25227,10.5658,10.5402
0.000604956,0.0103611,2.44346,4.35761,10.5696,10.5521
0.000846945,0.00948844,2.44346,4.46306,10.5733,10.564
0.00131698,0.00861588,2.44346,4.56864,10.577,10.5759
0.00255675,0.00774363,2.44346,4.67434,10.5806,10.5878
0.248967,0.00775307,2.44346,4.78016,10.5841,10.5997
0.25,0.0077584,2.44346,4.8861,10.5875,10.5871
5.53727e-06,0.0792375,0.592556,-5,9.95,9.5
5.57231e-06,0.0801101,0.349066,-4.905,9.95,9.54145
5.61845e-06,0.0809828,0.349066,-4.80961,9.95194,9.58009
5.67506e-06,0.0818555,0.349066,-4.71387,9.95544,9.61553
5.74178e-06,0.0827282,0.349066,-4.61783,9.96018,9.64781
5.81841e-06,0.0836008,0.349066,-4.52152,9.96594,9.67724
5.90514e-06,0.0827282,0.349066,-4.42497,9.97251,9.70416
6.00158e-06,0.0818555,0.349066,-4.3282,9.97974,9.72814
6.10788e-06,0.0809828,0.349066,-4.23123,9.98748,9.74968
6.22422e-06,0.0801102,0.349066,-4.13407,9.99561,9.7692
6.35087e-06,0.0792375,0.349066,-4.03674,10.004,9.7871
6.48814e-06,0.0783648,0.349066,-3.93925,10.0127,9.80368
6.6364e-06,0.0774921,0.349066,-3.84161,10.0214,9.81923
6.79603e-06,0.0766195,0.349066,-3.74382,10.0303,9.83394
6.96748e-06,0.0757468,0.349066,-3.64589,10.0393,9.84801
7.15122e-06,0.0748741,0.349066,-3.54782,10.0483,9.86156
7.34774e-06,0.0740014,0.349066,-3.44962,10.0573,9.87471
7.55756e-06,0.0731288,0.349066,-3.35128,10.0663,9.88754
7.78122e-06,0.0722561,0.349066,-3.25282,10.0753,9.90012
8.01924e-06,0.0713834,0.349066,-3.15422,10.0843,9.91252
8.27216e-06,0.0705107,0.349066,-3.0555,10.0932,9.92476
8.54047e-06,0.0696381,0.349066,-2.95665,10.1021,9.93689
8.82461e-06,0.0687654,0.349066,-2.85768,10.1109,9.94893
9.12497e-06,0.0678927,0.349066,-2.75858,10.1197,9.9609
9.44182e-06,0.06702,0.349066,-2.65935,10.1284,9.97281
9.7753e-06,0.0661474,0.349066,-2.56,10.1371,9.98468
1.01254e-05,0.0652747,0.349066,-2.46053,10.1457,9.99652
1.04919e-05,0.064402,0.349066,-2.36093,10.1543,10.0083
1.08742e-05,0.0635293,0.349066,-2.26121,10.1628,10.0201
1.12717e-05,0.0626567,0.349066,-2.16136,10.1712,10.0319
1.16832e-05,0.061784,0.349066,-2.06139,10.1795,10.0437
1.21072e-05,0.0609113,0.349066,-1.9613,10.1878,10.0554
1.2542e-05,0.0600386,0.349066,-1.86108,10.1961,10.0672
1.29855e-05,0.059166,0.349066,-1.76074,10.2042,10.079
1.34352e-05,0.0582933,0.349066,-1.66027,10.2123,10.0907
1.38884e-05,0.0574206,0.349066,-1.55969,10.2204,10.1025
1.43426e-05,0.0565479,0.349066,-1.45898,10.2283,10.1142
1.47951e-05,0.0556753,0.349066,-1.35814,10.2362,10.1259
1.52436e-05,0.0548026,0.349066,-1.25719,10.244,10.1377
1.56864e-05,0.0539299,0.349066,-1.15611,10.2518,10.1494
1.61224e-05,0.0530572,0.349066,-1.0549,10.2595,10.1612
1.65518e-05,0.0521846,0.349066,-0.953577,10.2671,10.1729
1.69758e-05,0.0513119,0.363087,-0.852128,10.2746,10.1847
1.73969e-05,0.0504392,0.409963,-0.750556,10.2821,10.1964
1.78189e-05,0.0495665,0.469237,-0.648861,10.2895,10.2082
1.82476e-05,0.0486939,0.54586,-0.547043,10.2968,10.2199
1.86897e-05,0.0478212,0.647199,-0.445102,10.3041,10.2317
1.91536e-05,0.0469485,0.783874,-0.343038,10.3113,10.2434
1.96478e-05,0.0460758,0.969285,-0.240851,10.3184,10.2552
2.01806e-05,0.0452032,1.21356,-0.138542,10.3255,10.267
2.07588e-05,0.0443305,1.50693,-0.0361095,10.3324,10.2787
2.13898e-05,0.0434578,1.80761,0.0664455,10.3393,10.2905
2.20853e-05,0.0425852,2.06782,0.169123,10.3462,10.3022
2.28647e-05,0.0417125,2.26897,0.271924,10.3529,10.314
2.36907e-05,0.0408398,2.44346,0.374847,10.3596,10.3258
2.45672e-05,0.0399671,2.44346,0.477892,10.3662,10.3376
2.54988e-05,0.0390945,2.44346,0.581061,10.3728,10.3493
2.64902e-05,0.0382218,2.44346,0.684351,10.3793,10.3611
2.75471e-05,0.0373491,2.44346,0.787765,10.3857,10.3729
2.86757e-05,0.0364764,2.44346,0.891301,10.392,10.3847
2.9883e-05,0.0356038,2.44346,0.994959,10.3982,10.3964
3.11769e-05,0.0347311,2.44346,1.09874,10.4044,10.4082
3.25662e-05,0.0338584,2.44346,1.20264,10.4105,10.42
3.40613e-05,0.0329857,2.44346,1.30667,10.4165,10.4318
3.56736e-05,0.0321131,2.44346,1.41082,10.4225,10.4436
3.74166e-05,0.0312404,2.44346,1.51509,10.4284,10.4554
3.93054e-05,0.0303677,2.44346,1.61948,10.4342,10.4672
4.13579e-05,0.029495,2.44346,1.72399,10.4399,10.479
4.35945e-05,0.0286224,2.44346,1.82863,10.4455,10.4908
4.60394e-05,0.0277497,2.44346,1.93339,10.4511,10.5026
4.87207e-05,0.026877,2.44346,2.03827,10.4566,10.5144
5.16718e-05,0.0260043,2.44346,2.14328,10.462,10.5262
5.49323e-05,0.0251317,2.44346,2.2484,10.4674,10.538
5.85498e-05,0.024259,2.44346,2.35365,10.4726,10.5498
6.25817e-05,0.0233863,2.44346,2.45902,10.4778,10.5616
6.70979e-05,0.0225136,2.44346,2.56451,10.4829,10.5734
7.21842e-05,0.021641,2.44346,2.67013,10.488,10.5852
7.79473e-05,0.0207683,2.44346,2.77586,10.4929,10.597
8.4521e-05,0.0198956,2.44346,2.88172,10.4978,10.6089
9.20759e-05,0.0190229,2.44346,2.9877,10.5026,10.6207
0.000100832,0.0181503,2.44346,3.0938,10.5074,10.6325
0.000111076,0.0172776,2.44346,3.20003,10.512,10.6444
0.000123195,0.0164049,2.44346,3.30637,10.5166,10.6562
0.000137712,0.0155323,2.44346,3.41284,10.5211,10.668
0.000155364,0.0146596,2.44346,3.51943,10.5255,10.6799
0.000177211,0.0137869,2.44346,3.62614,10.5298,10.6917
0.000204839,0.0129142,2.44346,3.73297,10.5341,10.7035
0.000240734,0.0120416,2.44346,3.83992,10.5382,10.7154
0.000289029,0.0111689,2.44346,3.947,10.5423,10.7272
0.000357176,0.0102962,2.44346,4.0542,10.5463,10.7391
0.000460279,0.00942355,2.44346,4.16152,10.5503,10.751
0.000635347,0.00855088,2.44346,4.26896,10.5541,10.7628
0.00101386,0.00767822,2.44346,4.37652,10.5579,10.7747
0.00376164,0.00680556,2.44346,4.4842,10.5616,10.7865
0.499994,0.0059329,2.44346,4.59201,10.5652,10.7984
0.499996,0.00506027,2.44346,4.69993,10.5687,10.7112
0.499994,0.0041877,2.44346,4.80699,10.5722,10.623
0.499987,0.00331542,2.44346,4.91317,10.5755,10.5338
0.248948,0.00332544,2.44346,5.01846,10.5787,10.4438
0.25,0.00333101,2.44346,5.12285,10.5818,10.4298
3.45278e-06,0.0752387,0.592556,-5,9.95,9.75
3.47557e-06,0.0761114,0.349066,-4.9025,9.95,9.79244
3.50562e-06,0.076984,0.349066,-4.8046,9.95201,9.8318
3.54252e-06,0.0778567,0.349066,-4.70634,9.95562,9.86769
3.58604e-06,0.0787294,0.349066,-4.60779,9.9605,9.90023
3.63607e-06,0.079602,0.349066,-4.50896,9.96639,9.92973
3.69273e-06,0.0787294,0.349066,-4.40989,9.97312,9.95663
3.75579e-06,0.0778567,0.349066,-4.3106,9.9805,9.98048
3.82536e-06,0.076984,0.349066,-4.21111,9.98839,10.0018
3.90157e-06,0.0761113,0.349066,-4.11143,9.99666,10.0211
3.98462e-06,0.0752387,0.349066,-4.01159,10.0052,10.0388
4.07474e-06,0.074366,0.349066,-3.91158,10.014,10.0551
4.17217e-06,0.0734933,0.349066,-3.81142,10.0228,10.0704
4.2772e-06,0.0726206,0.349066,-3.71112,10.0318,10.0849
4.39014e-06,0.071748,0.349066,-3.61068,10.0409,10.0988
4.51131e-06,0.0708753,0.349066,-3.5101,10.0499,10.1121
4.64107e-06,0.0700026,0.349066,-3.40939,10.059,10.1251
4.77979e-06,0.0691299,0.349066,-3.30854,10.0681,10.1378
4.92782e-06,0.0682573,0.349066,-3.20757,10.0771,10.1502
5.08553e-06,0.0673846,0.349066,-3.10647,10.0862,10.1625
5.25329e-06,0.0665119,0.349066,-3.00524,10.0951,10.1747
5.43142e-06,0.0656392,0.349066,-2.90388,10.1041,10.1867
5.62021e-06,0.0647666,0.349066,-2.80241,10.1129,10.1986
5.81989e-06,0.0638939,0.349066,-2.7008,10.1217,10.2105
6.03061e-06,0.0630212,0.349066,-2.59907,10.1305,10.2224
6.25242e-06,0.0621485,0.349066,-2.49722,10.1392,10.2342
6.4852e-06,0.0612759,0.349066,-2.39524,10.1478,10.2459
6.72872e-06,0.0604032,0.349066,-2.29314,10.1564,10.2577
6.98249e-06,0.0595305,0.349066,-2.19092,10.1649,10.2694
7.24585e-06,0.0586578,0.349066,-2.08857,10.1733,10.2811
7.51787e-06,0.0577852,0.349066,-1.9861,10.1817,10.2929
7.79736e-06,0.0569125,0.349066,-1.88351,10.19,10.3046
8.08291e-06,0.0560398,0.349066,-1.78079,10.1982,10.3163
8.37287e-06,0.0551671,0.349066,-1.67795,10.2064,10.328
