u0_opt,u1_opt,u2_opt,x,z,vel
0.247522,-0.116404,2.44346,4.28084,10.1299,10.3173
0.25,-0.116425,2.44346,4.48529,10.1019,10.2985
3.28693e-06,0.160252,0.592556,-5,10,9
3.20829e-06,0.15327,0.349066,-4.82,10,9.23227
3.30027e-06,0.160252,0.349066,-4.63557,10.009,9.35755
3.41522e-06,0.167233,0.349066,-4.44896,10.0232,9.45218
3.56124e-06,0.174214,0.349066,-4.26079,10.0413,9.52953
3.7213e-06,0.167233,0.349066,-4.07137,10.0624,9.59706
3.8968e-06,0.160252,0.349066,-3.88087,10.0859,9.63842
4.0927e-06,0.15327,0.349066,-3.68966,10.1103,9.66643
4.31284e-06,0.146289,0.349066,-3.49788,10.1348,9.68761
4.56039e-06,0.139308,0.349066,-3.30561,10.1587,9.70534
4.83806e-06,0.132327,0.349066,-3.11287,10.1817,9.72142
5.14813e-06,0.125345,0.349066,-2.91968,10.2036,9.73681
5.49229e-06,0.118364,0.349066,-2.72606,10.2244,9.75204
5.87124e-06,0.111383,0.349066,-2.53201,10.244,9.76739
6.28429e-06,0.104401,0.349066,-2.33752,10.2623,9.78301
6.72879e-06,0.0974199,0.349066,-2.1426,10.2794,9.79901
7.19967e-06,0.0904385,0.349066,-1.94726,10.2951,9.81542
7.68933e-06,0.0834572,0.349066,-1.75148,10.3096,9.83227
8.18821e-06,0.0764759,0.349066,-1.55528,10.3227,9.84958
8.68629e-06,0.0694946,0.349066,-1.35864,10.3345,9.86736
9.17574e-06,0.0625132,0.351247,-1.16157,10.345,9.88561
9.65382e-06,0.0555319,0.407616,-0.964071,10.3542,9.90434
1.01264e-05,0.0485506,0.489983,-0.76614,10.362,9.92355
1.06102e-05,0.0415693,0.617285,-0.567775,10.3685,9.94325
1.11331e-05,0.0345879,0.826314,-0.368977,10.3737,9.96344
1.17248e-05,0.0276066,1.22198,-0.169744,10.3775,9.98413
1.24218e-05,0.0206253,1.65831,0.0299234,10.3799,10.0053
1.32836e-05,0.0136439,2.09465,0.230027,10.381,10.027
1.42494e-05,0.00666262,2.44346,0.430566,10.3808,10.0492
1.53376e-05,-0.000318704,2.44346,0.631544,10.3791,10.0719
1.65709e-05,-0.00730003,2.44346,0.832959,10.3761,10.0951
1.79778e-05,-0.0142814,2.44346,1.03481,10.3718,10.1188
1.95947e-05,-0.0212627,2.44346,1.23711,10.366,10.1431
2.1468e-05,-0.028244,2.44346,1.43984,10.3588,10.1679
2.36584e-05,-0.0352253,2.44346,1.64302,10.3503,10.1932
2.62465e-05,-0.0422067,2.44346,1.84664,10.3403,10.2191
2.9341e-05,-0.049188,2.44346,2.05071,10.329,10.2455
3.30926e-05,-0.0561693,2.44346,2.25522,10.3162,10.2724
3.77148e-05,-0.0631506,2.44346,2.46017,10.302,10.2999
4.35196e-05,-0.070132,2.44346,2.66558,10.2864,10.328
5.09801e-05,-0.0771133,2.44346,2.87143,10.2693,10.3566
6.08451e-05,-0.0840946,2.44346,3.07774,10.2508,10.3858
7.43666e-05,-0.0910759,2.44346,3.28449,10.2308,10.4156
9.37905e-05,-0.0980572,2.44346,3.4917,10.2094,10.446
0.000123542,-0.105039,2.44346,3.69936,10.1865,10.477
0.000173591,-0.11202,2.44346,3.90748,10.1622,10.5086
0.000271683,-0.119001,2.44346,4.11606,10.1363,10.5408
0.000533864,-0.125982,2.44346,4.32509,10.109,10.5736
0.247893,-0.125937,2.44346,4.53459,10.0801,10.607
0.25,-0.125944,2.44346,4.74455,10.0498,10.5904
5.62877e-06,0.164368,0.592556,-5,10,9.25
5.46885e-06,0.157387,0.349066,-4.815,10,9.50834
5.64801e-06,0.164368,0.349066,-4.6251,10.01,9.64343
5.87608e-06,0.171349,0.349066,-4.43288,10.0259,9.74254
6.1248e-06,0.164368,0.349066,-4.23906,10.0459,9.82193
6.39702e-06,0.157387,0.349066,-4.044,10.0691,9.86852
6.70214e-06,0.150405,0.349066,-3.84815,10.0936,9.89893
7.04708e-06,0.143424,0.349066,-3.65171,10.1182,9.92129
7.43745e-06,0.136443,0.349066,-3.45476,10.1424,9.9397
7.87816e-06,0.129461,0.349066,-3.25734,10.1657,9.95624
8.37352e-06,0.12248,0.349066,-3.05947,10.188,9.97203
8.92717e-06,0.115499,0.349066,-2.86115,10.2091,9.98763
9.54153e-06,0.108517,0.349066,-2.66238,10.2289,10.0034
1.02172e-05,0.101536,0.349066,-2.46317,10.2475,10.0194
1.09517e-05,0.0945548,0.349066,-2.26353,10.2647,10.0358
1.17393e-05,0.0875734,0.349066,-2.06344,10.2806,10.0526
1.25693e-05,0.0805921,0.349066,-1.86292,10.2952,10.07
1.34273e-05,0.0736108,0.349066,-1.66196,10.3084,10.0877
1.42965e-05,0.0666295,0.349066,-1.46055,10.3203,10.106
1.51613e-05,0.0596481,0.349066,-1.2587,10.3308,10.1248
1.60134e-05,0.0526668,0.363979,-1.05642,10.3399,10.1441
1.68569e-05,0.0456855,0.432479,-0.853684,10.3477,10.1638
1.77148e-05,0.0387042,0.53723,-0.650508,10.3541,10.1841
1.86324e-05,0.0317228,0.708723,-0.446889,10.3592,10.2049
1.96588e-05,0.0247415,1.11047,-0.242824,10.3628,10.2262
2.0855e-05,0.0177602,1.5468,-0.0383124,10.3651,10.248
2.23177e-05,0.0107789,1.98314,0.166646,10.366,10.2704
2.39587e-05,0.00379753,2.41947,0.372052,10.3655,10.2932
2.581e-05,-0.00318379,2.44346,0.577908,10.3635,10.3166
2.79111e-05,-0.0101651,2.44346,0.784213,10.3602,10.3406
3.03117e-05,-0.0171464,2.44346,0.99097,10.3555,10.365
3.3075e-05,-0.0241278,2.44346,1.19818,10.3493,10.3901
3.62824e-05,-0.0311091,2.44346,1.40584,10.3417,10.4156
4.00404e-05,-0.0380904,2.44346,1.61396,10.3327,10.4418
4.44908e-05,-0.0450717,2.44346,1.82253,10.3222,10.4685
4.98258e-05,-0.0520531,2.44346,2.03156,10.3103,10.4957
5.63126e-05,-0.0590344,2.44346,2.24105,10.297,10.5236
6.43314e-05,-0.0660157,2.44346,2.451,10.2822,10.552
7.44412e-05,-0.072997,2.44346,2.66141,10.2659,10.581
8.74939e-05,-0.0799783,2.44346,2.87229,10.2481,10.6106
0.000104847,-0.0869596,2.44346,3.08362,10.2289,10.6408
0.00012879,-0.0939409,2.44346,3.29543,10.2081,10.6716
0.000163466,-0.100922,2.44346,3.5077,10.1859,10.703
0.000217139,-0.107903,2.44346,3.72044,10.1622,10.7351
0.000308719,-0.114884,2.44346,3.93365,10.1369,10.7678
0.000492069,-0.121864,2.44346,4.14734,10.1102,10.8011
0.000995902,-0.114886,2.44346,4.3615,10.0819,10.8351
0.499842,-0.107912,2.44346,4.57614,10.052,10.8643
0.247613,-0.107982,2.44346,4.79136,10.0221,10.7013
0.25,-0.108032,2.44346,5.00333,9.99255,10.6821
3.5566e-06,0.16855,0.592556,-5,10,9.5
3.47021e-06,0.161569,0.349066,-4.81,10,9.78682
3.59846e-06,0.16855,0.349066,-4.61458,10.0111,9.93233
3.7481e-06,0.168414,0.349066,-4.41671,10.0287,10.0361
3.91079e-06,0.161433,0.349066,-4.2172,10.0507,10.1048
4.09187e-06,0.154451,0.349066,-4.01662,10.0754,10.1455
4.29726e-06,0.14747,0.349066,-3.81534,10.101,10.1727
4.53145e-06,0.140489,0.349066,-3.61349,10.1266,10.1934
4.79821e-06,0.133507,0.349066,-3.41115,10.1514,10.2111
5.10096e-06,0.126526,0.349066,-3.20833,10.1753,10.2274
5.44276e-06,0.119545,0.349066,-3.00505,10.1981,10.2433
5.8261e-06,0.112563,0.349066,-2.80131,10.2196,10.2592
6.25244e-06,0.105582,0.349066,-2.59712,10.2398,10.2754
6.7215e-06,0.0986008,0.349066,-2.39248,10.2586,10.2919
7.23045e-06,0.0916195,0.349066,-2.18739,10.2761,10.3088
7.7731e-06,0.0846382,0.349066,-1.98184,10.2922,10.3263
8.33947e-06,0.0776568,0.349066,-1.77585,10.307,10.3442
8.91642e-06,0.0706755,0.349066,-1.56939,10.3203,10.3626
9.48977e-06,0.0636942,0.349066,-1.36249,10.3323,10.3815
1.00482e-05,0.0567129,0.349066,-1.15513,10.3429,10.4009
1.05875e-05,0.0497315,0.405551,-0.947312,10.3521,10.4209
1.1116e-05,0.0427502,0.495845,-0.739038,10.3598,10.4414
1.1657e-05,0.0357689,0.640088,-0.530307,10.3662,10.4624
1.22453e-05,0.0287876,0.919704,-0.321117,10.3711,10.484
1.29168e-05,0.0218062,1.35604,-0.111467,10.3746,10.5061
1.37228e-05,0.0148249,1.79237,0.0986435,10.3767,10.5287
1.47555e-05,0.00784358,2.2287,0.309216,10.3774,10.5519
1.59246e-05,0.000862253,2.44346,0.520252,10.3766,10.5756
1.72567e-05,-0.00611907,2.44346,0.731753,10.3744,10.5999
1.87856e-05,-0.0131004,2.44346,0.943719,10.3707,10.6247
2.0555e-05,-0.0200817,2.44346,1.15615,10.3656,10.6502
2.26217e-05,-0.0270631,2.44346,1.36905,10.359,10.6762
2.50614e-05,-0.0340444,2.44346,1.58242,10.3509,10.7027
2.79768e-05,-0.0410257,2.44346,1.79627,10.3414,10.7299
3.1511e-05,-0.048007,2.44346,2.01058,10.3304,10.7576
3.58686e-05,-0.0549884,2.44346,2.22537,10.3179,10.786
4.13529e-05,-0.0619697,2.44346,2.44063,10.3039,10.8149
4.84329e-05,-0.068951,2.44346,2.65638,10.2884,10.8444
5.78754e-05,-0.0759323,2.44346,2.8726,10.2714,10.8746
7.10278e-05,-0.0829136,2.44346,3.0893,10.2529,10.9054
9.05168e-05,-0.089895,2.44346,3.30648,10.2328,10.9368
0.000122351,-0.0968763,2.44346,3.52415,10.2112,10.9689
0.000184907,-0.103858,2.44346,3.74231,10.1881,11.0016
0.000401625,-0.110839,2.44346,3.96095,10.1634,11.035
0.5,-0.11782,2.44346,4.18009,10.1372,11.069
0.5,-0.124801,2.44346,4.39971,10.1094,10.9154
0.5,-0.131779,2.44346,4.61597,10.0795,10.7589
0.499999,-0.136172,2.44346,4.82883,10.048,10.6001
0.247057,-0.136207,2.44346,5.03825,10.015,10.4382
0.25,-0.13625,2.44346,5.24421,9.98096,10.4189
3.67216e-06,0.172802,0.592556,-5,10,9.75
3.58427e-06,0.165821,0.349066,-4.805,10,10.0679
3.73247e-06,0.172802,0.349066,-4.60402,10.0123,10.2245
3.89052e-06,0.165821,0.349066,-4.40044,10.0316,10.333
4.062e-06,0.15884,0.349066,-4.1952,10.0557,10.3915
4.25535e-06,0.151858,0.349066,-3.98903,10.082,10.4268
4.47642e-06,0.144877,0.349066,-3.78222,10.1088,10.4514
4.72973e-06,0.137896,0.349066,-3.57487,10.1352,10.4709
5.01923e-06,0.130914,0.349066,-3.36703,10.1608,10.4881
5.34854e-06,0.123933,0.349066,-3.1587,10.1853,10.5045
5.72091e-06,0.116952,0.349066,-2.9499,10.2086,10.5206
6.13889e-06,0.10997,0.349066,-2.74064,10.2305,10.537
6.60372e-06,0.102989,0.349066,-2.53091,10.2511,10.5536
7.11453e-06,0.0960078,0.349066,-2.32071,10.2703,10.5707
7.66736e-06,0.0890265,0.349066,-2.11004,10.2881,10.5883
8.25437e-06,0.0820451,0.349066,-1.89891,10.3045,10.6064
8.86379e-06,0.0750638,0.349066,-1.68731,10.3194,10.625
9.48115e-06,0.0680825,0.349066,-1.47524,10.333,10.6441
1.00926e-05,0.0611011,0.349066,-1.2627,10.3451,10.6638
1.06896e-05,0.0541198,0.380882,-1.04969,10.3558,10.684
1.12748e-05,0.0471385,0.458685,-0.836213,10.365,10.7048
1.18671e-05,0.0401572,0.579881,-0.622259,10.3728,10.7261
1.25032e-05,0.0331758,0.782081,-0.407831,10.3791,10.7479
1.32238e-05,0.0261945,1.20174,-0.192927,10.384,10.7704
1.40841e-05,0.0192132,1.63807,0.0224531,10.3874,10.7933
1.51792e-05,0.0122319,2.07441,0.238311,10.3893,10.8169
1.64259e-05,0.00525053,2.44346,0.454648,10.3898,10.841
1.78557e-05,-0.0017308,2.44346,0.671466,10.3888,10.8657
1.95097e-05,-0.00871212,2.44346,0.888766,10.3863,10.891
2.14415e-05,-0.0156935,2.44346,1.10655,10.3824,10.9168
2.37236e-05,-0.0226748,2.44346,1.32482,10.3769,10.9433
2.64553e-05,-0.0296561,2.44346,1.54357,10.3699,10.9704
2.97774e-05,-0.0366374,2.44346,1.76281,10.3614,10.998
3.38966e-05,-0.0436188,2.44346,1.98255,10.3514,11.0263
3.91299e-05,-0.0506001,2.44346,2.20277,10.3399,11.0552
4.59935e-05,-0.0575814,2.44346,2.42349,10.3268,11.0847
5.53968e-05,-0.0645627,2.44346,2.6447,10.3122,11.1149
6.91402e-05,-0.0715441,2.44346,2.86641,10.2961,11.1457
9.15127e-05,-0.0785254,2.44346,3.08862,10.2784,11.1771
0.000137047,-0.0855067,2.44346,3.31133,10.2591,11.2092
0.000366674,-0.092488,2.44346,3.53454,10.2382,11.242
0.5,-0.0994693,2.44346,3.75826,10.2158,11.2754
0.5,-0.106451,2.44346,3.98249,10.1918,11.1223
0.5,-0.113432,2.44346,4.20341,10.1658,10.9666
0.5,-0.120413,2.44346,4.42099,10.1382,10.8088
0.5,-0.127394,2.44346,4.63519,10.109,10.6491
0.5,-0.134375,2.44346,4.84596,10.0784,10.4876
0.5,-0.141355,2.44346,5.05326,10.0464,10.3244
0.246454,-0.141406,2.44346,5.25705,10.0131,10.1596
0.25,-0.14146,2.44346,5.45729,9.97862,10.1397
6.26948e-06,0.177127,0.592556,-5,10,10
6.15434e-06,0.170146,0.349066,-4.8,10,10.3517
6.42448e-06,0.177127,0.349066,-4.59341,10.0135,10.5201
6.70917e-06,0.170146,0.349066,-4.38408,10.0347,10.6336
7.01696e-06,0.163164,0.349066,-4.17304,10.061,10.6931
7.36419e-06,0.156183,0.349066,-3.96108,10.0895,10.7284
7.76193e-06,0.149202,0.349066,-3.74848,10.1186,10.7528
8.21863e-06,0.14222,0.349066,-3.53534,10.1472,10.7721
8.74163e-06,0.135239,0.349066,-3.32169,10.1749,10.7893
9.33759e-06,0.128258,0.349066,-3.10754,10.2014,10.8057
1.00125e-05,0.121276,0.349066,-2.89291,10.2267,10.822
1.07707e-05,0.114295,0.349066,-2.67779,10.2506,10.8386
1.16142e-05,0.107314,0.349066,-2.46219,10.2731,10.8555
1.25405e-05,0.100332,0.349066,-2.2461,10.2941,10.8728
1.35416e-05,0.0933511,0.349066,-2.02953,10.3137,10.8907
1.46023e-05,0.0863698,0.349066,-1.81248,10.3319,10.9091
1.57013e-05,0.0793885,0.349066,-1.59493,10.3486,10.9281
1.68145e-05,0.0724071,0.349066,-1.3769,10.3638,10.9476
1.79225e-05,0.0654258,0.380529,-1.15838,10.3776,10.9677
1.90209e-05,0.0584445,0.451848,-0.939374,10.3899,10.9883
2.01312e-05,0.0514632,0.559359,-0.719874,10.4007,11.0095
2.13096e-05,0.0444818,0.731416,-0.499881,10.41,11.0313
2.26304e-05,0.0375005,1.10142,-0.279395,10.4178,11.0536
2.41911e-05,0.0305192,1.53775,-0.058414,10.4242,11.0765
2.61551e-05,0.0235379,1.97408,0.163064,10.429,11.1
2.84097e-05,0.0165565,2.41041,0.385039,10.4323,11.1241
3.10214e-05,0.0095752,2.44346,0.607515,10.4341,11.1488
3.40792e-05,0.00259387,2.44346,0.830491,10.4344,11.1741
3.77046e-05,-0.00438745,2.44346,1.05397,10.4332,11.2
4.20683e-05,-0.0113688,2.44346,1.27795,10.4304,11.2265
4.74196e-05,-0.0183501,2.44346,1.50244,10.4261,11.2537
5.41387e-05,-0.0253314,2.44346,1.72744,10.4202,11.2814
6.28426e-05,-0.0323128,2.44346,1.95295,10.4128,11.3098
7.46179e-05,-0.0392941,2.44346,2.17896,10.4039,11.3388
9.16215e-05,-0.0462754,2.44346,2.4055,10.3933,11.3685
0.000119036,-0.0532567,2.44346,2.63254,10.3812,11.3988
0.000174752,-0.0602381,2.44346,2.86011,10.3675,11.4298
0.000474316,-0.0672194,2.44346,3.08819,10.3522,11.4615
0.5,-0.0742007,2.44346,3.3168,10.3354,11.4938
0.5,-0.081182,2.44346,3.54593,10.3169,11.3407
0.5,-0.0881633,2.44346,3.77183,10.2965,11.1854
0.5,-0.0951447,2.44346,3.99444,10.2744,11.0281
0.5,-0.102126,2.44346,4.21373,10.2508,10.8689
0.5,-0.109107,2.44346,4.42965,10.2256,10.7079
0.5,-0.116089,2.44346,4.64215,10.199,10.545
0.5,-0.12307,2.44346,4.85119,10.171,10.3803
0.5,-0.130051,2.44346,5.05671,10.1417,10.214
0.499999,-0.137032,2.44346,5.25868,10.1111,10.046
0.245868,-0.137109,2.44346,5.45704,10.0791,9.87637
0.25,-0.137181,2.44346,5.65177,10.046,9.85556
6.6165e-06,0.181527,0.592556,-5,10,10.25
6.50692e-06,0.174545,0.349066,-4.795,10,10.6386
6.79255e-06,0.167564,0.349066,-4.58275,10.0148,10.8195
7.08998e-06,0.160583,0.349066,-4.3676,10.038,10.9069
7.42308e-06,0.153602,0.349066,-4.15115,10.0651,10.9542
7.80709e-06,0.14662,0.349066,-3.93393,10.0936,10.9839
8.25278e-06,0.139639,0.349066,-3.71611,10.1221,11.006
8.76918e-06,0.132658,0.349066,-3.49776,10.1499,11.0247
9.36474e-06,0.125676,0.349066,-3.27889,10.1767,11.0422
1.00475e-05,0.118695,0.349066,-3.05952,10.2022,11.0594
1.08249e-05,0.111714,0.349066,-2.83965,10.2263,11.0767
1.17021e-05,0.104732,0.349066,-2.61928,10.249,11.0944
1.26806e-05,0.0977509,0.349066,-2.39841,10.2702,11.1125
1.37555e-05,0.0907696,0.349066,-2.17704,10.2899,11.1311
1.49131e-05,0.0837882,0.349066,-1.95517,10.3082,11.1503
1.61293e-05,0.0768069,0.349066,-1.7328,10.325,11.17
1.73716e-05,0.0698256,0.349066,-1.50992,10.3402,11.1904
1.86056e-05,0.0628443,0.349066,-1.28653,10.354,11.2112
1.98076e-05,0.0558629,0.387789,-1.06265,10.3663,11.2327
2.0979e-05,0.0488816,0.47154,-0.838248,10.377,11.2548
2.21611e-05,0.0419003,0.603892,-0.613342,10.3862,11.2774
2.34357e-05,0.034919,0.845176,-0.387925,10.3939,11.3007
2.48972e-05,0.0279376,1.28151,-0.161995,10.4001,11.3245
2.6689e-05,0.0209563,1.71784,0.0644477,10.4047,11.349
2.90798e-05,0.013975,2.15417,0.291406,10.4078,11.374
3.18744e-05,0.00699365,2.44346,0.518882,10.4094,11.3997
3.51831e-05,1.23286e-05,2.44346,0.746876,10.4093,11.426
3.91626e-05,-0.006969,2.44346,0.975392,10.4078,11.453
4.4043e-05,-0.0139503,2.44346,1.20443,10.4046,11.4806
5.01807e-05,-0.0209316,2.44346,1.43399,10.3999,11.5088
5.81651e-05,-0.027913,2.44346,1.66408,10.3936,11.5376
6.90638e-05,-0.0348943,2.44346,1.8947,10.3857,11.5672
8.50932e-05,-0.0418756,2.44346,2.12585,10.3762,11.5973
0.000112005,-0.0488569,2.44346,2.35753,10.3651,11.6282
0.000173409,-0.0558383,2.44346,2.58974,10.3524,11.6597
0.499999,-0.0628196,2.44346,2.8225,10.3381,11.692
0.5,-0.0698009,2.44346,3.05579,10.3221,11.5409
0.5,-0.0767822,2.44346,3.28592,10.3043,11.3877
0.5,-0.0837636,2.44346,3.51283,10.2847,11.2325
0.5,-0.0907449,2.44346,3.73648,10.2636,11.0754
0.5,-0.0977262,2.44346,3.95683,10.2409,10.9164
0.5,-0.104707,2.44346,4.17381,10.2167,10.7556
0.5,-0.111689,2.44346,4.38738,10.191,10.5929
0.5,-0.11867,2.44346,4.59751,10.164,10.4285
0.5,-0.125651,2.44346,4.80413,10.1355,10.2623
0.5,-0.132632,2.44346,5.00721,10.1058,10.0945
0.5,-0.139613,2.44346,5.2067,10.0747,9.92501
0.5,-0.146593,2.44346,5.40255,10.0424,9.75398
0.244793,-0.146706,2.44346,5.59473,10.0089,9.58147
0.25,-0.146799,2.44346,5.7832,9.97426,9.56025
6.80806e-06,0.186004,0.592556,-5,10,10.5
6.74372e-06,0.179022,0.349066,-4.79,10,10.9286
7.05725e-06,0.172041,0.349066,-4.57203,10.0162,11.1229
7.38076e-06,0.16506,0.349066,-4.35101,10.0414,11.2139
7.74275e-06,0.158078,0.349066,-4.12866,10.0708,11.2619
8.16094e-06,0.151097,0.349066,-3.90554,10.1016,11.2917
8.64775e-06,0.144116,0.349066,-3.68182,10.1324,11.3138
9.21355e-06,0.137134,0.349066,-3.45754,10.1625,11.3327
9.86815e-06,0.130153,0.349066,-3.23274,10.1914,11.3504
1.0621e-05,0.123172,0.349066,-3.00741,10.2189,11.3679
1.14807e-05,0.11619,0.349066,-2.78156,10.2451,11.3855
1.24534e-05,0.109209,0.349066,-2.55519,10.2698,11.4036
1.35409e-05,0.102228,0.349066,-2.3283,10.2929,11.4221
1.47372e-05,0.0952463,0.349066,-2.10089,10.3146,11.4412
1.60266e-05,0.088265,0.349066,-1.87295,10.3347,11.4609
1.73823e-05,0.0812837,0.349066,-1.64448,10.3533,11.4812
1.87702e-05,0.0743023,0.349066,-1.4155,10.3704,11.502
2.01584e-05,0.067321,0.381895,-1.18598,10.3859,11.5235
2.15339e-05,0.0603397,0.45651,-0.955934,10.3999,11.5455
2.2922e-05,0.0533583,0.570186,-0.725357,10.4123,11.5682
2.44014e-05,0.046377,0.754382,-0.494248,10.4231,11.5914
2.60882e-05,0.0393957,1.123,-0.262605,10.4324,11.6153
2.81502e-05,0.0324144,1.55933,-0.0304261,10.4401,11.6399
3.08958e-05,0.025433,1.99566,0.20229,10.4462,11.665
3.41752e-05,0.0184517,2.432,0.435546,10.4508,11.6908
3.81675e-05,0.0114704,2.44346,0.669343,10.4537,11.7172
4.31486e-05,0.00448906,2.44346,0.903684,10.4551,11.7443
4.95722e-05,-0.00249227,2.44346,1.13857,10.4548,11.772
5.8255e-05,-0.00947359,2.44346,1.374,10.453,11.8004
7.08741e-05,-0.0164549,2.44346,1.60999,10.4495,11.8295
9.16985e-05,-0.0234362,2.44346,1.84652,10.4444,11.8592
0.000137391,-0.0304176,2.44346,2.08361,10.4377,11.8896
0.174588,-0.0373989,2.44346,2.32125,10.4293,11.9207
0.5,-0.0443802,2.44346,2.55946,10.4193,11.9304
0.5,-0.0513615,2.44346,2.79778,10.4076,11.7812
0.5,-0.0583429,2.44346,3.03302,10.3941,11.6301
0.5,-0.0653242,2.44346,3.26512,10.3788,11.4771
0.5,-0.0723055,2.44346,3.49404,10.3619,11.3221
0.5,-0.0792868,2.44346,3.71972,10.3434,11.1652
0.5,-0.0862682,2.44346,3.94212,10.3233,11.0064
0.5,-0.0932495,2.44346,4.16118,10.3017,10.8457
0.5,-0.100231,2.44346,4.37686,10.2786,10.6831
0.5,-0.107212,2.44346,4.5891,10.254,10.5187
0.5,-0.114193,2.44346,4.79786,10.228,10.3526
0.5,-0.121175,2.44346,5.0031,10.2006,10.1847
0.5,-0.128156,2.44346,5.20476,10.172,10.015
0.5,-0.135137,2.44346,5.40281,10.142,9.84377
0.5,-0.142118,2.44346,5.59719,10.1107,9.67095
0.244646,-0.142239,2.44346,5.78787,10.0783,9.49665
0.25,-0.142338,2.44346,5.9748,10.0447,9.47519
5.12573e-06,0.152201,0.592556,-5,10.05,8.5
5.03174e-06,0.145219,0.349066,-4.83,10.05,8.68664
5.15131e-06,0.152201,0.349066,-4.65641,10.057,8.79407
5.30447e-06,0.159182,0.349066,-4.48089,10.0683,8.8802
5.49848e-06,0.166163,0.349066,-4.30388,10.0828,8.95363
5.73115e-06,0.167615,0.349066,-4.12563,10.0999,9.01947
5.9871e-06,0.160633,0.349066,-3.94627,10.1192,9.07284
6.26955e-06,0.153652,0.349066,-3.76602,10.1401,9.10824
6.58454e-06,0.146671,0.349066,-3.58511,10.1614,9.13395
6.93711e-06,0.139689,0.349066,-3.40366,10.1826,9.15443
7.33167e-06,0.132708,0.349066,-3.22173,10.2031,9.17215
7.77212e-06,0.125727,0.349066,-3.03935,10.2228,9.18848
8.2618e-06,0.118745,0.349066,-2.85653,10.2415,9.2042
8.80316e-06,0.111764,0.349066,-2.67329,10.2592,9.21976
9.39728e-06,0.104783,0.349066,-2.48963,10.2756,9.23541
1.00432e-05,0.0978014,0.349066,-2.30556,10.2909,9.2513
1.0737e-05,0.09082,0.349066,-2.12107,10.305,9.2675
1.14713e-05,0.0838387,0.349066,-1.93616,10.3178,9.28407
1.22349e-05,0.0768574,0.349066,-1.75085,10.3295,9.30104
1.30133e-05,0.069876,0.349066,-1.56512,10.3398,9.31842
1.37908e-05,0.0628947,0.349066,-1.37897,10.349,9.33622
1.45537e-05,0.0559134,0.349066,-1.19241,10.3569,9.35446
1.52945e-05,0.0489321,0.395858,-1.00544,10.3635,9.37313
1.60167e-05,0.0419507,0.465588,-0.818057,10.3689,9.39225
1.67386e-05,0.0349694,0.56937,-0.630257,10.373,9.4118
1.74941e-05,0.0279881,0.732647,-0.442043,10.3759,9.43181
1.83289e-05,0.0210068,1.00218,-0.253413,10.3774,9.45227
1.92843e-05,0.0140254,1.43851,-0.0643679,10.3777,9.47318
2.04183e-05,0.00704412,1.87484,0.125093,10.3767,9.49455
2.1843e-05,6.27978e-05,2.27017,0.314971,10.3745,9.51638
2.34433e-05,-0.00691852,2.44346,0.505265,10.3709,9.53868
2.52511e-05,-0.0138998,2.44346,0.695976,10.366,9.56145
2.73068e-05,-0.0208812,2.44346,0.887106,10.3599,9.5847
2.96615e-05,-0.0278625,2.44346,1.07865,10.3524,9.60842
3.2381e-05,-0.0348438,2.44346,1.27062,10.3436,9.63262
3.55515e-05,-0.0418251,2.44346,1.46301,10.3335,9.65731
3.92877e-05,-0.0488064,2.44346,1.65581,10.322,9.6825
4.37469e-05,-0.0557878,2.44346,1.84904,10.3092,9.70818
4.91507e-05,-0.0627691,2.44346,2.04269,10.2951,9.73436
5.58247e-05,-0.0697504,2.44346,2.23676,10.2796,9.76106
6.42788e-05,-0.0767316,2.44346,2.43126,10.2628,9.78827
7.49627e-05,-0.0697504,2.44346,2.62617,10.2446,9.81599
8.91025e-05,-0.0627691,2.44346,2.82152,10.225,9.84396
0.000108689,-0.0557878,2.44346,3.01741,10.2054,9.87348
0.000137503,-0.0488065,2.44346,3.21395,10.1862,9.90448
0.000183795,-0.0418254,2.44346,3.4112,10.168,9.93668
0.000269852,-0.0348444,2.44346,3.60919,10.1509,9.96981
0.000486752,-0.0278646,2.44346,3.80796,10.135,10.0037
0.247508,-0.0280414,2.44346,4.00751,10.1205,10.0383
0.25,-0.0281465,2.44346,4.20784,10.1074,10.0186
3.17137e-06,0.156198,0.592556,-5,10.05,8.75
3.11314e-06,0.149216,0.349066,-4.825,10.05,8.95842
3.19513e-06,0.156198,0.349066,-4.64601,10.058,9.0745
3.29941e-06,0.163179,0.349066,-4.46496,10.0707,9.1648
3.43282e-06,0.17016,0.349066,-4.28239,10.087,9.24016
3.58017e-06,0.163179,0.349066,-4.09858,10.106,9.30681
3.74193e-06,0.156198,0.349066,-3.91367,10.1274,9.34858
3.92241e-06,0.149216,0.349066,-3.72803,10.1497,9.3773
4.12503e-06,0.142235,0.349066,-3.54182,10.172,9.39917
4.35268e-06,0.135254,0.349066,-3.35512,10.1939,9.41747
4.60791e-06,0.128272,0.349066,-3.16795,10.215,9.434
4.89296e-06,0.121291,0.349066,-2.98034,10.235,9.44973
5.20964e-06,0.11431,0.349066,-2.79229,10.254,9.46522
5.55906e-06,0.107328,0.349066,-2.60383,10.2718,9.48077
5.94126e-06,0.100347,0.349066,-2.41494,10.2883,9.49655
6.35471e-06,0.0933656,0.349066,-2.22563,10.3037,9.51265
6.79584e-06,0.0863843,0.349066,-2.0359,10.3178,9.52914
7.25874e-06,0.079403,0.349066,-1.84574,10.3306,9.54604
