z0,vx0,i,u0_opt,u1_opt,u2_opt,x,z,v_abs,v_arg,vx,vz,gripx,gripz,aoa
1.55,10.25,46,3.48732e-05,0.183883,1.39677,5.94704,2.08536,9.10835,0.134217,9.02643,1.21882,6.08717,1.71071,0.0496661
1.55,10.25,47,6.1276e-05,0.187373,1.39669,6.12757,2.10974,9.15011,0.138203,9.06287,1.26055,6.26903,1.73559,0.04917
1.55,10.25,48,0.251161,0.187209,1.39665,6.30882,2.13495,9.19199,0.142185,9.09923,1.30256,6.45024,1.76078,0.0450248
1.55,10.25,49,0.25,0.187143,1.39662,6.49081,2.161,9.17646,0.146661,9.07795,1.34101,6.63221,1.78683,0.0404817
1.55,10.5,0,0.5,0.103469,0.349066,-2,1.55,10.5,-3.45922e-44,10.5,-1.85899e-43,-1.612,1.45275,0.103469
1.55,10.5,1,0.5,0.10696,0.349066,-1.79,1.55,10.445,0.0396181,10.4368,0.413703,-1.40167,1.4541,0.0673414
1.55,10.5,2,0.5,0.11045,0.349066,-1.58126,1.55827,10.3249,0.0621008,10.305,0.64077,-1.1926,1.46373,0.0483494
1.55,10.5,3,0.5,0.113941,0.349066,-1.37516,1.57109,10.1757,0.0753913,10.1468,0.76643,-0.986171,1.4779,0.0385496
1.55,10.5,4,0.5,0.112226,0.382386,-1.17223,1.58642,10.0117,0.0837787,9.97655,0.837784,-0.786738,1.47966,0.0284469
1.55,10.5,5,0.5,0.108735,0.479382,-0.972698,1.60317,9.83341,0.0870245,9.7962,0.854668,-0.599861,1.45829,0.0217104
1.55,10.5,6,0.5,0.105244,0.628597,-0.776775,1.62027,9.64524,0.086622,9.60908,0.834446,-0.430315,1.42035,0.0186223
1.55,10.5,7,0.5,0.101754,0.828345,-0.584593,1.63696,9.45072,0.0841938,9.41724,0.794752,-0.285616,1.37123,0.0175597
1.55,10.5,8,0.5,0.0982629,1.07825,-0.396248,1.65285,9.25146,0.0806017,9.22143,0.744876,-0.173434,1.32066,0.0176612
1.55,10.5,9,0.5,0.0947722,1.34005,-0.21182,1.66775,9.04829,0.0763021,9.02196,0.689734,-0.0838988,1.28875,0.0184701
1.55,10.5,10,0.5,0.0912816,1.60185,-0.0313803,1.68154,8.84161,0.0715357,8.81899,0.631951,-0.0073028,1.28227,0.0197459
1.55,10.5,11,0.5,0.0877909,1.86365,0.145,1.69418,8.63164,0.066426,8.61261,0.572944,0.0635492,1.30256,0.0213649
1.55,10.5,12,3.11307e-06,0.0843002,2.12545,0.317252,1.70564,8.41853,0.0610324,8.40286,0.513484,0.135972,1.34908,0.0232679
1.55,10.5,13,3.21631e-06,0.0808096,2.38725,0.485309,1.71591,8.4317,0.0515542,8.4205,0.434497,0.216884,1.41935,0.0292554
1.55,10.5,14,3.32653e-06,0.0843002,2.20333,0.653719,1.7246,8.44875,0.0444536,8.44041,0.375454,0.445247,1.38322,0.0398466
1.55,10.5,15,3.44509e-06,0.0877909,2.04826,0.822527,1.73211,8.47286,0.0415251,8.46556,0.351735,0.670574,1.3621,0.0462658
1.55,10.5,16,3.57241e-06,0.0912816,1.91835,0.991838,1.73914,8.50199,0.0412015,8.49477,0.350196,0.890449,1.35221,0.05008
1.55,10.5,17,3.70908e-06,0.0947722,1.81107,1.16173,1.74615,8.53452,0.0425081,8.52681,0.362677,1.10374,1.35038,0.0522642
1.55,10.5,18,3.85585e-06,0.0982629,1.72381,1.33227,1.7534,8.56932,0.0448348,8.56071,0.384075,1.31038,1.354,0.0534281
1.55,10.5,19,4.01363e-06,0.101754,1.65373,1.50348,1.76108,8.6056,0.0477989,8.59577,0.411181,1.51101,1.36115,0.0539547
1.55,10.5,20,4.18353e-06,0.105244,1.59802,1.6754,1.76931,8.64286,0.0511601,8.63155,0.441976,1.70658,1.37052,0.0540841
1.55,10.5,21,4.36681e-06,0.108735,1.55404,1.84803,1.77815,8.68075,0.0547675,8.66774,0.475186,1.8981,1.38129,0.0539674
1.55,10.5,22,4.565e-06,0.112226,1.51948,2.02139,1.78765,8.71908,0.0585266,8.70415,0.510007,2.08651,1.39299,0.053699
1.55,10.5,23,4.77983e-06,0.115716,1.49242,2.19547,1.79785,8.7577,0.062378,8.74067,0.545934,2.27262,1.40536,0.0533382
1.55,10.5,24,5.01337e-06,0.119207,1.47126,2.37028,1.80877,8.79654,0.0662848,8.77722,0.58265,2.45708,1.4183,0.0529221
1.55,10.5,25,5.26804e-06,0.122698,1.45473,2.54583,1.82042,8.83554,0.0702238,8.81376,0.619955,2.64043,1.43177,0.0524738
1.55,10.5,26,5.54669e-06,0.126188,1.44184,2.7221,1.83282,8.87466,0.0741808,8.85026,0.657726,2.82305,1.44577,0.0520075
1.55,10.5,27,5.85272e-06,0.129679,1.43179,2.89911,1.84598,8.9139,0.0781468,8.8867,0.695884,3.00529,1.46033,0.0515321
1.55,10.5,28,6.19019e-06,0.13317,1.42395,3.07684,1.85989,8.95325,0.0821164,8.92308,0.734382,3.18739,1.47547,0.0510532
1.55,10.5,29,6.56401e-06,0.13666,1.41784,3.2553,1.87458,8.99269,0.0860863,8.95939,0.773192,3.36953,1.49124,0.050574
1.55,10.5,30,6.98015e-06,0.140151,1.41308,3.43449,1.89004,9.03223,0.0900544,8.99563,0.812294,3.55188,1.50766,0.0500965
1.55,10.5,31,7.44597e-06,0.143642,1.40937,3.6144,1.90629,9.07188,0.0940196,9.03181,0.851678,3.73455,1.52476,0.049622
1.55,10.5,32,7.97061e-06,0.147132,1.40648,3.79504,1.92332,9.11162,0.0979811,9.06792,0.891339,3.91761,1.54257,0.0491511
1.55,10.5,33,8.56558e-06,0.150623,1.40423,3.9764,1.94115,9.15147,0.101939,9.10396,0.931273,4.10116,1.56111,0.0486843
1.55,10.5,34,9.24558e-06,0.154114,1.40247,4.15848,1.95978,9.19143,0.105892,9.13994,0.971479,4.28523,1.58039,0.0482217
1.55,10.5,35,1.00297e-05,0.157604,1.4011,4.34128,1.97921,9.2315,0.109841,9.17587,1.01196,4.46987,1.60044,0.0477635
1.55,10.5,36,1.09432e-05,0.161095,1.40004,4.52479,1.99945,9.27169,0.113785,9.21173,1.05271,4.65511,1.62127,0.0473096
1.55,10.5,37,1.20201e-05,0.164586,1.39921,4.70903,2.0205,9.312,0.117726,9.24755,1.09373,4.84098,1.64289,0.04686
1.55,10.5,38,1.33075e-05,0.168076,1.39856,4.89398,2.04237,9.35244,0.121662,9.28331,1.13503,5.02749,1.66531,0.0464146
1.55,10.5,39,1.48725e-05,0.171567,1.39806,5.07964,2.06507,9.39301,0.125593,9.31902,1.1766,5.21466,1.68855,0.0459735
1.55,10.5,40,1.68141e-05,0.175058,1.39767,5.26602,2.08861,9.43371,0.129521,9.35469,1.21845,5.4025,1.71261,0.0455365
1.55,10.5,41,1.92843e-05,0.178548,1.39736,5.45312,2.11298,9.47455,0.133445,9.39032,1.26058,5.59102,1.7375,0.0451035
1.55,10.5,42,2.253e-05,0.182039,1.39713,5.64092,2.13819,9.51554,0.137364,9.42591,1.30299,5.78023,1.76323,0.0446745
1.55,10.5,43,2.69807e-05,0.18553,1.39695,5.82944,2.16425,9.55668,0.14128,9.46146,1.34568,5.97012,1.7898,0.0442494
1.55,10.5,44,3.34559e-05,0.18902,1.39681,6.01867,2.19116,9.59797,0.145192,9.49698,1.38866,6.16071,1.81723,0.043828
1.55,10.5,45,4.37448e-05,0.192511,1.39671,6.20861,2.21893,9.63941,0.1491,9.53247,1.43192,6.35199,1.84551,0.0434105
1.55,10.5,46,6.26811e-05,0.196002,1.39663,6.39926,2.24757,9.68103,0.153005,9.56793,1.47547,6.54397,1.87467,0.0429965
1.55,10.5,47,0.000110044,0.199492,1.39658,6.59062,2.27708,9.7228,0.156906,9.60336,1.51931,6.73665,1.90469,0.0425862
1.55,10.5,48,0.246863,0.199435,1.39654,6.78269,2.30747,9.76476,0.160803,9.63878,1.56345,6.92871,1.93507,0.0386314
1.55,10.5,49,0.25,0.19943,1.39653,6.97546,2.33874,9.75321,0.165063,9.62065,1.60259,7.12149,1.96634,0.0343672
1.55,10.75,0,0.5,0.0925398,0.349066,-2,1.55,10.75,-6.27238e-45,10.75,-3.39332e-44,-1.61309,1.44851,0.0925398
1.55,10.75,1,0.5,0.0960305,0.349066,-1.785,1.55,10.6791,0.0357293,10.6723,0.381475,-1.39774,1.44986,0.0603012
1.55,10.75,2,0.5,0.0995212,0.349066,-1.57155,1.55763,10.5528,0.0556814,10.5365,0.587294,-1.18394,1.45884,0.0438398
1.55,10.75,3,0.5,0.103012,0.349066,-1.36082,1.56938,10.4023,0.0674089,10.3787,0.700677,-0.972872,1.47194,0.035603
1.55,10.75,4,0.5,0.100011,0.384738,-1.15325,1.58339,10.2393,0.0748585,10.2106,0.765784,-0.769356,1.47103,0.0251528
1.55,10.75,5,0.5,0.0965206,0.487143,-0.949038,1.5987,10.0623,0.076862,10.0326,0.772649,-0.57917,1.4464,0.0196587
1.55,10.75,6,0.5,0.09303,0.643636,-0.748386,1.61416,9.87697,0.0757228,9.84867,0.747197,-0.407503,1.40488,0.0173072
1.55,10.75,7,0.5,0.0895393,0.852874,-0.551413,1.6291,9.68608,0.0728713,9.66037,0.705213,-0.262399,1.35257,0.016668
1.55,10.75,8,0.5,0.0860486,1.11425,-0.358205,1.64321,9.49093,0.0690494,9.46832,0.654822,-0.151661,1.30066,0.0169993
1.55,10.75,9,0.5,0.082558,1.37605,-0.168839,1.6563,9.29215,0.0646416,9.27275,0.600241,-0.0593328,1.27158,0.0179164
1.55,10.75,10,0.5,0.0790673,1.63785,0.016616,1.66831,9.09005,0.059846,9.07378,0.543679,0.0214222,1.26834,0.0192212
1.55,10.75,11,0.5,0.0755766,1.89965,0.198092,1.67918,8.88481,0.0547618,8.87149,0.486306,0.0978616,1.29194,0.0208148
1.55,10.75,12,3.19191e-06,0.0720859,2.16145,0.375522,1.68891,8.67653,0.0494345,8.66593,0.428746,0.177268,1.34149,0.0226514
1.55,10.75,13,3.30042e-06,0.0685953,2.42325,0.54884,1.69748,8.69171,0.0408455,8.68446,0.354918,0.266434,1.4142,0.0277498
1.55,10.75,14,3.4159e-06,0.0720859,2.23349,0.722529,1.70458,8.71011,0.0343615,8.70497,0.299233,0.499782,1.37234,0.0377245
1.55,10.75,15,3.53986e-06,0.0755766,2.07368,0.896629,1.71056,8.73492,0.0319401,8.73047,0.278947,0.730859,1.34653,0.0436365
1.55,10.75,16,3.67284e-06,0.0790673,1.93953,1.07124,1.71614,8.76422,0.0320002,8.75973,0.280409,0.956986,1.33281,0.0470671
1.55,10.75,17,3.81548e-06,0.082558,1.82845,1.24643,1.72175,8.79652,0.0335785,8.79156,0.295318,1.17675,1.32787,0.0489795
1.55,10.75,18,3.96862e-06,0.0860486,1.73786,1.42226,1.72766,8.83077,0.0360853,8.82502,0.318592,1.3899,1.32897,0.0499634
1.55,10.75,19,4.13323e-06,0.0895393,1.66496,1.59876,1.73403,8.8663,0.039159,8.8595,0.347107,1.59691,1.33403,0.0503803
1.55,10.75,20,4.31048e-06,0.09303,1.60692,1.77595,1.74097,8.90265,0.0425778,8.89458,0.37894,1.79871,1.34162,0.0504522
1.55,10.75,21,4.50174e-06,0.0965206,1.56104,1.95385,1.74855,8.93955,0.0462056,8.93001,0.41291,1.99628,1.35081,0.050315
1.55,10.75,22,4.70859e-06,0.100011,1.52498,2.13245,1.75681,8.97682,0.0499591,8.96562,0.448287,2.19057,1.36105,0.0500522
1.55,10.75,23,4.93287e-06,0.103502,1.49672,2.31176,1.76577,9.01435,0.0537875,9.00131,0.484625,2.38242,1.37207,0.0497145
1.55,10.75,24,5.17677e-06,0.106993,1.47462,2.49178,1.77547,9.05208,0.0576596,9.03704,0.52165,2.5725,1.38369,0.049333
1.55,10.75,25,5.44282e-06,0.110483,1.45736,2.67253,1.7859,9.08997,0.0615565,9.07276,0.559194,2.76135,1.39589,0.0489268
1.55,10.75,26,5.73404e-06,0.113974,1.44389,2.85398,1.79708,9.128,0.0654669,9.10845,0.597155,2.9494,1.40863,0.0485071
1.55,10.75,27,6.05399e-06,0.117465,1.43339,3.03615,1.80903,9.16616,0.0693836,9.14411,0.635471,3.137,1.42195,0.048081
1.55,10.75,28,6.40696e-06,0.120955,1.4252,3.21903,1.82174,9.20444,0.0733027,9.17972,0.674106,3.3244,1.43586,0.0476526
1.55,10.75,29,6.79811e-06,0.124446,1.41881,3.40263,1.83522,9.24283,0.0772216,9.21529,0.713037,3.51179,1.4504,0.0472244
1.55,10.75,30,7.23374e-06,0.127937,1.41384,3.58693,1.84948,9.28134,0.0811388,9.25081,0.752251,3.69935,1.4656,0.0467979
1.55,10.75,31,7.72158e-06,0.131427,1.40996,3.77195,1.86452,9.31998,0.0850535,9.28629,0.791741,3.8872,1.48149,0.0463738
1.55,10.75,32,8.27127e-06,0.134918,1.40694,3.95767,1.88036,9.35873,0.0889652,9.32172,0.831503,4.07541,1.49808,0.0459528
1.55,10.75,33,8.89492e-06,0.138409,1.40458,4.14411,1.89699,9.39761,0.0928736,9.35711,0.871536,4.26408,1.51541,0.045535
1.55,10.75,34,9.60804e-06,0.141899,1.40275,4.33125,1.91442,9.43663,0.0967787,9.39247,0.911839,4.45325,1.53348,0.0451206
1.55,10.75,35,1.04307e-05,0.14539,1.40132,4.5191,1.93266,9.47577,0.10068,9.42778,0.952413,4.64298,1.55232,0.0447096
1.55,10.75,36,1.13896e-05,0.148881,1.4002,4.70766,1.95171,9.51505,0.104579,9.46307,0.993258,4.83328,1.57194,0.0443021
1.55,10.75,37,1.25205e-05,0.152371,1.39934,4.89692,1.97157,9.55448,0.108473,9.49832,1.03437,5.0242,1.59236,0.043898
1.55,10.75,38,1.38731e-05,0.155862,1.39866,5.08688,1.99226,9.59405,0.112365,9.53354,1.07577,5.21574,1.61358,0.0434972
1.55,10.75,39,1.55182e-05,0.159353,1.39814,5.27755,2.01377,9.63377,0.116253,9.56874,1.11743,5.40793,1.63562,0.0430997
1.55,10.75,40,1.75599e-05,0.162843,1.39773,5.46893,2.03612,9.67364,0.120138,9.60391,1.15938,5.60078,1.65848,0.0427055
1.55,10.75,41,2.01587e-05,0.166334,1.39741,5.66101,2.05931,9.71367,0.12402,9.63907,1.2016,5.7943,1.68217,0.0423145
1.55,10.75,42,2.35749e-05,0.169825,1.39717,5.85379,2.08334,9.75387,0.127898,9.6742,1.2441,5.98849,1.7067,0.0419266
1.55,10.75,43,2.82612e-05,0.173315,1.39698,6.04727,2.10822,9.79423,0.131774,9.70932,1.28689,6.18335,1.73208,0.0415418
1.55,10.75,44,3.50818e-05,0.176806,1.39683,6.24146,2.13396,9.83476,0.135646,9.74442,1.32996,6.37891,1.75832,0.0411601
1.55,10.75,45,4.59233e-05,0.180297,1.39673,6.43635,2.16056,9.87547,0.139515,9.77952,1.37331,6.57515,1.78541,0.0407813
1.55,10.75,46,6.58823e-05,0.183787,1.39665,6.63194,2.18803,9.91636,0.143382,9.8146,1.41696,6.77208,1.81338,0.0404054
1.55,10.75,47,0.000115813,0.187278,1.39659,6.82823,2.21637,9.95743,0.147246,9.84968,1.4609,6.9697,1.84222,0.0400324
1.55,10.75,48,0.245681,0.187259,1.39655,7.02522,2.24558,9.9987,0.151106,9.88476,1.50512,7.1667,1.87144,0.0361531
1.55,10.75,49,0.25,0.187277,1.39654,7.22292,2.27569,9.98743,0.155108,9.86753,1.54293,7.3644,1.90154,0.0321694
1.55,11,0,0.5,0.100576,0.349066,-2,1.55,11,-5.18191e-43,11,-9.25247e-42,-1.61229,1.45162,0.100576
1.55,11,1,0.5,0.104066,0.349066,-1.78,1.55,10.9595,0.0414141,10.9501,0.453749,-1.39195,1.45298,0.0626521
1.55,11,2,0.5,0.107557,0.349066,-1.561,1.55907,10.8474,0.0640329,10.8252,0.694117,-1.17261,1.46341,0.043524
1.55,11,3,0.5,0.111048,0.349066,-1.34449,1.57296,10.7055,0.0769856,10.6737,0.823352,-0.955771,1.47865,0.034062
1.55,11,4,0.5,0.107557,0.421138,-1.13102,1.58942,10.549,0.0850116,10.5109,0.895709,-0.750525,1.46604,0.0225453
1.55,11,5,0.5,0.104066,0.557594,-0.920801,1.60734,10.3769,0.0869871,10.3377,0.901517,-0.561238,1.43208,0.0170791
1.55,11,6,0.5,0.100576,0.752716,-0.714048,1.62537,10.1962,0.0858199,10.1587,0.873968,-0.396133,1.38261,0.0147556
1.55,11,7,0.5,0.0970849,1.00778,-0.510873,1.64285,10.0101,0.0829882,9.97562,0.829764,-0.265594,1.32688,0.0140967
1.55,11,8,0.5,0.0935942,1.26958,-0.311361,1.65944,9.81967,0.0792413,9.78886,0.77731,-0.157507,1.29022,0.0143529
1.55,11,9,0.5,0.0901036,1.53138,-0.115584,1.67499,9.62566,0.0749596,9.59863,0.72086,-0.0639196,1.27834,0.015144
1.55,11,10,0.5,0.0866129,1.79318,0.0763891,1.68941,9.42835,0.0703349,9.40504,0.662596,0.0222484,1.29309,0.016278
1.55,11,11,3.25298e-06,0.0831222,2.05498,0.26449,1.70266,9.2279,0.0654621,9.20813,0.603647,0.108333,1.3344,0.0176601
1.55,11,12,3.36308e-06,0.0796316,2.31678,0.448653,1.71473,9.2424,0.056977,9.2274,0.526319,0.201405,1.4003,0.0226546
1.55,11,13,3.4812e-06,0.0831222,2.14397,0.633201,1.72526,9.26031,0.0506665,9.24842,0.468987,0.444931,1.37234,0.0324557
1.55,11,14,3.60838e-06,0.0866129,1.99834,0.818169,1.73464,9.28506,0.0485753,9.27411,0.450847,0.684422,1.35766,0.0380376
1.55,11,15,3.74494e-06,0.0901036,1.87694,1.00365,1.74365,9.31444,0.0489535,9.30328,0.455792,0.917907,1.35295,0.0411501
1.55,11,16,3.89145e-06,0.0935942,1.77724,1.18972,1.75277,9.3468,0.0507805,9.33475,0.474431,1.14467,1.35531,0.0428137
1.55,11,17,4.04865e-06,0.0970849,1.69654,1.37641,1.76226,9.38105,0.0534576,9.36765,0.50125,1.36495,1.36242,0.0436273
1.55,11,18,4.21748e-06,0.100576,1.632,1.56376,1.77228,9.4165,0.0566329,9.4014,0.532999,1.57951,1.37259,0.0439426
1.55,11,19,4.39908e-06,0.104066,1.58083,1.75179,1.78294,9.45271,0.0600993,9.43565,0.56776,1.78935,1.38471,0.0439669
1.55,11,20,4.59476e-06,0.107557,1.54052,1.94051,1.7943,9.48945,0.063735,9.47018,0.6044,1.99547,1.39809,0.0438219
1.55,11,21,4.80608e-06,0.111048,1.50889,2.12991,1.80639,9.52654,0.0674685,9.50486,0.642253,2.19875,1.41236,0.0435791
1.55,11,22,5.03483e-06,0.114538,1.48413,2.32001,1.81923,9.5639,0.0712578,9.53963,0.680926,2.39995,1.4273,0.0432804
1.55,11,23,5.28311e-06,0.118029,1.46478,2.5108,1.83285,9.60149,0.0750786,9.57444,0.720189,2.59967,1.44285,0.0429503
1.55,11,24,5.55336e-06,0.12152,1.44968,2.70229,1.84725,9.63926,0.0789164,9.60926,0.759906,2.79839,1.45897,0.0426032
1.55,11,25,5.84846e-06,0.12501,1.4379,2.89447,1.86245,9.67721,0.0827629,9.64408,0.8,2.99649,1.47568,0.0422473
1.55,11,26,6.17181e-06,0.128501,1.42872,3.08735,1.87845,9.71532,0.0866134,9.6789,0.840425,3.19427,1.49301,0.0418875
1.55,11,27,6.52742e-06,0.131992,1.42156,3.28093,1.89526,9.75359,0.090465,9.71371,0.881156,3.39195,1.51098,0.0415266
1.55,11,28,6.92012e-06,0.135482,1.41598,3.47521,1.91288,9.79203,0.0943161,9.74851,0.922178,3.5897,1.52962,0.0411661
1.55,11,29,7.35572e-06,0.138973,1.41163,3.67018,1.93133,9.83064,0.0981659,9.78331,0.963484,3.78768,1.54897,0.040807
1.55,11,30,7.84129e-06,0.142464,1.40824,3.86584,1.9506,9.86941,0.102014,9.8181,1.00507,3.98597,1.56906,0.0404498
1.55,11,31,8.38555e-06,0.145954,1.4056,4.06221,1.9707,9.90835,0.10586,9.85288,1.04694,4.18467,1.58991,0.0400946
1.55,11,32,8.9993e-06,0.149445,1.40354,4.25926,1.99164,9.94746,0.109703,9.88766,1.08908,4.38384,1.61153,0.0397418
1.55,11,33,9.69622e-06,0.152936,1.40193,4.45702,2.01342,9.98675,0.113544,9.92244,1.1315,4.58353,1.63395,0.0393913
1.55,11,34,1.04938e-05,0.156426,1.40068,4.65547,2.03605,10.0262,0.117383,9.95723,1.17421,4.78377,1.65719,0.0390431
1.55,11,35,1.14148e-05,0.159917,1.39971,4.85461,2.05953,10.0659,0.12122,9.99201,1.2172,4.98461,1.68125,0.0386973
1.55,11,36,1.249e-05,0.163408,1.39895,5.05445,2.08388,10.1057,0.125054,10.0268,1.26047,5.18605,1.70615,0.0383538
1.55,11,37,1.37617e-05,0.166898,1.39836,5.25499,2.10909,10.1458,0.128886,10.0616,1.30403,5.38813,1.7319,0.0380126
1.55,11,38,1.52919e-05,0.170389,1.3979,5.45622,2.13517,10.186,0.132715,10.0964,1.34787,5.59085,1.75851,0.0376737
1.55,11,39,1.71777e-05,0.17388,1.39754,5.65815,2.16213,10.2264,0.136543,10.1313,1.39201,5.79423,1.78598,0.037337
1.55,11,40,1.94941e-05,0.170389,1.39726,5.86077,2.18997,10.2671,0.140368,10.1661,1.43644,5.99565,1.81339,0.0300212
1.55,11,41,2.24205e-05,0.166898,1.39705,6.06409,2.21869,10.2983,0.141006,10.1961,1.44732,6.19773,1.84168,0.0258919
1.55,11,42,2.62506e-05,0.163408,1.39688,6.26802,2.24764,10.3247,0.139861,10.2238,1.43932,6.4004,1.87018,0.0235461
1.55,11,43,3.14892e-05,0.159917,1.39675,6.47249,2.27643,10.3485,0.137729,10.2505,1.42078,6.60361,1.89853,0.0221884
1.55,11,44,3.90951e-05,0.156426,1.39665,6.6775,2.30484,10.3711,0.135052,10.2766,1.39638,6.80734,1.9265,0.0213743
1.55,11,45,5.1156e-05,0.152936,1.39658,6.88303,2.33277,10.393,0.132078,10.3025,1.3687,7.01157,1.95399,0.0208577
1.55,11,46,7.33057e-05,0.149445,1.39652,7.08909,2.36014,10.4147,0.128942,10.3283,1.33917,7.21632,1.98092,0.0205033
1.55,11,47,0.000128585,0.145954,1.39649,7.29565,2.38693,10.4363,0.125717,10.354,1.30857,7.42158,2.00727,0.0202372
1.55,11,48,0.2422,0.146125,1.39646,7.50273,2.4131,10.458,0.122445,10.3797,1.27733,7.62873,2.03346,0.0236803
1.55,11,49,0.25,0.146237,1.39645,7.71032,2.43865,10.4376,0.122076,10.36,1.27102,7.83637,2.05902,0.024161
1.55,11.25,0,0.5,0.0902622,0.349066,-2,1.55,11.25,-3.95943e-44,11.25,-1.47551e-43,-1.61332,1.44763,0.0902622
1.55,11.25,1,0.5,0.0937528,0.349066,-1.775,1.55,11.1933,0.0375646,11.1854,0.420373,-1.38797,1.44898,0.0561883
1.55,11.25,2,0.5,0.0972435,0.349066,-1.55129,1.55841,11.0755,0.0577383,11.0571,0.639127,-1.16391,1.45874,0.0395052
1.55,11.25,3,0.5,0.100734,0.349066,-1.33015,1.57119,10.9326,0.0692318,10.9065,0.756282,-0.942421,1.47288,0.0315024
1.55,11.25,4,0.5,0.0972435,0.427213,-1.11202,1.58632,10.7776,0.0764157,10.7461,0.822774,-0.7336,1.45671,0.0208278
1.55,11.25,5,0.5,0.0937528,0.571317,-0.897099,1.60277,10.6083,0.0778412,10.5761,0.824926,-0.541852,1.41892,0.0159116
1.55,11.25,6,0.5,0.0902622,0.776571,-0.685576,1.61927,10.4313,0.0763434,10.4009,0.795585,-0.37614,1.3658,0.0139188
1.55,11.25,7,0.5,0.0867715,1.03837,-0.477558,1.63518,10.2492,0.0733297,10.2216,0.750896,-0.245406,1.30944,0.0134418
1.55,11.25,8,0.5,0.0832808,1.30017,-0.273125,1.6502,10.0632,0.0694981,10.0389,0.698807,-0.134499,1.27499,0.0137827
1.55,11.25,9,0.5,0.0797901,1.56197,-0.0723483,1.66418,9.87369,0.0651954,9.85271,0.643263,-0.0369478,1.26574,0.0145947
1.55,11.25,10,0.5,0.0762995,1.82377,0.124706,1.67704,9.68105,0.0605932,9.66328,0.586246,0.0544038,1.28327,0.0157063
1.55,11.25,11,2.02677e-06,0.0728088,2.08557,0.317972,1.68877,9.48536,0.0557741,9.47061,0.528763,0.146886,1.3272,0.0170347
1.55,11.25,12,2.09719e-06,0.0693181,2.34737,0.507384,1.69934,9.5017,0.047965,9.49077,0.455574,0.247485,1.39528,0.0213532
1.55,11.25,13,2.17253e-06,0.0728088,2.16977,0.697199,1.70845,9.52092,0.0421029,9.51249,0.40074,0.49631,1.36256,0.030706
1.55,11.25,14,2.25354e-06,0.0762995,2.02002,0.887449,1.71647,9.54643,0.0403893,9.53865,0.385469,0.741715,1.34396,0.0359102
1.55,11.25,15,2.34047e-06,0.0797901,1.89489,1.07822,1.72418,9.57613,0.0410491,9.56807,0.392981,0.981471,1.33605,0.0387411
1.55,11.25,16,2.4337e-06,0.0832808,1.79188,1.26958,1.73204,9.6085,0.0430691,9.59959,0.413702,1.21464,1.33583,0.0402117
1.55,11.25,17,2.53375e-06,0.0867715,1.70833,1.46158,1.74031,9.64252,0.0458688,9.63238,0.442136,1.44128,1.34083,0.0409027
1.55,11.25,18,2.64123e-06,0.0902622,1.64139,1.65422,1.74915,9.67759,0.0491144,9.66592,0.475118,1.66209,1.34923,0.0411478
1.55,11.25,19,2.75689e-06,0.0937528,1.58825,1.84754,1.75866,9.71334,0.0526144,9.6999,0.510826,1.87803,1.35982,0.0411384
1.55,11.25,20,2.88158e-06,0.0972435,1.54635,2.04154,1.76887,9.74954,0.056259,9.73411,0.54821,2.09009,1.37183,0.0409845
1.55,11.25,21,3.0163e-06,0.100734,1.51346,2.23622,1.77984,9.78607,0.059985,9.76847,0.586665,2.29919,1.38482,0.0407492
1.55,11.25,22,3.16224e-06,0.104225,1.4877,2.43159,1.79157,9.82285,0.0637564,9.8029,0.625845,2.50608,1.39857,0.0404684
1.55,11.25,23,3.32074e-06,0.107715,1.46757,2.62765,1.80409,9.85985,0.0675527,9.83737,0.665553,2.7114,1.41295,0.0401628
1.55,11.25,24,3.49339e-06,0.111206,1.45186,2.8244,1.8174,9.89705,0.0713621,9.87186,0.705675,2.91564,1.42794,0.0398441
1.55,11.25,25,3.68205e-06,0.114697,1.4396,3.02183,1.83151,9.93443,0.075178,9.90637,0.746147,3.1192,1.44354,0.0395188
1.55,11.25,26,3.88893e-06,0.118188,1.43004,3.21996,1.84643,9.97199,0.0789966,9.94089,0.786934,3.32238,1.45977,0.0391909
1.55,11.25,27,4.11663e-06,0.121678,1.42259,3.41878,1.86217,10.0097,0.0828159,9.97541,0.828017,3.52543,1.47665,0.0388623
1.55,11.25,28,4.36828e-06,0.125169,1.41678,3.61829,1.87873,10.0476,0.0866346,10.0099,0.869384,3.72851,1.49422,0.0385342
1.55,11.25,29,4.64766e-06,0.12866,1.41225,3.81849,1.89612,10.0857,0.0904521,10.0445,0.911031,3.93179,1.5125,0.0382074
1.55,11.25,30,4.95937e-06,0.13215,1.40873,4.01938,1.91434,10.124,0.0942681,10.079,0.952956,4.13537,1.53153,0.0378821
1.55,11.25,31,5.30904e-06,0.135641,1.40598,4.22096,1.9334,10.1624,0.0980822,10.1136,0.995158,4.33934,1.55132,0.0375586
1.55,11.25,32,5.70373e-06,0.139132,1.40383,4.42323,1.9533,10.2011,0.101895,10.1482,1.03764,4.54376,1.5719,0.0372369
1.55,11.25,33,6.1523e-06,0.142622,1.40216,4.62619,1.97406,10.2399,0.105705,10.1828,1.0804,4.74869,1.59328,0.0369171
1.55,11.25,34,6.6661e-06,0.146113,1.40086,4.82985,1.99566,10.279,0.109514,10.2174,1.12344,4.95417,1.61548,0.0365992
