u0_opt,u1_opt,u2_opt,x,z,vel
1.31252e-05,0.030034,0.349066,-1.50296,10.2624,9.47221
1.35257e-05,0.0291613,0.349066,-1.40834,10.2667,9.48427
1.39237e-05,0.0282887,0.349066,-1.3136,10.271,9.49632
1.43174e-05,0.027416,0.349066,-1.21873,10.2752,9.50838
1.47056e-05,0.0265433,0.349066,-1.12373,10.2794,9.52044
1.50875e-05,0.0256706,0.349066,-1.02862,10.2835,9.5325
1.54632e-05,0.024798,0.349066,-0.933379,10.2875,9.54455
1.5834e-05,0.0239253,0.358684,-0.838016,10.2915,9.55661
1.62018e-05,0.0230526,0.401688,-0.742529,10.2954,9.56867
1.65696e-05,0.0221799,0.455421,-0.646919,10.2992,9.58073
1.69418e-05,0.0213073,0.523932,-0.551186,10.303,9.59279
1.73238e-05,0.0204346,0.613194,-0.455329,10.3067,9.60486
1.77218e-05,0.0195619,0.731876,-0.359349,10.3103,9.61692
1.81426e-05,0.0186892,0.891598,-0.263246,10.3139,9.62899
1.85928e-05,0.0178166,1.10418,-0.167019,10.3174,9.64105
1.90778e-05,0.0169439,1.37091,-0.0706697,10.3208,9.65312
1.96022e-05,0.0160712,1.6663,0.0258032,10.3241,9.66519
2.01728e-05,0.0151986,1.94372,0.122399,10.3274,9.67726
2.0801e-05,0.0143259,2.17036,0.219118,10.3307,9.68934
2.15051e-05,0.0134532,2.3422,0.315961,10.3338,9.70141
2.22497e-05,0.0125805,2.44346,0.412926,10.3369,9.71349
2.30383e-05,0.0117079,2.44346,0.510014,10.3399,9.72557
2.38744e-05,0.0108352,2.44346,0.607226,10.3428,9.73765
2.47622e-05,0.00996251,2.44346,0.70456,10.3457,9.74973
2.57064e-05,0.00908983,2.44346,0.802017,10.3485,9.76181
2.67122e-05,0.00821716,2.44346,0.899597,10.3512,9.7739
2.77852e-05,0.00734449,2.44346,0.9973,10.3539,9.78599
2.89321e-05,0.00647181,2.44346,1.09513,10.3564,9.79808
3.01602e-05,0.00559914,2.44346,1.19307,10.359,9.81017
3.14778e-05,0.00472646,2.44346,1.29115,10.3614,9.82227
3.28944e-05,0.00385379,2.44346,1.38934,10.3638,9.83436
3.44209e-05,0.00298112,2.44346,1.48766,10.3661,9.84646
3.60697e-05,0.00210844,2.44346,1.5861,10.3683,9.85856
3.7855e-05,0.00123577,2.44346,1.68466,10.3704,9.87067
3.97933e-05,0.000363096,2.44346,1.78334,10.3725,9.88277
4.1904e-05,-0.000509577,2.44346,1.88215,10.3745,9.89488
4.42095e-05,-0.00138225,2.44346,1.98108,10.3765,9.90699
4.67362e-05,-0.00225492,2.44346,2.08013,10.3783,9.9191
4.95155e-05,-0.0031276,2.44346,2.17931,10.3801,9.93122
5.25846e-05,-0.00400027,2.44346,2.27861,10.3818,9.94334
5.59884e-05,-0.00487294,2.44346,2.37803,10.3835,9.95546
5.97812e-05,-0.00574562,2.44346,2.47757,10.385,9.96758
6.40293e-05,-0.00661829,2.44346,2.57723,10.3865,9.9797
6.88147e-05,-0.00749096,2.44346,2.67702,10.3879,9.99183
7.42395e-05,-0.00836363,2.44346,2.77693,10.3893,10.004
8.04332e-05,-0.00923631,2.44346,2.87696,10.3905,10.0161
8.75612e-05,-0.010109,2.44346,2.97711,10.3917,10.0282
9.58394e-05,-0.0109816,2.44346,3.07739,10.3928,10.0404
0.000105554,-0.0118543,2.44346,3.17779,10.3939,10.0525
0.000117091,-0.012727,2.44346,3.27831,10.3948,10.0647
0.00013099,-0.0135997,2.44346,3.37895,10.3957,10.0768
0.000148015,-0.0144723,2.44346,3.47972,10.3965,10.0889
0.000169301,-0.015345,2.44346,3.5806,10.3972,10.1011
0.000196593,-0.0162176,2.44346,3.68161,10.3979,10.1133
0.00023273,-0.0170903,2.44346,3.78274,10.3985,10.1254
0.000282652,-0.0179629,2.44346,3.884,10.399,10.1376
0.0003558,-0.0188356,2.44346,3.98537,10.3994,10.1497
0.000472781,-0.0197082,2.44346,4.08687,10.3997,10.1619
0.000689248,-0.0205806,2.44346,4.18849,10.4,10.1741
0.00123251,-0.0214525,2.44346,4.29023,10.4002,10.1862
0.249291,-0.0214438,2.44346,4.39209,10.4003,10.1984
0.25,-0.021439,2.44346,4.49407,10.4003,10.1852
5.17467e-06,0.0379337,0.592556,-5,10.1,9
5.20146e-06,0.0388064,0.349066,-4.91,10.1,9.02532
5.23772e-06,0.039679,0.349066,-4.81975,10.1009,9.04909
5.28303e-06,0.0405517,0.349066,-4.72927,10.1024,9.07144
5.33708e-06,0.0414244,0.349066,-4.63859,10.1046,9.09254
5.39968e-06,0.0422971,0.349066,-4.5477,10.1072,9.11257
5.47073e-06,0.0431697,0.349066,-4.45662,10.1103,9.1317
5.5502e-06,0.0440424,0.349066,-4.36537,10.1137,9.15009
5.63813e-06,0.0449151,0.349066,-4.27394,10.1174,9.16786
5.7346e-06,0.0457878,0.349066,-4.18235,10.1213,9.18513
5.83977e-06,0.0466604,0.349066,-4.09059,10.1255,9.20199
5.95381e-06,0.0475331,0.349066,-3.99868,10.1299,9.21853
6.07696e-06,0.0484058,0.349066,-3.90661,10.1345,9.23482
6.20949e-06,0.0492785,0.349066,-3.81438,10.1392,9.25089
6.35169e-06,0.0501511,0.349066,-3.722,10.1441,9.2668
6.50441e-06,0.0492785,0.349066,-3.62947,10.1491,9.28259
6.66741e-06,0.0484058,0.349066,-3.53678,10.1542,9.29761
6.84108e-06,0.0475331,0.349066,-3.44396,10.1595,9.312
7.02586e-06,0.0466604,0.349066,-3.35099,10.1648,9.32591
7.22217e-06,0.0457878,0.349066,-3.25788,10.1701,9.33941
7.43046e-06,0.0449151,0.349066,-3.16464,10.1755,9.35261
7.65115e-06,0.0440424,0.349066,-3.07127,10.1809,9.36555
7.88466e-06,0.0431698,0.349066,-2.97777,10.1862,9.37829
8.13137e-06,0.0422971,0.349066,-2.88413,10.1915,9.39088
8.39161e-06,0.0414244,0.349066,-2.79037,10.1968,9.40335
8.66566e-06,0.0405517,0.349066,-2.69649,10.202,9.41572
8.95368e-06,0.0396791,0.349066,-2.60247,10.2072,9.42801
9.25576e-06,0.0388064,0.349066,-2.50833,10.2124,9.44025
9.57181e-06,0.0379337,0.349066,-2.41407,10.2175,9.45243
9.9016e-06,0.037061,0.349066,-2.31968,10.2225,9.46458
1.02447e-05,0.0361884,0.349066,-2.22517,10.2275,9.4767
1.06004e-05,0.0353157,0.349066,-2.13053,10.2325,9.4888
1.09677e-05,0.034443,0.349066,-2.03576,10.2373,9.50089
1.13456e-05,0.0335703,0.349066,-1.94088,10.2421,9.51296
1.17325e-05,0.0326977,0.349066,-1.84586,10.2469,9.52502
1.21268e-05,0.031825,0.349066,-1.75073,10.2515,9.53707
1.25264e-05,0.0309523,0.349066,-1.65547,10.2562,9.54912
1.29293e-05,0.0300796,0.349066,-1.56009,10.2607,9.56116
1.33334e-05,0.029207,0.349066,-1.46458,10.2652,9.5732
1.37365e-05,0.0283343,0.349066,-1.36895,10.2696,9.58523
1.41367e-05,0.0274616,0.349066,-1.2732,10.274,9.59727
1.45325e-05,0.0265889,0.349066,-1.17732,10.2783,9.60931
1.49229e-05,0.0257163,0.349066,-1.08132,10.2825,9.62134
1.53077e-05,0.0248436,0.349066,-0.985197,10.2866,9.63338
1.56874e-05,0.0239709,0.349066,-0.88895,10.2907,9.64542
1.60638e-05,0.0230982,0.379118,-0.79258,10.2947,9.65745
1.64394e-05,0.0222256,0.427555,-0.696086,10.2987,9.66949
1.68181e-05,0.0213529,0.488771,-0.599469,10.3026,9.68153
1.72047e-05,0.0204802,0.567806,-0.502729,10.3064,9.69357
1.76055e-05,0.0196075,0.672075,-0.405866,10.3101,9.70561
1.80273e-05,0.0187349,0.812036,-0.308879,10.3138,9.71766
1.84771e-05,0.0178622,1.0003,-0.21177,10.3174,9.7297
1.89612e-05,0.0169895,1.245,-0.114537,10.3209,9.74175
1.94848e-05,0.0161168,1.534,-0.0171812,10.3244,9.7538
2.00539e-05,0.0152442,1.82626,0.0802976,10.3278,9.76585
2.06782e-05,0.0143715,2.07816,0.177899,10.3311,9.7779
2.1374e-05,0.0134988,2.27364,0.275624,10.3344,9.78995
2.21094e-05,0.0126262,2.44346,0.373472,10.3376,9.80201
2.28878e-05,0.0117535,2.44346,0.471442,10.3407,9.81407
2.37127e-05,0.0108808,2.44346,0.569536,10.3437,9.82613
2.45881e-05,0.0100081,2.44346,0.667752,10.3467,9.83819
2.55186e-05,0.00913545,2.44346,0.766091,10.3496,9.85025
2.6509e-05,0.00826278,2.44346,0.864553,10.3525,9.86232
2.75649e-05,0.00739011,2.44346,0.963137,10.3552,9.87439
2.86927e-05,0.00651743,2.44346,1.06184,10.3579,9.88646
2.98992e-05,0.00564476,2.44346,1.16067,10.3605,9.89853
3.11926e-05,0.00477208,2.44346,1.25963,10.3631,9.9106
3.25818e-05,0.00389941,2.44346,1.3587,10.3655,9.92268
3.40772e-05,0.00302674,2.44346,1.4579,10.3679,9.93476
3.56904e-05,0.00215406,2.44346,1.55722,10.3702,9.94684
3.74351e-05,0.00128139,2.44346,1.65666,10.3725,9.95892
3.93267e-05,0.000408715,2.44346,1.75623,10.3747,9.97101
4.13834e-05,-0.000463959,2.44346,1.85592,10.3768,9.9831
4.36261e-05,-0.00133663,2.44346,1.95573,10.3788,9.99519
4.60795e-05,-0.00220931,2.44346,2.05566,10.3808,10.0073
4.87726e-05,-0.00308198,2.44346,2.15572,10.3826,10.0194
5.17397e-05,-0.00395465,2.44346,2.25589,10.3844,10.0315
5.5022e-05,-0.00482733,2.44346,2.35619,10.3862,10.0436
5.86688e-05,-0.0057,2.44346,2.45662,10.3878,10.0557
6.27402e-05,-0.00657267,2.44346,2.55716,10.3894,10.0678
6.73095e-05,-0.00744535,2.44346,2.65783,10.3909,10.0799
7.24677e-05,-0.00831802,2.44346,2.75861,10.3923,10.092
7.83282e-05,-0.00919069,2.44346,2.85953,10.3937,10.1041
8.50351e-05,-0.0100634,2.44346,2.96056,10.395,10.1162
9.2773e-05,-0.010936,2.44346,3.06171,10.3962,10.1284
0.000101783,-0.0118087,2.44346,3.16299,10.3973,10.1405
0.000112386,-0.0126814,2.44346,3.26439,10.3983,10.1526
0.000125015,-0.013554,2.44346,3.36591,10.3993,10.1647
0.000140276,-0.0144267,2.44346,3.46756,10.4002,10.1769
0.000159031,-0.0152994,2.44346,3.56932,10.401,10.189
0.000182559,-0.016172,2.44346,3.67121,10.4017,10.2011
0.000212835,-0.0170447,2.44346,3.77322,10.4024,10.2133
0.000253072,-0.0179174,2.44346,3.87535,10.403,10.2254
0.000308874,-0.01879,2.44346,3.9776,10.4035,10.2376
0.000390955,-0.0196626,2.44346,4.07998,10.4039,10.2497
0.000522731,-0.0205352,2.44346,4.18247,10.4042,10.2619
0.00076746,-0.0214077,2.44346,4.28509,10.4045,10.274
0.00138345,-0.0222797,2.44346,4.38783,10.4047,10.2862
0.249348,-0.0222707,2.44346,4.49069,10.4048,10.2983
0.25,-0.0222657,2.44346,4.59368,10.4048,10.2853
5.22449e-06,0.0370698,0.592556,-5,10.1,9.1
5.25223e-06,0.0379425,0.349066,-4.909,10.1,9.12567
5.28965e-06,0.0388152,0.349066,-4.81775,10.1009,9.14972
5.33631e-06,0.0396878,0.349066,-4.72626,10.1025,9.17229
5.39191e-06,0.0405605,0.349066,-4.63457,10.1047,9.19356
5.45625e-06,0.0414332,0.349066,-4.54267,10.1074,9.21371
5.52923e-06,0.0423059,0.349066,-4.45059,10.1105,9.23294
5.61082e-06,0.0431785,0.349066,-4.35832,10.114,9.25139
5.70107e-06,0.0440512,0.349066,-4.26589,10.1178,9.26921
5.80008e-06,0.0449239,0.349066,-4.17328,10.1218,9.28651
5.908e-06,0.0457966,0.349066,-4.08052,10.1261,9.3034
6.02501e-06,0.0466692,0.349066,-3.98759,10.1306,9.31996
6.15137e-06,0.0475419,0.349066,-3.89451,10.1352,9.33626
6.28735e-06,0.0484146,0.349066,-3.80127,10.14,9.35235
6.43326e-06,0.0492873,0.349066,-3.70788,10.145,9.36827
6.58996e-06,0.0484146,0.349066,-3.61433,10.1501,9.38407
6.75719e-06,0.0475419,0.349066,-3.52064,10.1553,9.39908
6.93539e-06,0.0466692,0.349066,-3.4268,10.1606,9.41346
7.12497e-06,0.0457966,0.349066,-3.33282,10.166,9.42733
7.32639e-06,0.0449239,0.349066,-3.2387,10.1715,9.44081
7.54007e-06,0.0440512,0.349066,-3.14445,10.1769,9.45397
7.76646e-06,0.0431785,0.349066,-3.05007,10.1823,9.46688
8.00596e-06,0.0423059,0.349066,-2.95555,10.1878,9.47959
8.25894e-06,0.0414332,0.349066,-2.86091,10.1932,9.49215
8.52573e-06,0.0405605,0.349066,-2.76614,10.1985,9.50458
8.80656e-06,0.0396878,0.349066,-2.67124,10.2038,9.51692
9.10159e-06,0.0388152,0.349066,-2.57622,10.2091,9.52919
9.41083e-06,0.0379425,0.349066,-2.48107,10.2143,9.54139
9.73416e-06,0.0370698,0.349066,-2.3858,10.2195,9.55355
1.00713e-05,0.0361971,0.349066,-2.2904,10.2246,9.56567
1.04216e-05,0.0353245,0.349066,-2.19488,10.2297,9.57777
1.07845e-05,0.0344518,0.349066,-2.09923,10.2347,9.58984
1.11588e-05,0.0335791,0.349066,-2.00346,10.2396,9.6019
1.15433e-05,0.0327064,0.349066,-1.90756,10.2445,9.61395
1.19365e-05,0.0318338,0.349066,-1.81154,10.2493,9.62598
1.23365e-05,0.0309611,0.349066,-1.7154,10.254,9.63801
1.27413e-05,0.0300884,0.349066,-1.61913,10.2587,9.65004
1.31488e-05,0.0292157,0.349066,-1.52274,10.2633,9.66206
1.3557e-05,0.0283431,0.349066,-1.42623,10.2678,9.67407
1.39637e-05,0.0274704,0.349066,-1.32959,10.2723,9.68609
1.43673e-05,0.0265977,0.349066,-1.23283,10.2767,9.6981
1.47666e-05,0.0257251,0.349066,-1.13595,10.281,9.71012
1.51607e-05,0.0248524,0.349066,-1.03894,10.2853,9.72213
1.55501e-05,0.0239797,0.349066,-0.941809,10.2895,9.73415
1.59359e-05,0.023107,0.357721,-0.844555,10.2936,9.74616
1.63202e-05,0.0222344,0.401397,-0.747178,10.2977,9.75818
1.67063e-05,0.0213617,0.456117,-0.649678,10.3017,9.7702
1.70988e-05,0.020489,0.52611,-0.552055,10.3056,9.78222
1.75034e-05,0.0196163,0.617632,-0.454309,10.3095,9.79424
1.79269e-05,0.0187437,0.739779,-0.35644,10.3133,9.80626
1.83768e-05,0.017871,0.90466,-0.258448,10.317,9.81828
1.88599e-05,0.0169983,1.12412,-0.160333,10.3206,9.83031
1.93826e-05,0.0161256,1.39769,-0.062095,10.3242,9.84234
1.99504e-05,0.015253,1.69626,0.0362659,10.3277,9.85437
2.05717e-05,0.0143803,1.97162,0.13475,10.3312,9.8664
2.12606e-05,0.0135076,2.1934,0.233356,10.3345,9.87843
2.19884e-05,0.0126349,2.44346,0.332086,10.3378,9.89047
2.27585e-05,0.0117623,2.44346,0.430938,10.341,9.9025
2.35743e-05,0.0108896,2.44346,0.529913,10.3442,9.91454
2.44397e-05,0.0100169,2.44346,0.629011,10.3473,9.92658
2.5359e-05,0.00914424,2.44346,0.728231,10.3503,9.93863
2.6337e-05,0.00827157,2.44346,0.827574,10.3532,9.95067
2.73792e-05,0.00739889,2.44346,0.927039,10.3561,9.96272
2.84916e-05,0.00652622,2.44346,1.02663,10.3588,9.97477
2.9681e-05,0.00565354,2.44346,1.12634,10.3616,9.98682
3.0955e-05,0.00478087,2.44346,1.22617,10.3642,9.99888
3.23224e-05,0.0039082,2.44346,1.32613,10.3668,10.0109
3.37931e-05,0.00303552,2.44346,1.42621,10.3693,10.023
3.53783e-05,0.00216285,2.44346,1.52641,10.3717,10.0351
3.7091e-05,0.00129017,2.44346,1.62673,10.374,10.0471
3.8946e-05,0.0004175,2.44346,1.72718,10.3763,10.0592
4.09605e-05,-0.000455174,2.44346,1.82774,10.3785,10.0713
4.31543e-05,-0.00132785,2.44346,1.92843,10.3806,10.0833
4.55509e-05,-0.00220052,2.44346,2.02925,10.3826,10.0954
4.81773e-05,-0.00307319,2.44346,2.13018,10.3846,10.1075
5.1066e-05,-0.00394587,2.44346,2.23124,10.3865,10.1196
5.42553e-05,-0.00481854,2.44346,2.33242,10.3883,10.1316
5.77909e-05,-0.00569122,2.44346,2.43372,10.3901,10.1437
6.17284e-05,-0.00656389,2.44346,2.53514,10.3917,10.1558
6.6135e-05,-0.00743656,2.44346,2.63669,10.3933,10.1679
7.10934e-05,-0.00830923,2.44346,2.73836,10.3948,10.18
7.67063e-05,-0.00918191,2.44346,2.84015,10.3963,10.1921
8.31023e-05,-0.0100546,2.44346,2.94206,10.3976,10.2042
9.04449e-05,-0.0109273,2.44346,3.04409,10.3989,10.2163
9.89449e-05,-0.0117999,2.44346,3.14625,10.4001,10.2284
0.000108878,-0.0126726,2.44346,3.24852,10.4012,10.2405
0.000120612,-0.0135453,2.44346,3.35092,10.4023,10.2526
0.000134647,-0.0144179,2.44346,3.45345,10.4032,10.2647
0.000151682,-0.0152906,2.44346,3.55609,10.4041,10.2768
0.000172718,-0.0161633,2.44346,3.65885,10.4049,10.289
0.000199244,-0.0170359,2.44346,3.76174,10.4057,10.3011
0.000233566,-0.0179086,2.44346,3.86475,10.4063,10.3132
0.000279453,-0.0187813,2.44346,3.96788,10.4069,10.3253
0.000343494,-0.0196539,2.44346,4.07113,10.4074,10.3375
0.000438328,-0.0205265,2.44346,4.17451,10.4078,10.3496
0.000591637,-0.0213991,2.44346,4.278,10.4081,10.3617
0.000878318,-0.0222716,2.44346,4.38162,10.4084,10.3739
0.00160429,-0.0231436,2.44346,4.48536,10.4085,10.386
0.249405,-0.0231345,2.44346,4.58922,10.4086,10.3982
0.25,-0.0231293,2.44346,4.6932,10.4086,10.3853
5.31238e-06,0.0362253,0.592556,-5,10.1,9.2
5.34095e-06,0.037098,0.349066,-4.908,10.1,9.22602
5.37961e-06,0.0379706,0.349066,-4.81574,10.1009,9.25035
5.42789e-06,0.0388433,0.349066,-4.72326,10.1026,9.27314
5.48548e-06,0.039716,0.349066,-4.63055,10.1048,9.29457
5.55217e-06,0.0405887,0.349066,-4.53765,10.1076,9.31485
5.62786e-06,0.0414613,0.349066,-4.44455,10.1108,9.33416
5.71254e-06,0.042334,0.349066,-4.35128,10.1144,9.35268
5.80625e-06,0.0432067,0.349066,-4.25783,10.1182,9.37054
5.90911e-06,0.0440794,0.349066,-4.16422,10.1223,9.38788
6.02127e-06,0.044952,0.349066,-4.07044,10.1267,9.4048
6.14296e-06,0.0458247,0.349066,-3.9765,10.1312,9.42138
6.27443e-06,0.0466974,0.349066,-3.88241,10.1359,9.43769
6.41598e-06,0.0475701,0.349066,-3.78816,10.1408,9.45378
6.56848e-06,0.0466974,0.349066,-3.69375,10.1459,9.46972
6.73165e-06,0.0458247,0.349066,-3.5992,10.1511,9.48483
6.90592e-06,0.0449521,0.349066,-3.5045,10.1564,9.49928
7.09174e-06,0.0440794,0.349066,-3.40966,10.1617,9.5132
7.28956e-06,0.0432067,0.349066,-3.31468,10.1671,9.52671
7.49986e-06,0.042334,0.349066,-3.21956,10.1725,9.53989
7.7231e-06,0.0414614,0.349066,-3.12432,10.1779,9.5528
7.95973e-06,0.0405887,0.349066,-3.02894,10.1833,9.56552
8.21017e-06,0.039716,0.349066,-2.93344,10.1886,9.57807
8.47481e-06,0.0388434,0.349066,-2.8378,10.194,9.5905
8.75397e-06,0.0379707,0.349066,-2.74204,10.1992,9.60283
9.04787e-06,0.037098,0.349066,-2.64616,10.2045,9.61508
9.35664e-06,0.0362253,0.349066,-2.55015,10.2097,9.62727
9.68025e-06,0.0353527,0.349066,-2.45401,10.2148,9.63942
1.00185e-05,0.03448,0.349066,-2.35775,10.2199,9.65153
1.0371e-05,0.0336073,0.349066,-2.26136,10.2249,9.66361
1.0737e-05,0.0327346,0.349066,-2.16486,10.2298,9.67567
1.11157e-05,0.031862,0.349066,-2.06822,10.2347,9.68772
1.15058e-05,0.0309893,0.349066,-1.97147,10.2395,9.69975
1.19058e-05,0.0301166,0.349066,-1.87458,10.2443,9.71177
1.2314e-05,0.0292439,0.349066,-1.77758,10.249,9.72378
1.27281e-05,0.0283713,0.349066,-1.68045,10.2536,9.7358
1.31461e-05,0.0274986,0.349066,-1.5832,10.2582,9.7478
1.35655e-05,0.0266259,0.349066,-1.48583,10.2626,9.75981
1.39839e-05,0.0257532,0.349066,-1.38833,10.2671,9.77181
1.43994e-05,0.0248806,0.349066,-1.29071,10.2714,9.78381
1.481e-05,0.0240079,0.349066,-1.19296,10.2757,9.79581
1.52147e-05,0.0231352,0.349066,-1.0951,10.2799,9.80782
1.5613e-05,0.0222625,0.349066,-0.997106,10.2841,9.81982
1.60056e-05,0.0213899,0.349066,-0.898992,10.2882,9.83182
1.6394e-05,0.0205172,0.370362,-0.800756,10.2922,9.84383
1.6781e-05,0.0196445,0.418589,-0.702396,10.2961,9.85583
1.71706e-05,0.0187718,0.479773,-0.603914,10.3,9.86784
1.75682e-05,0.0178992,0.559153,-0.505308,10.3038,9.87985
1.79801e-05,0.0170265,0.664528,-0.40658,10.3075,9.89186
1.84138e-05,0.0161538,0.807061,-0.307729,10.3111,9.90388
1.88768e-05,0.0152811,1.00041,-0.208755,10.3147,9.91589
1.93755e-05,0.0144085,1.25336,-0.109658,10.3182,9.92791
1.99153e-05,0.0135358,1.55189,-0.0104388,10.3217,9.93992
2.05024e-05,0.0126631,1.85045,0.0889034,10.325,9.95195
2.11476e-05,0.0117904,2.10345,0.188368,10.3283,9.96397
2.18686e-05,0.0109178,2.29685,0.287956,10.3316,9.97599
2.26312e-05,0.0100451,2.44346,0.387666,10.3347,9.98802
2.34387e-05,0.00917243,2.44346,0.487499,10.3378,10
2.42951e-05,0.00829975,2.44346,0.587454,10.3408,10.0121
2.52044e-05,0.00742708,2.44346,0.687532,10.3437,10.0241
2.61715e-05,0.0065544,2.44346,0.787732,10.3466,10.0361
2.72016e-05,0.00568173,2.44346,0.888055,10.3494,10.0482
2.83006e-05,0.00480905,2.44346,0.988501,10.3521,10.0602
2.9475e-05,0.00393638,2.44346,1.08907,10.3547,10.0723
3.07324e-05,0.00306371,2.44346,1.18976,10.3573,10.0843
3.20812e-05,0.00219103,2.44346,1.29057,10.3597,10.0964
3.3531e-05,0.00131836,2.44346,1.39151,10.3622,10.1084
3.50926e-05,0.000445684,2.44346,1.49256,10.3645,10.1205
3.67786e-05,-0.00042699,2.44346,1.59374,10.3668,10.1325
3.86032e-05,-0.00129966,2.44346,1.69504,10.3689,10.1446
4.0583e-05,-0.00217234,2.44346,1.79647,10.371,10.1566
4.2737e-05,-0.00304501,2.44346,1.89801,10.3731,10.1687
4.50875e-05,-0.00391769,2.44346,1.99968,10.375,10.1808
4.76607e-05,-0.00479036,2.44346,2.10147,10.3769,10.1928
5.0487e-05,-0.00566303,2.44346,2.20339,10.3787,10.2049
5.36031e-05,-0.00653571,2.44346,2.30542,10.3804,10.217
5.70521e-05,-0.00740838,2.44346,2.40758,10.3821,10.2291
6.08861e-05,-0.00828105,2.44346,2.50985,10.3837,10.2411
6.51684e-05,-0.00915373,2.44346,2.61226,10.3852,10.2532
6.99759e-05,-0.0100264,2.44346,2.71478,10.3866,10.2653
7.54036e-05,-0.0108991,2.44346,2.81742,10.3879,10.2774
8.15699e-05,-0.0117717,2.44346,2.92019,10.3892,10.2895
8.86242e-05,-0.0126444,2.44346,3.02308,10.3904,10.3016
9.67569e-05,-0.0135171,2.44346,3.12609,10.3915,10.3137
0.000106215,-0.0143898,2.44346,3.22922,10.3925,10.3258
0.000117323,-0.0152624,2.44346,3.33247,10.3934,10.3379
0.000130518,-0.0161351,2.44346,3.43585,10.3943,10.35
0.000146395,-0.0170078,2.44346,3.53934,10.3951,10.3621
0.000165794,-0.0178804,2.44346,3.64296,10.3958,10.3742
0.000189927,-0.0187531,2.44346,3.7467,10.3964,10.3863
0.000220607,-0.0196258,2.44346,3.85056,10.3969,10.3984
0.000260666,-0.0204984,2.44346,3.95455,10.3974,10.4106
0.00031477,-0.0213711,2.44346,4.05865,10.3978,10.4227
0.000391142,-0.0222437,2.44346,4.16288,10.3981,10.4348
0.000505685,-0.0231164,2.44346,4.26723,10.3983,10.447
0.00069349,-0.023989,2.44346,4.3717,10.3985,10.4591
0.0010501,-0.0248615,2.44346,4.47629,10.3985,10.4712
0.00196712,-0.0257335,2.44346,4.581,10.3985,10.4834
0.249487,-0.0257241,2.44346,4.68583,10.3984,10.4955
0.25,-0.0257188,2.44346,4.79079,10.3982,10.4828
5.36322e-06,0.0354264,0.592556,-5,10.1,9.3
5.39281e-06,0.036299,0.349066,-4.907,10.1,9.32638
5.43269e-06,0.0371717,0.349066,-4.81374,10.1009,9.351
5.4824e-06,0.0380444,0.349066,-4.72025,10.1026,9.37401
5.54161e-06,0.038917,0.349066,-4.62654,10.105,9.39561
5.61014e-06,0.0397897,0.349066,-4.53262,10.1078,9.41601
5.68787e-06,0.0406624,0.349066,-4.43852,10.1111,9.43542
5.7748e-06,0.0415351,0.349066,-4.34423,10.1147,9.454
5.87097e-06,0.0424077,0.349066,-4.24978,10.1186,9.47191
5.97652e-06,0.0432804,0.349066,-4.15515,10.1228,9.48928
6.0916e-06,0.0441531,0.349066,-4.06036,10.1273,9.50622
6.21645e-06,0.0450258,0.349066,-3.96541,10.1319,9.52282
6.35133e-06,0.0458984,0.349066,-3.8703,10.1367,9.53914
6.49657e-06,0.0467711,0.349066,-3.77504,10.1417,9.55525
6.65302e-06,0.0458984,0.349066,-3.67963,10.1468,9.57119
6.82044e-06,0.0450258,0.349066,-3.58406,10.1521,9.5863
6.99925e-06,0.0441531,0.349066,-3.48835,10.1574,9.60073
7.18991e-06,0.0432804,0.349066,-3.3925,10.1629,9.61463
7.3929e-06,0.0424077,0.349066,-3.29651,10.1684,9.6281
7.60868e-06,0.0415351,0.349066,-3.20038,10.1738,9.64125
7.83772e-06,0.0406624,0.349066,-3.10412,10.1793,9.65414
8.08048e-06,0.0397897,0.349066,-3.00774,10.1848,9.66682
8.33739e-06,0.0389171,0.349066,-2.91122,10.1902,9.67934
8.6088e-06,0.0380444,0.349066,-2.81458,10.1956,9.69173
8.89503e-06,0.0371717,0.349066,-2.71781,10.201,9.70403
9.19627e-06,0.036299,0.349066,-2.62092,10.2063,9.71625
9.51261e-06,0.0354264,0.349066,-2.52389,10.2115,9.72842
9.84397e-06,0.0345537,0.349066,-2.42675,10.2167,9.74054
1.01901e-05,0.033681,0.349066,-2.32948,10.2219,9.75262
1.05505e-05,0.0328083,0.349066,-2.23209,10.2269,9.76468
1.09244e-05,0.0319357,0.349066,-2.13457,10.232,9.77671
1.13108e-05,0.031063,0.349066,-2.03693,10.2369,9.78873
1.17084e-05,0.0301903,0.349066,-1.93916,10.2418,9.80074
1.21156e-05,0.0293176,0.349066,-1.84127,10.2466,9.81274
1.25305e-05,0.028445,0.349066,-1.74326,10.2514,9.82473
1.2951e-05,0.0275723,0.349066,-1.64512,10.256,9.83672
1.33747e-05,0.0266996,0.349066,-1.54686,10.2606,9.8487
1.37993e-05,0.0258269,0.349066,-1.44848,10.2652,9.86069
1.42227e-05,0.0249543,0.349066,-1.34998,10.2697,9.87267
1.46428e-05,0.0240816,0.349066,-1.25135,10.2741,9.88465
1.50582e-05,0.0232089,0.349066,-1.1526,10.2784,9.89663
1.54679e-05,0.0223362,0.349066,-1.05372,10.2827,9.90861
1.58722e-05,0.0214636,0.349066,-0.954726,10.2869,9.92059
1.62723e-05,0.0205909,0.349067,-0.855606,10.291,9.93258
1.66701e-05,0.0197182,0.391667,-0.756363,10.2951,9.94456
1.70694e-05,0.0188455,0.445992,-0.656998,10.299,9.95655
