t,north,east,down,vel,roll,pitch,speed,throttle
25.24,163.43,94.1191,-33.1626,15.4316,-0.055721,-2.49981,15.0267,0.24
25.25,163.439,94.6128,-33.163,15.4284,-0.053062,-2.52521,15.0267,0.24
25.26,163.439,94.6128,-33.163,15.4284,-0.0547535,-2.54675,15.0267,0.24
25.27,163.447,95.1073,-33.1609,15.4266,-0.0555581,-2.55979,15.0267,0.24
25.28,163.447,95.1073,-33.1609,15.4266,-0.0575447,-2.58583,15.0267,0.24
25.29,163.455,95.6019,-33.1581,15.4256,-0.0564669,-2.61907,14.9047,0.23
25.3,163.464,96.0964,-33.1554,15.4241,-0.0604592,-2.64774,14.9047,0.23
25.31,163.464,96.0964,-33.1554,15.4241,-0.0580132,-2.66703,14.9047,0.23
25.32,163.472,96.5906,-33.1527,15.4226,-0.0543549,-2.69076,14.9047,0.23
25.33,163.472,96.5906,-33.1527,15.4226,-0.0549424,-2.71533,14.9047,0.23
25.34,163.482,97.2082,-33.1492,15.4202,-0.0584159,-2.74269,14.9466,0.23
25.35,163.491,97.7021,-33.1463,15.4187,-0.0546556,-2.77023,14.9466,0.23
25.36,163.491,97.7021,-33.1463,15.4187,-0.0546903,-2.80172,14.9466,0.23
25.37,163.499,98.1958,-33.1432,15.4172,-0.0545221,-2.82998,14.9466,0.23
25.38,163.499,98.1958,-33.1432,15.4172,-0.0529401,-2.84528,14.9466,0.23
25.39,163.508,98.6894,-33.14,15.4154,-0.0475694,-2.87343,14.975,0.23
25.4,163.508,98.6894,-33.14,15.4154,-0.0517804,-2.90773,14.975,0.23
25.41,163.517,99.1829,-33.1365,15.4131,-0.0507215,-2.9349,14.975,0.23
25.42,163.526,99.6762,-33.1328,15.411,-0.0448636,-2.96608,14.975,0.23
25.43,163.526,99.6762,-33.1328,15.411,-0.0434521,-2.98464,14.975,0.23
25.44,163.537,100.293,-33.1278,15.4078,-0.0453454,-3.00948,15.0414,0.23
25.45,163.537,100.293,-33.1278,15.4078,-0.048842,-3.04098,15.0414,0.23
25.46,163.546,100.786,-33.1235,15.4033,-0.0545746,-3.06755,15.0414,0.23
25.47,163.554,101.279,-33.1163,15.4004,-0.0522896,-3.09267,15.0414,0.23
25.48,163.554,101.279,-33.1163,15.4004,-0.0505103,-3.11534,15.0414,0.23
25.49,163.564,101.896,-33.1063,15.3957,-0.0504067,-3.13997,15.0187,0.22
25.5,163.564,101.896,-33.1063,15.3957,-0.0467319,-3.15985,15.0187,0.22
25.51,163.57,102.265,-33.1004,15.3925,-0.0451733,-3.19368,15.0187,0.22
25.52,163.57,102.265,-33.1004,15.3925,-0.044916,-3.21721,15.0187,0.22
25.53,163.578,102.758,-33.0924,15.3888,-0.0435749,-3.24409,15.0187,0.22
25.54,163.588,103.374,-33.0824,15.3838,-0.0423869,-3.27354,14.9421,0.22
25.55,163.588,103.374,-33.0824,15.3838,-0.043553,-3.30028,14.9421,0.22
25.56,163.596,103.866,-33.0744,15.3789,-0.0448563,-3.30917,14.9421,0.22
25.57,163.596,103.866,-33.0744,15.3789,-0.0450145,-3.33602,14.9421,0.22
25.58,163.605,104.358,-33.0663,15.373,-0.0441528,-3.3596,14.9421,0.22
25.59,163.605,104.358,-33.0663,15.373,-0.0457064,-3.38475,14.9421,0.22
25.6,163.613,104.85,-33.0581,15.369,-0.0493494,-3.41057,14.9615,0.22
25.61,163.624,105.465,-33.0476,15.3653,-0.0487069,-3.43964,14.9615,0.22
25.62,163.624,105.465,-33.0476,15.3653,-0.0511998,-3.45763,14.9615,0.22
25.63,163.631,105.833,-33.0412,15.3627,-0.0518445,-3.48582,14.9615,0.22
25.64,163.631,105.833,-33.0412,15.3627,-0.0533958,-3.51037,14.9615,0.22
25.65,163.642,106.448,-33.0303,15.3569,-0.0553562,-3.53881,15.0204,0.21
25.66,163.651,106.939,-33.0213,15.3523,-0.0560659,-3.56525,15.0204,0.21
25.67,163.651,106.939,-33.0213,15.3523,-0.0559757,-3.58239,15.0204,0.21
25.68,163.658,107.431,-33.0096,15.3474,-0.054787,-3.60449,15.0204,0.21
25.69,163.658,107.431,-33.0096,15.3474,-0.0540176,-3.63261,15.0204,0.21
25.7,163.665,107.923,-32.9971,15.3435,-0.0525828,-3.65681,14.9385,0.21
25.71,163.665,107.923,-32.9971,15.3435,-0.0511338,-3.67601,14.9385,0.21
25.72,163.673,108.414,-32.9847,15.3376,-0.0517312,-3.70601,14.9385,0.21
25.73,163.681,108.905,-32.9723,15.3314,-0.0502002,-3.72939,14.9385,0.21
25.74,163.681,108.905,-32.9723,15.3314,-0.0502051,-3.75105,14.9385,0.21
25.75,163.69,109.519,-32.9568,15.3248,-0.0504482,-3.77564,14.8905,0.21
25.76,163.69,109.519,-32.9568,15.3248,-0.0509051,-3.80026,14.8905,0.21
25.77,163.698,110.01,-32.9441,15.3205,-0.051471,-3.8247,14.8905,0.21
25.78,163.707,110.5,-32.9313,15.3149,-0.0519578,-3.86185,14.8905,0.21
25.79,163.707,110.5,-32.9313,15.3149,-0.0530424,-3.88478,14.8905,0.21
25.8,163.717,111.113,-32.9149,15.3077,-0.0598134,-3.91416,14.9141,0.21
25.81,163.717,111.113,-32.9149,15.3077,-0.0610376,-3.93217,14.9141,0.21
25.82,163.723,111.48,-32.9051,15.3043,-0.0578877,-3.9669,14.9141,0.21
25.83,163.723,111.48,-32.9051,15.3043,-0.0596674,-3.9878,14.9141,0.21
25.84,163.732,111.97,-32.8916,15.3,-0.0635692,-4.00431,14.9141,0.21
25.85,163.732,111.97,-32.8916,15.3,-0.0627821,-4.03047,14.9141,0.21
25.86,163.743,112.582,-32.8747,15.2941,-0.0634428,-4.05693,14.884,0.21
25.87,163.751,113.071,-32.861,15.289,-0.0627889,-4.08463,14.884,0.21
25.88,163.751,113.071,-32.861,15.289,-0.061774,-4.10937,14.884,0.21
25.89,163.759,113.563,-32.8451,15.2863,-0.0640709,-4.13728,14.884,0.21
25.9,163.759,113.563,-32.8451,15.2863,-0.0628245,-4.16618,14.884,0.21
25.91,163.767,114.054,-32.8285,15.2835,-0.0613231,-4.19172,14.8475,0.2
25.92,163.776,114.546,-32.812,15.2793,-0.0657698,-4.21878,14.8475,0.2
25.93,163.776,114.546,-32.812,15.2793,-0.0657449,-4.24596,14.8475,0.2
25.94,163.784,115.037,-32.7954,15.2745,-0.06208,-4.27364,14.8475,0.2
25.95,163.784,115.037,-32.7954,15.2745,-0.0630272,-4.30145,14.8475,0.2
25.96,163.794,115.65,-32.7746,15.27,-0.0655637,-4.32863,14.849,0.2
25.97,163.794,115.65,-32.7746,15.27,-0.0639995,-4.34506,14.849,0.2
25.98,163.803,116.141,-32.7578,15.2649,-0.0580544,-4.3718,14.849,0.2
25.99,163.811,116.631,-32.7407,15.2624,-0.0567706,-4.39723,14.849,0.2
26,163.811,116.631,-32.7407,15.2624,-0.0582516,-4.42447,14.849,0.2
26.01,163.82,117.12,-32.7234,15.2575,-0.059665,-4.45776,14.9561,0.2
26.02,163.82,117.12,-32.7234,15.2575,-0.0585671,-4.48362,14.9561,0.2
26.03,163.829,117.609,-32.7059,15.253,-0.0562544,-4.5133,14.9561,0.2
26.04,163.837,118.098,-32.6882,15.2494,-0.0566717,-4.54111,14.9561,0.2
26.05,163.837,118.098,-32.6882,15.2494,-0.0544343,-4.5627,14.9561,0.2
26.06,163.849,118.709,-32.6658,15.244,-0.0551633,-4.58874,14.8693,0.2
26.07,163.849,118.709,-32.6658,15.244,-0.0512164,-4.6099,14.8693,0.2
26.08,163.858,119.197,-32.6475,15.2391,-0.0521806,-4.63706,14.8693,0.2
26.09,163.858,119.197,-32.6475,15.2391,-0.0500446,-4.6574,14.8693,0.2
26.1,163.866,119.688,-32.6265,15.2351,-0.0514795,-4.68454,14.8693,0.2
26.11,163.875,120.179,-32.6045,15.2351,-0.0499078,-4.69929,14.8693,0.2
26.12,163.875,120.179,-32.6045,15.2322,-0.0500763,-4.7196,14.8502,0.19
26.13,163.884,120.67,-32.5827,15.2282,-0.0460878,-4.74523,14.8502,0.19
26.14,163.884,120.67,-32.5827,15.2282,-0.0435993,-4.77696,14.8502,0.19
26.15,163.892,121.16,-32.561,15.2237,-0.0447084,-4.80239,14.8502,0.19
26.16,163.892,121.16,-32.561,15.2237,-0.0435985,-4.82398,14.8502,0.19
26.17,163.904,121.772,-32.5338,15.2194,-0.0394319,-4.84684,14.8678,0.19
26.18,163.912,122.261,-32.512,15.2162,-0.0406429,-4.86973,14.8678,0.19
26.19,163.912,122.261,-32.512,15.2162,-0.0439251,-4.88885,14.8678,0.19
26.2,163.922,122.75,-32.4901,15.2116,-0.0415697,-4.90955,14.8678,0.19
26.21,163.922,122.75,-32.4901,15.2116,-0.0442032,-4.93174,14.8678,0.19
26.22,163.931,123.238,-32.4681,15.2064,-0.0427996,-4.95572,14.8226,0.19
26.23,163.94,123.726,-32.4459,15.2016,-0.0412659,-4.97349,14.8226,0.19
26.24,163.94,123.726,-32.4459,15.2016,-0.0406674,-4.98701,14.8226,0.19
26.25,163.949,124.214,-32.4236,15.1968,-0.0406594,-5.01224,14.8226,0.19
26.26,163.949,124.214,-32.4236,15.1968,-0.0423115,-5.03145,14.8226,0.19
26.27,163.961,124.823,-32.3954,15.1916,-0.0442658,-5.05028,14.8567,0.19
26.28,163.961,124.823,-32.3954,15.1916,-0.0390341,-5.07508,14.8567,0.19
26.29,163.97,125.31,-32.3726,15.1868,-0.0406256,-5.09511,14.8567,0.19
26.3,163.979,125.799,-32.3474,15.1829,-0.0388083,-5.12262,14.8567,0.19
26.31,163.979,125.799,-32.3474,15.1829,-0.0376712,-5.15043,14.8567,0.19
26.32,163.988,126.289,-32.3215,15.1789,-0.0396394,-5.1672,14.7806,0.19
26.33,163.988,126.289,-32.3215,15.1789,-0.0398712,-5.1942,14.7806,0.19
26.34,163.996,126.778,-32.2956,15.1751,-0.0390509,-5.20996,14.7806,0.19
26.35,164.005,127.266,-32.2698,15.1711,-0.0404787,-5.23488,14.7806,0.19
26.36,164.005,127.266,-32.2698,15.1711,-0.0429888,-5.25301,14.7806,0.19
26.37,164.016,127.876,-32.2374,15.1648,-0.0435589,-5.28031,14.881,0.18
26.38,164.016,127.876,-32.2374,15.1648,-0.0429929,-5.30707,14.881,0.18
26.39,164.025,128.363,-32.2113,15.1615,-0.040344,-5.32518,14.881,0.18
26.4,164.025,128.363,-32.2113,15.1615,-0.0397575,-5.34966,14.881,0.18
26.41,164.034,128.851,-32.1851,15.1577,-0.0400465,-5.35971,14.881,0.18
26.42,164.034,128.851,-32.1851,15.1577,-0.0418557,-5.38174,14.881,0.18
26.43,164.043,129.337,-32.1587,15.1548,-0.0423057,-5.39982,14.8245,0.18
26.44,164.052,129.824,-32.1324,15.1509,-0.0372917,-5.41881,14.8245,0.18
26.45,164.052,129.824,-32.1324,15.1509,-0.0353435,-5.44091,14.8245,0.18
26.46,164.061,130.31,-32.1059,15.1451,-0.035682,-5.46517,14.8245,0.18
26.47,164.061,130.31,-32.1059,15.1451,-0.0367321,-5.48432,14.8245,0.18
26.48,164.073,130.917,-32.0727,15.1395,-0.0352753,-5.50306,14.8015,0.18
26.49,164.082,131.402,-32.0461,15.1333,-0.0411933,-5.52015,14.8015,0.18
26.5,164.082,131.402,-32.0461,15.1333,-0.0357121,-5.5381,14.8015,0.18
26.51,164.091,131.889,-32.0173,15.1297,-0.0348787,-5.55866,14.8015,0.18
26.52,164.091,131.889,-32.0173,15.1297,-0.0346898,-5.58152,14.8015,0.18
26.53,164.103,132.499,-31.9805,15.1239,-0.0266097,-5.60279,14.7394,0.18
26.54,164.103,132.499,-31.9805,15.1239,-0.0294652,-5.61337,14.7394,0.18
26.55,164.11,132.864,-31.9585,15.1224,-0.0280687,-5.63455,14.7394,0.18
26.56,164.12,133.351,-31.9292,15.1186,-0.0277042,-5.65842,14.7394,0.18
26.57,164.12,133.351,-31.9292,15.1186,-0.0284351,-5.67846,14.7394,0.18
26.58,164.131,133.958,-31.8926,15.1127,-0.0318162,-5.69407,14.7805,0.18
26.59,164.131,133.958,-31.8926,15.1127,-0.0330112,-5.7168,14.7805,0.18
26.6,164.141,134.444,-31.8632,15.1079,-0.0316026,-5.73859,14.7805,0.18
26.61,164.15,134.929,-31.8336,15.1052,-0.0312516,-5.75684,14.7805,0.18
26.62,164.15,134.929,-31.8336,15.1052,-0.0285632,-5.77801,14.7805,0.18
26.63,164.16,135.414,-31.8041,15.1017,-0.0285538,-5.79206,14.7841,0.18
26.64,164.16,135.414,-31.8041,15.1017,-0.0281223,-5.81126,14.7841,0.18
26.65,164.17,135.898,-31.7745,15.0991,-0.0237585,-5.82943,14.7841,0.18
26.66,164.17,135.898,-31.7745,15.0991,-0.0244563,-5.84501,14.7841,0.18
26.67,164.179,136.383,-31.7446,15.0949,-0.0180496,-5.86545,14.7841,0.18
26.68,164.191,136.987,-31.7072,15.0882,-0.0214946,-5.88077,14.8118,0.18
26.69,164.191,136.987,-31.7072,15.0882,-0.0202867,-5.90266,14.8118,0.18
26.7,164.201,137.471,-31.6771,15.0843,-0.0200072,-5.91609,14.8118,0.18
26.71,164.201,137.471,-31.6771,15.0843,-0.0198017,-5.93098,14.8118,0.18
26.72,164.21,137.956,-31.6441,15.0804,-0.0207226,-5.95045,14.8118,0.18
26.73,164.21,137.956,-31.6441,15.0804,-0.0147851,-5.96792,14.8118,0.18
26.74,164.219,138.442,-31.6102,15.0777,-0.0168898,-5.98926,14.8296,0.17
26.75,164.228,138.927,-31.5767,15.0742,-0.0142255,-6.00377,14.8296,0.17
26.76,164.228,138.927,-31.5767,15.0742,-0.0137256,-6.01182,14.8296,0.17
26.77,164.237,139.411,-31.5432,15.0698,-0.00893609,-6.02587,14.8296,0.17
26.78,164.237,139.411,-31.5432,15.0698,-0.00883571,-6.04279,14.8296,0.17
26.79,164.248,140.016,-31.5017,15.0645,-0.0103748,-6.06021,14.7335,0.17
26.8,164.257,140.5,-31.4685,15.0597,-0.00554506,-6.07865,14.7335,0.17
26.81,164.257,140.5,-31.4685,15.0597,-0.00308587,-6.08793,14.7335,0.17
26.82,164.266,140.983,-31.4354,15.0556,0.0022949,-6.09589,14.7335,0.17
26.83,164.266,140.983,-31.4354,15.0556,0.00527339,-6.10817,14.7335,0.17
26.84,164.276,141.466,-31.4024,15.0524,0.00609915,-6.12343,14.7578,0.17
26.85,164.276,141.466,-31.4024,15.0524,0.00584467,-6.134,14.7578,0.17
26.86,164.285,141.949,-31.3694,15.0482,0.00737594,-6.15015,14.7578,0.17
26.87,164.295,142.431,-31.3363,15.0443,0.00266254,-6.16797,14.7578,0.17
26.88,164.295,142.431,-31.3363,15.0443,0.00402223,-6.17943,14.7578,0.17
26.89,164.306,143.034,-31.295,15.0391,0.00764657,-6.18954,14.6269,0.17
26.9,164.306,143.034,-31.295,15.0391,0.00573617,-6.20501,14.6269,0.17
26.91,164.316,143.515,-31.262,15.036,0.00549998,-6.22339,14.6269,0.17
26.92,164.316,143.515,-31.262,15.036,0.00788108,-6.23658,14.6269,0.17
26.93,164.325,144,-31.227,15.0321,0.0112819,-6.25343,14.6269,0.17
26.94,164.334,144.485,-31.1915,15.029,0.00940618,-6.27165,14.7526,0.17
26.95,164.334,144.485,-31.1915,15.029,0.00916657,-6.29745,14.7526,0.17
26.96,164.343,144.97,-31.1562,15.0272,0.00916256,-6.31326,14.7526,0.17
26.97,164.343,144.97,-31.1562,15.0272,0.0129623,-6.32261,14.7526,0.17
26.98,164.353,145.454,-31.1208,15.0241,0.0148212,-6.33772,14.7526,0.17
26.99,164.353,145.454,-31.1208,15.0241,0.0151087,-6.35035,14.7526,0.17
27,164.364,146.059,-31.0769,15.0202,0.0150385,-6.36594,14.6481,0.17
27.01,164.373,146.542,-31.0418,15.0167,0.0180707,-6.3766,14.6481,0.17
27.02,164.373,146.542,-31.0418,15.0167,0.0208387,-6.3919,14.6481,0.17
27.03,164.383,147.024,-31.0068,15.0141,0.0249252,-6.40809,14.6481,0.17
27.04,164.383,147.024,-31.0068,15.0141,0.022737,-6.41834,14.6481,0.17
27.05,164.392,147.507,-30.9717,15.0118,0.0260922,-6.43485,14.6958,0.17
27.06,164.402,147.989,-30.9367,15.0088,0.0287241,-6.44958,14.6958,0.17
27.07,164.402,147.989,-30.9367,15.0088,0.0304394,-6.45939,14.6958,0.17
27.08,164.411,148.47,-30.9017,15.0062,0.0284035,-6.47423,14.6958,0.17
27.09,164.411,148.47,-30.9017,15.0062,0.0288809,-6.48404,14.6958,0.17
27.1,164.423,149.072,-30.8578,15.003,0.0288298,-6.49603,14.7693,0.17
27.11,164.423,149.072,-30.8578,15.003,0.0303055,-6.50031,14.7693,0.17
27.12,164.432,149.553,-30.8226,15.0007,0.0286484,-6.51263,14.7693,0.17
27.13,164.441,150.037,-30.7857,14.999,0.0331243,-6.52811,14.7693,0.17
27.14,164.441,150.037,-30.7857,14.999,0.0340172,-6.53783,14.7693,0.17
27.15,164.449,150.522,-30.7484,14.9957,0.0380121,-6.54757,14.7358,0.17
27.16,164.449,150.522,-30.7484,14.9957,0.0379638,-6.5596,14.7358,0.17
27.17,164.457,151.006,-30.7112,14.9953,0.0412915,-6.56908,14.7358,0.17
27.18,164.457,151.006,-30.7112,14.9953,0.0415546,-6.5857,14.7358,0.17
27.19,164.467,151.61,-30.6648,14.9919,0.0399728,-6.58854,14.7358,0.17
27.2,164.467,151.61,-30.6648,14.9919,0.0458685,-6.59658,14.7358,0.17
27.21,164.476,152.093,-30.6279,14.9902,0.0474524,-6.59984,14.6992,0.17
27.22,164.484,152.576,-30.5911,14.9879,0.0487591,-6.61178,14.6992,0.17
27.23,164.484,152.576,-30.5911,14.9879,0.049597,-6.61993,14.6992,0.17
27.24,164.493,153.058,-30.5542,14.9856,0.0491197,-6.62567,14.6992,0.17
27.25,164.493,153.058,-30.5542,14.9856,0.0537116,-6.63079,14.6992,0.17
27.26,164.501,153.539,-30.5175,14.9834,0.0550418,-6.63764,14.6255,0.17
27.27,164.51,154.021,-30.4809,14.9815,0.0489065,-6.64683,14.6255,0.17
27.28,164.51,154.021,-30.4809,14.9815,0.0501953,-6.65409,14.6255,0.17
27.29,164.521,154.622,-30.435,14.9797,0.0533234,-6.66105,14.6255,0.17
27.3,164.521,154.622,-30.435,14.9797,0.0535024,-6.66678,14.6255,0.17
27.31,164.53,155.102,-30.3983,14.9787,0.0535648,-6.67162,14.6672,0.17
27.32,164.539,155.583,-30.3616,14.9759,0.0508416,-6.68184,14.6672,0.17
27.33,164.539,155.583,-30.3616,14.9759,0.0500551,-6.68446,14.6672,0.17
27.34,164.548,156.066,-30.323,14.975,0.0545656,-6.69471,14.6672,0.17
27.35,164.548,156.066,-30.323,14.975,0.0566695,-6.70575,14.6672,0.17
27.36,164.556,156.549,-30.2839,14.9749,0.0544044,-6.71379,14.724,0.17
27.37,164.556,156.549,-30.2839,14.9749,0.0546193,-6.72591,14.724,0.17
27.38,164.565,157.032,-30.2449,14.9734,0.0537694,-6.73412,14.724,0.17
27.39,164.574,157.514,-30.2061,14.9721,0.0520124,-6.74011,14.724,0.17
27.4,164.574,157.514,-30.2061,14.9721,0.0553602,-6.74674,14.724,0.17
27.41,164.585,158.116,-30.1577,14.9715,0.0561569,-6.75344,14.6424,0.17
27.42,164.585,158.116,-30.1577,14.9715,0.0554997,-6.75452,14.6424,0.17
27.43,164.594,158.598,-30.1192,14.9708,0.051639,-6.75357,14.6424,0.17
27.44,164.603,159.079,-30.0808,14.969,0.0529169,-6.75913,14.6424,0.17
27.45,164.603,159.079,-30.0808,14.969,0.0508984,-6.7645,14.6424,0.17
27.46,164.612,159.559,-30.0425,14.9668,0.0524486,-6.77313,14.7161,0.17
27.47,164.612,159.559,-30.0425,14.9668,0.0519825,-6.77788,14.7161,0.17
27.48,164.621,160.04,-30.0042,14.9642,0.0566898,-6.78568,14.7161,0.17
27.49,164.621,160.04,-30.0042,14.9642,0.053727,-6.78612,14.7161,0.17
27.5,164.631,160.52,-29.9659,14.9623,0.052841,-6.78648,14.7161,0.17
27.51,164.631,160.52,-29.9659,14.9623,0.0536437,-6.78892,14.7161,0.17
27.52,164.642,161.119,-29.9182,14.9583,0.0553218,-6.79805,14.5954,0.17
27.53,164.651,161.599,-29.8801,14.9565,0.0569111,-6.80279,14.5954,0.17
27.54,164.651,161.599,-29.8801,14.9565,0.0568294,-6.80238,14.5954,0.17
27.55,164.661,162.08,-29.8407,14.9566,0.0610833,-6.8015,14.5954,0.17
27.56,164.661,162.08,-29.8407,14.9566,0.0610156,-6.80691,14.5954,0.17
27.57,164.67,162.561,-29.8012,14.9563,0.0587142,-6.81202,14.6672,0.17
27.58,164.679,163.043,-29.7618,14.9565,0.0602752,-6.81319,14.6672,0.17
27.59,164.679,163.043,-29.7618,14.9565,0.0629924,-6.81909,14.6672,0.17
27.6,164.689,163.523,-29.7225,14.9566,0.0618367,-6.82524,14.6672,0.17
27.61,164.689,163.523,-29.7225,14.9566,0.0625142,-6.8295,14.6672,0.17
27.62,164.7,164.124,-29.6736,14.9554,0.0643457,-6.83043,14.6094,0.17
27.63,164.709,164.604,-29.6346,14.9535,0.064768,-6.83456,14.6094,0.17
27.64,164.709,164.604,-29.6346,14.9535,0.0601019,-6.83547,14.6094,0.17
27.65,164.719,165.084,-29.5956,14.9527,0.0565617,-6.83996,14.6094,0.17
27.66,164.719,165.084,-29.5956,14.9527,0.0639736,-6.84188,14.6094,0.17
27.67,164.728,165.563,-29.5567,14.9493,0.0625055,-6.84319,14.6834,0.17
27.68,164.728,165.563,-29.5567,14.9493,0.0615759,-6.84464,14.6834,0.17
27.69,164.737,166.043,-29.5178,14.948,0.0599006,-6.84655,14.6834,0.17
27.7,164.747,166.522,-29.479,14.946,0.0610204,-6.84487,14.6834,0.17
27.71,164.747,166.522,-29.479,14.946,0.060407,-6.8443,14.6834,0.17
27.72,164.758,167.12,-29.4305,14.9436,0.0621036,-6.84445,14.5745,0.17
27.73,164.758,167.12,-29.4305,14.9436,0.0639968,-6.84519,14.5745,0.17
27.74,164.767,167.599,-29.3918,14.943,0.068016,-6.85101,14.5745,0.17
27.75,164.767,167.599,-29.3918,14.943,0.0693448,-6.85262,14.5745,0.17
27.76,164.777,168.08,-29.3518,14.943,0.0701885,-6.85077,14.5745,0.17
27.77,164.786,168.562,-29.3116,14.9437,0.0693491,-6.85426,14.6757,0.17
27.78,164.786,168.562,-29.3116,14.9437,0.0711918,-6.85328,14.6757,0.17
27.79,164.796,169.043,-29.2716,14.9436,0.0725016,-6.85595,14.6757,0.17
27.8,164.796,169.043,-29.2716,14.9436,0.0743737,-6.85751,14.6757,0.17
27.81,164.805,169.524,-29.2317,14.9438,0.0776945,-6.85638,14.6757,0.17
27.82,164.805,169.524,-29.2317,14.9438,0.0767426,-6.85639,14.6757,0.17
27.83,164.817,170.125,-29.1822,14.9425,0.0759573,-6.85402,14.6519,0.17
27.84,164.826,170.605,-29.1428,14.9422,0.0790532,-6.85113,14.6519,0.17
27.85,164.826,170.605,-29.1428,14.9422,0.0780096,-6.84949,14.6519,0.17
27.86,164.836,171.084,-29.1035,14.9415,0.0773796,-6.84731,14.6519,0.17
27.87,164.836,171.084,-29.1035,14.9415,0.0788032,-6.84588,14.6519,0.17
27.88,164.845,171.564,-29.0642,14.9414,0.078219,-6.83771,14.6308,0.17
27.89,164.855,172.043,-29.0252,14.941,0.0763795,-6.83468,14.6308,0.17
27.9,164.855,172.043,-29.0252,14.941,0.0792624,-6.82688,14.6308,0.17
27.91,164.864,172.522,-28.9863,14.9401,0.0777909,-6.82399,14.6308,0.17
27.92,164.864,172.522,-28.9863,14.9401,0.076568,-6.81889,14.6308,0.17
27.93,164.876,173.121,-28.9378,14.9397,0.0768104,-6.81677,14.5416,0.17
27.94,164.876,173.121,-28.9378,14.9397,0.0798911,-6.81466,14.5416,0.17
27.95,164.885,173.599,-28.8991,14.9391,0.0796259,-6.80985,14.5416,0.17
27.96,164.894,174.081,-28.8595,14.9391,0.0814117,-6.80932,14.5416,0.17
27.97,164.894,174.081,-28.8595,14.9391,0.0783812,-6.81469,14.5416,0.17
27.98,164.904,174.564,-28.8198,14.941,0.0837682,-6.8126,14.5737,0.17
27.99,164.904,174.564,-28.8198,14.941,0.0835384,-6.80766,14.5737,0.17
28,164.913,175.045,-28.7802,14.9424,0.084085,-6.80486,14.5737,0.17
28.01,164.923,175.527,-28.7409,14.9431,0.0845342,-6.80288,14.5737,0.17
28.02,164.923,175.527,-28.7409,14.9431,0.0868924,-6.80122,14.5737,0.17
28.03,164.935,176.128,-28.6919,14.9439,0.0851906,-6.79779,14.6357,0.17
28.04,164.935,176.128,-28.6919,14.9439,0.0868508,-6.79342,14.6357,0.17
28.05,164.944,176.609,-28.6529,14.9453,0.0866798,-6.79164,14.6357,0.17
28.06,164.944,176.609,-28.6529,14.9453,0.0879947,-6.78411,14.6357,0.17
28.07,164.953,177.089,-28.614,14.9458,0.0874455,-6.77887,14.6357,0.17
28.08,164.963,177.569,-28.5753,14.9467,0.0870929,-6.77361,14.7132,0.17
28.09,164.963,177.569,-28.5753,14.9467,0.0884446,-6.77332,14.7132,0.17
28.1,164.972,178.049,-28.5369,14.9481,0.0886087,-6.77023,14.7132,0.17
28.11,164.972,178.049,-28.5369,14.9481,0.0908432,-6.76534,14.7132,0.17
28.12,164.982,178.528,-28.4987,14.9489,0.0894697,-6.75597,14.7132,0.17
28.13,164.982,178.528,-28.4987,14.9489,0.0878959,-6.74529,14.7132,0.17
28.14,164.993,179.128,-28.4511,14.9498,0.0920609,-6.73544,14.5218,0.17
28.15,165.002,179.607,-28.4133,14.9514,0.0906286,-6.72932,14.5218,0.17
28.16,165.002,179.607,-28.4133,14.9514,0.0869723,-6.71716,14.5218,0.17
28.17,165.012,180.089,-28.3745,14.9521,0.0894175,-6.71312,14.5218,0.17
28.18,165.012,180.089,-28.3745,14.9521,0.0931855,-6.7114,14.5218,0.17
28.19,165.021,180.571,-28.3357,14.9542,0.090989,-6.70513,14.6676,0.18
28.2,165.021,180.571,-28.3357,14.9542,0.0881366,-6.6987,14.6676,0.18
28.21,165.03,181.052,-28.297,14.9547,0.0871916,-6.68812,14.6676,0.18
28.22,165.039,181.534,-28.2587,14.9563,0.0873334,-6.6806,14.6676,0.18
28.23,165.039,181.534,-28.2587,14.9563,0.0857419,-6.66984,14.6676,0.18
28.24,165.05,182.135,-28.2111,14.9568,0.0886063,-6.65924,14.6595,0.18
28.25,165.05,182.135,-28.2111,14.9568,0.0915227,-6.64944,14.6595,0.18
28.26,165.06,182.616,-28.1733,14.9578,0.0902431,-6.63882,14.6595,0.18
28.27,165.069,183.096,-28.1357,14.9587,0.0969315,-6.62885,14.6595,0.18
28.28,165.069,183.096,-28.1357,14.9587,0.0920856,-6.62448,14.6595,0.18
28.29,165.078,183.576,-28.0984,14.9592,0.0878669,-6.60987,14.5773,0.18
28.3,165.078,183.576,-28.0984,14.9592,0.0916373,-6.5962,14.5773,0.18
28.31,165.087,184.056,-28.0613,14.96,0.099515,-6.5881,14.5773,0.18
28.32,165.096,184.536,-28.0245,14.9607,0.0954218,-6.57552,14.5773,0.18
28.33,165.096,184.536,-28.0245,14.9607,0.0950672,-6.55923,14.5773,0.18
28.34,165.108,185.135,-27.9789,14.9624,0.0946554,-6.54154,14.6358,0.18
28.35,165.108,185.135,-27.9789,14.9624,0.094226,-6.53603,14.6358,0.18
28.36,165.117,185.615,-27.9426,14.9643,0.0933903,-6.52467,14.6358,0.18
28.37,165.117,185.615,-27.9426,14.9643,0.0909027,-6.51854,14.6358,0.18
28.38,165.126,186.096,-27.9057,14.9662,0.0955687,-6.50984,14.6358,0.18
28.39,165.126,186.096,-27.9057,14.9662,0.0945206,-6.50458,14.6358,0.18
