t,north,east,down,vel,roll,pitch,speed,throttle
3.1,389.437,-219.592,-20.0015,15.3017,0.121483,-2.95517,14.8697,0.24
3.11,389.41,-220.081,-20.0023,15.3012,0.120207,-2.9565,14.8697,0.24
3.12,389.41,-220.081,-20.0023,15.3012,0.119019,-2.95637,14.8697,0.24
3.13,389.376,-220.692,-20.0035,15.2992,0.121101,-2.95435,14.8757,0.24
3.14,389.349,-221.181,-20.0045,15.2984,0.118645,-2.95849,14.8757,0.24
3.15,389.349,-221.181,-20.0045,15.2984,0.116971,-2.95787,14.8757,0.24
3.16,389.322,-221.67,-20.0053,15.2988,0.119084,-2.95857,14.8757,0.24
3.17,389.322,-221.67,-20.0053,15.2988,0.124117,-2.95763,14.8757,0.24
3.18,389.294,-222.159,-20.0062,15.2989,0.125673,-2.96065,14.8943,0.24
3.19,389.267,-222.648,-20.007,15.2992,0.122525,-2.95837,14.8943,0.24
3.2,389.267,-222.648,-20.007,15.2992,0.123784,-2.95725,14.8943,0.24
3.21,389.239,-223.137,-20.0079,15.2995,0.125171,-2.95855,14.8943,0.24
3.22,389.239,-223.137,-20.0079,15.2995,0.124636,-2.9575,14.8943,0.24
3.23,389.206,-223.748,-20.0089,15.3005,0.121223,-2.95579,14.8412,0.24
3.24,389.206,-223.748,-20.0089,15.3005,0.120529,-2.9529,14.8412,0.24
3.25,389.179,-224.236,-20.0097,15.3001,0.121894,-2.95192,14.8412,0.24
3.26,389.152,-224.725,-20.0106,15.3,0.124564,-2.95543,14.8412,0.24
3.27,389.152,-224.725,-20.0106,15.3,0.127991,-2.95432,14.8412,0.24
3.28,389.125,-225.214,-20.0114,15.2993,0.1291,-2.95529,14.875,0.24
3.29,389.125,-225.214,-20.0114,15.2993,0.133104,-2.95435,14.875,0.24
3.3,389.098,-225.702,-20.0122,15.299,0.129663,-2.95256,14.875,0.24
3.31,389.071,-226.191,-20.013,15.2989,0.130465,-2.95338,14.875,0.24
3.32,389.071,-226.191,-20.013,15.2989,0.130522,-2.95046,14.875,0.24
3.33,389.038,-226.802,-20.0141,15.3,0.133053,-2.94918,14.9344,0.24
3.34,389.038,-226.802,-20.0141,15.3,0.133343,-2.94865,14.9344,0.24
3.35,389.012,-227.29,-20.0149,15.3004,0.133313,-2.95427,14.9344,0.24
3.36,389.012,-227.29,-20.0149,15.3004,0.130272,-2.95302,14.9344,0.24
3.37,388.986,-227.778,-20.0155,15.2997,0.131292,-2.95032,14.9344,0.24
3.38,388.986,-227.778,-20.0155,15.2997,0.131407,-2.94751,14.9344,0.24
3.39,388.959,-228.265,-20.0161,15.2993,0.12488,-2.94293,14.9044,0.24
3.4,388.933,-228.752,-20.0168,15.2998,0.123321,-2.94479,14.9044,0.24
3.41,388.933,-228.752,-20.0168,15.2998,0.124508,-2.94878,14.9044,0.24
3.42,388.906,-229.24,-20.0176,15.299,0.122259,-2.94705,14.9044,0.24
3.43,388.906,-229.24,-20.0176,15.299,0.122758,-2.94213,14.9044,0.24
3.44,388.873,-229.849,-20.0186,15.2997,0.123139,-2.94172,14.8706,0.24
3.45,388.847,-230.337,-20.0195,15.3012,0.120141,-2.94123,14.8706,0.24
3.46,388.847,-230.337,-20.0195,15.3012,0.119694,-2.93898,14.8706,0.24
3.47,388.821,-230.825,-20.0202,15.2998,0.117798,-2.93272,14.8706,0.24
3.48,388.821,-230.825,-20.0202,15.2998,0.114792,-2.93005,14.8706,0.24
3.49,388.794,-231.313,-20.0208,15.2986,0.112368,-2.92994,14.8965,0.24
3.5,388.768,-231.801,-20.0215,15.2981,0.112719,-2.9325,14.8965,0.24
3.51,388.768,-231.801,-20.0215,15.2981,0.108755,-2.93259,14.8965,0.24
3.52,388.741,-232.289,-20.0223,15.2982,0.109764,-2.93548,14.8965,0.24
3.53,388.741,-232.289,-20.0223,15.2982,0.106314,-2.93452,14.8965,0.24
3.54,388.709,-232.899,-20.0233,15.2989,0.104068,-2.93376,14.852,0.24
3.55,388.709,-232.899,-20.0233,15.2989,0.105909,-2.93496,14.852,0.24
3.56,388.682,-233.387,-20.0243,15.2993,0.106668,-2.93792,14.852,0.24
3.57,388.656,-233.875,-20.0253,15.2972,0.108348,-2.93717,14.852,0.24
3.58,388.656,-233.875,-20.0253,15.2972,0.107216,-2.93564,14.852,0.24
3.59,388.63,-234.363,-20.0264,15.298,0.106412,-2.94006,14.8877,0.24
3.6,388.63,-234.363,-20.0264,15.298,0.105179,-2.9457,14.8877,0.24
3.61,388.605,-234.851,-20.0274,15.2977,0.101809,-2.94573,14.8877,0.24
3.62,388.579,-235.339,-20.0285,15.2979,0.104221,-2.94365,14.8877,0.24
3.63,388.579,-235.339,-20.0285,15.2979,0.102693,-2.93931,14.8877,0.24
3.64,388.546,-235.949,-20.0299,15.298,0.0990078,-2.94242,14.8141,0.24
3.65,388.546,-235.949,-20.0299,15.298,0.0974709,-2.94352,14.8141,0.24
3.66,388.521,-236.437,-20.0312,15.2991,0.0966289,-2.94323,14.8141,0.24
3.67,388.521,-236.437,-20.0312,15.2991,0.0927128,-2.94418,14.8141,0.24
3.68,388.495,-236.927,-20.0313,15.3001,0.0931465,-2.94828,14.8141,0.24
3.69,388.469,-237.417,-20.0315,15.3026,0.0874554,-2.94773,14.9003,0.24
3.7,388.469,-237.417,-20.0315,15.3026,0.0892549,-2.94662,14.9003,0.24
3.71,388.443,-237.907,-20.0319,15.3035,0.0886291,-2.9474,14.9003,0.24
3.72,388.443,-237.907,-20.0319,15.3035,0.0846746,-2.95053,14.9003,0.24
3.73,388.418,-238.396,-20.0322,15.3046,0.0786954,-2.9511,14.9003,0.24
3.74,388.418,-238.396,-20.0322,15.3046,0.0762156,-2.95308,14.9003,0.24
3.75,388.385,-239.008,-20.0328,15.3051,0.0788751,-2.95219,14.8661,0.24
3.76,388.36,-239.498,-20.0334,15.3054,0.0800956,-2.95241,14.8661,0.24
3.77,388.36,-239.498,-20.0334,15.3054,0.0744379,-2.95569,14.8661,0.24
3.78,388.334,-239.987,-20.0341,15.3072,0.0690377,-2.95854,14.8661,0.24
3.79,388.334,-239.987,-20.0341,15.3072,0.0685953,-2.96047,14.8661,0.24
3.8,388.309,-240.476,-20.035,15.3077,0.0714574,-2.96413,14.854,0.24
3.81,388.309,-240.476,-20.035,15.3077,0.0717972,-2.96918,14.854,0.24
3.82,388.283,-240.966,-20.0358,15.308,0.0704023,-2.96754,14.854,0.24
3.83,388.258,-241.455,-20.0368,15.3082,0.0655935,-2.96757,14.854,0.24
3.84,388.258,-241.455,-20.0368,15.3082,0.0652061,-2.96982,14.854,0.24
3.85,388.226,-242.066,-20.0382,15.3093,0.0628938,-2.97298,14.9595,0.24
3.86,388.226,-242.066,-20.0382,15.3093,0.0621815,-2.97316,14.9595,0.24
3.87,388.2,-242.555,-20.0393,15.3103,0.0608153,-2.96972,14.9595,0.24
3.88,388.174,-243.044,-20.0402,15.3102,0.0578263,-2.96808,14.9595,0.24
3.89,388.174,-243.044,-20.0402,15.3102,0.0577914,-2.96963,14.9595,0.24
3.9,388.148,-243.533,-20.0411,15.3103,0.0535514,-2.97097,14.877,0.24
3.91,388.148,-243.533,-20.0411,15.3103,0.0505386,-2.97184,14.877,0.24
3.92,388.122,-244.022,-20.0422,15.3099,0.0494869,-2.96802,14.877,0.24
3.93,388.122,-244.022,-20.0422,15.3099,0.0498174,-2.96756,14.877,0.24
3.94,388.096,-244.511,-20.0433,15.308,0.0443695,-2.96978,14.877,0.24
3.95,388.063,-245.122,-20.0448,15.3085,0.0411461,-2.96639,14.834,0.24
3.96,388.063,-245.122,-20.0448,15.3085,0.0405416,-2.9696,14.834,0.24
3.97,388.037,-245.61,-20.0461,15.3086,0.0403935,-2.97036,14.834,0.24
3.98,388.037,-245.61,-20.0461,15.3086,0.0373989,-2.97113,14.834,0.24
3.99,388.011,-246.099,-20.0474,15.3081,0.0372765,-2.96858,14.834,0.24
4,388.011,-246.099,-20.0474,15.3081,0.037354,-2.97255,14.834,0.24
4.01,387.985,-246.588,-20.0488,15.3072,0.0322962,-2.97599,14.9709,0.24
4.02,387.96,-247.076,-20.0503,15.3065,0.029246,-2.98098,14.9709,0.24
4.03,387.96,-247.076,-20.0503,15.3065,0.0326588,-2.98678,14.9709,0.24
4.04,387.934,-247.565,-20.0518,15.3074,0.0305038,-2.98913,14.9709,0.24
4.05,387.934,-247.565,-20.0518,15.3074,0.0282758,-2.98269,14.9709,0.24
4.06,387.902,-248.176,-20.0537,15.3074,0.0271092,-2.9803,14.8545,0.24
4.07,387.876,-248.664,-20.0554,15.3076,0.02769,-2.98023,14.8545,0.24
4.08,387.876,-248.664,-20.0554,15.3076,0.0248555,-2.98142,14.8545,0.24
4.09,387.849,-249.155,-20.0556,15.308,0.0229419,-2.98348,14.8545,0.24
4.1,387.849,-249.155,-20.0556,15.308,0.0216828,-2.98319,14.8545,0.24
4.11,387.822,-249.645,-20.056,15.308,0.0188396,-2.98189,14.9465,0.24
4.12,387.822,-249.645,-20.056,15.308,0.0128225,-2.98414,14.9465,0.24
4.13,387.796,-250.135,-20.0564,15.308,0.01246,-2.98277,14.9465,0.24
4.14,387.769,-250.625,-20.0571,15.3083,0.0111637,-2.9862,14.9465,0.24
4.15,387.769,-250.625,-20.0571,15.3083,0.0130186,-2.98752,14.9465,0.24
4.16,387.736,-251.238,-20.0579,15.3092,0.0174198,-2.99047,14.915,0.24
4.17,387.736,-251.238,-20.0579,15.3092,0.0099534,-2.99032,14.915,0.24
4.18,387.71,-251.727,-20.0587,15.3098,0.00682872,-2.99206,14.915,0.24
4.19,387.684,-252.217,-20.0596,15.3098,0.00602381,-2.99505,14.915,0.24
4.2,387.684,-252.217,-20.0596,15.3098,0.00697587,-2.99189,14.915,0.24
4.21,387.658,-252.707,-20.0607,15.3094,0.00451267,-2.98685,14.9444,0.24
4.22,387.658,-252.707,-20.0607,15.3094,0.00745042,-2.9837,14.9444,0.24
4.23,387.632,-253.196,-20.062,15.3098,0.00353109,-2.98499,14.9444,0.24
4.24,387.632,-253.196,-20.062,15.3098,0.00568126,-2.98736,14.9444,0.24
4.25,387.606,-253.685,-20.0633,15.3088,0.00299196,-2.99077,14.9444,0.24
4.26,387.574,-254.297,-20.0651,15.3076,0.00390642,-2.98789,14.9666,0.24
4.27,387.574,-254.297,-20.0651,15.3076,0.00599277,-2.98622,14.9666,0.24
4.28,387.548,-254.786,-20.0667,15.3064,0.00682674,-2.98263,14.9666,0.24
4.29,387.548,-254.786,-20.0667,15.3064,0.0092587,-2.98355,14.9666,0.24
4.3,387.521,-255.276,-20.0663,15.3072,0.00761406,-2.98764,14.9666,0.24
4.31,387.521,-255.276,-20.0663,15.3072,0.00670683,-2.98214,14.9666,0.24
4.32,387.494,-255.766,-20.0661,15.3062,0.00310649,-2.97926,14.9076,0.24
4.33,387.468,-256.256,-20.0661,15.3054,0.002481,-2.97768,14.9076,0.24
4.34,387.468,-256.256,-20.0661,15.3054,-0.00125995,-2.97726,14.9076,0.24
4.35,387.441,-256.746,-20.0663,15.3048,-0.002534,-2.97363,14.9076,0.24
4.36,387.441,-256.746,-20.0663,15.3048,0.00207938,-2.97009,14.9076,0.24
4.37,387.408,-257.358,-20.0668,15.3049,0.000762167,-2.97541,14.7837,0.24
4.38,387.408,-257.358,-20.0668,15.3049,0.000548862,-2.97489,14.7837,0.24
4.39,387.382,-257.847,-20.0674,15.3055,-0.00248441,-2.97311,14.7837,0.24
4.4,387.356,-258.337,-20.0681,15.3057,-0.000501201,-2.97657,14.7837,0.24
4.41,387.356,-258.337,-20.0681,15.3057,-0.000177184,-2.98002,14.7837,0.24
4.42,387.329,-258.826,-20.069,15.3056,-0.00164628,-2.98467,14.9247,0.24
4.43,387.329,-258.826,-20.069,15.3056,-0.00215231,-2.99052,14.9247,0.24
4.44,387.303,-259.315,-20.0699,15.3047,-0.00293159,-2.99345,14.9247,0.24
4.45,387.277,-259.804,-20.0709,15.3047,-1.80606e-05,-2.99274,14.9247,0.24
4.46,387.277,-259.804,-20.0709,15.3047,-0.00354928,-2.99132,14.9247,0.24
4.47,387.244,-260.415,-20.0724,15.3056,-0.00460172,-2.99545,14.8366,0.24
4.48,387.244,-260.415,-20.0724,15.3056,-0.00122642,-2.99958,14.8366,0.24
4.49,387.218,-260.904,-20.0736,15.305,0.0030184,-3.00615,14.8366,0.24
4.5,387.218,-260.904,-20.0736,15.305,0.00445013,-3.00848,14.8366,0.24
4.51,387.191,-261.394,-20.0726,15.3052,0.00349334,-3.01124,14.8366,0.24
4.52,387.163,-261.884,-20.0717,15.3044,0.00761968,-3.01238,14.9432,0.24
4.53,387.163,-261.884,-20.0717,15.3044,0.0118435,-3.01437,14.9432,0.24
4.54,387.136,-262.374,-20.0712,15.3041,0.0162947,-3.01557,14.9432,0.24
4.55,387.136,-262.374,-20.0712,15.3041,0.0184116,-3.01861,14.9432,0.24
4.56,387.109,-262.863,-20.071,15.3056,0.0171339,-3.02111,14.9432,0.24
4.57,387.109,-262.863,-20.071,15.3056,0.0192377,-3.02548,14.9432,0.24
4.58,387.076,-263.475,-20.0711,15.3046,0.021762,-3.02891,14.859,0.24
4.59,387.049,-263.965,-20.0714,15.3051,0.024198,-3.02745,14.859,0.24
4.6,387.049,-263.965,-20.0714,15.3051,0.0252516,-3.02504,14.859,0.24
4.61,387.022,-264.454,-20.0718,15.3048,0.0276138,-3.02786,14.859,0.24
4.62,387.022,-264.454,-20.0718,15.3048,0.0231745,-3.0307,14.859,0.24
4.63,386.995,-264.943,-20.0724,15.3066,0.0264289,-3.03233,14.8551,0.24
4.64,386.968,-265.432,-20.0731,15.3068,0.0329244,-3.03341,14.8551,0.24
4.65,386.968,-265.432,-20.0731,15.3068,0.0335038,-3.03746,14.8551,0.24
4.66,386.942,-265.921,-20.074,15.3077,0.0335513,-3.03854,14.8551,0.24
4.67,386.942,-265.921,-20.074,15.3077,0.0390715,-3.03693,14.8551,0.24
4.68,386.909,-266.533,-20.0752,15.3091,0.044057,-3.03732,14.8537,0.24
4.69,386.909,-266.533,-20.0752,15.3091,0.0428325,-3.04102,14.8537,0.24
4.7,386.882,-267.022,-20.0762,15.3095,0.0488833,-3.04399,14.8537,0.24
4.71,386.855,-267.511,-20.075,15.3093,0.0502161,-3.04745,14.8537,0.24
4.72,386.855,-267.511,-20.075,15.3093,0.052777,-3.04646,14.8537,0.24
4.73,386.827,-268,-20.0733,15.3097,0.0521241,-3.05044,14.9248,0.24
4.74,386.827,-268,-20.0733,15.3097,0.0514076,-3.05055,14.9248,0.24
4.75,386.799,-268.489,-20.0718,15.3106,0.0534625,-3.04979,14.9248,0.24
4.76,386.771,-268.977,-20.0707,15.3116,0.0508542,-3.05413,14.9248,0.24
4.77,386.771,-268.977,-20.0707,15.3116,0.056462,-3.05718,14.9248,0.24
4.78,386.737,-269.588,-20.0696,15.3119,0.0595717,-3.06053,14.9038,0.24
4.79,386.737,-269.588,-20.0696,15.3119,0.0592335,-3.06475,14.9038,0.24
4.8,386.71,-270.077,-20.0691,15.3123,0.0552258,-3.0678,14.9038,0.24
4.81,386.71,-270.077,-20.0691,15.3123,0.0582407,-3.06809,14.9038,0.24
4.82,386.682,-270.566,-20.0688,15.3135,0.0595575,-3.06303,14.9038,0.24
4.83,386.655,-271.055,-20.0688,15.3141,0.0593337,-3.06136,14.8053,0.24
4.84,386.655,-271.055,-20.0688,15.3141,0.0628483,-3.06479,14.8053,0.24
4.85,386.628,-271.543,-20.0691,15.3148,0.0680922,-3.0626,14.8053,0.24
4.86,386.628,-271.543,-20.0691,15.3148,0.0652927,-3.0649,14.8053,0.24
4.87,386.601,-272.032,-20.0695,15.3154,0.0700472,-3.06596,14.8053,0.24
4.88,386.601,-272.032,-20.0695,15.3154,0.075062,-3.06373,14.8053,0.24
4.89,386.568,-272.644,-20.0703,15.3154,0.0755476,-3.06661,14.9412,0.24
4.9,386.541,-273.133,-20.0711,15.3165,0.076782,-3.06883,14.9412,0.24
4.91,386.541,-273.133,-20.0711,15.3165,0.0794227,-3.0672,14.9412,0.24
4.92,386.514,-273.623,-20.0688,15.3169,0.0838865,-3.06734,14.9412,0.24
4.93,386.514,-273.623,-20.0688,15.3169,0.0832482,-3.0682,14.9412,0.24
4.94,386.487,-274.113,-20.0668,15.3185,0.0824178,-3.07005,14.841,0.24
4.95,386.46,-274.603,-20.0652,15.3183,0.0855329,-3.07313,14.841,0.24
4.96,386.46,-274.603,-20.0652,15.3183,0.0858049,-3.07304,14.841,0.24
4.97,386.433,-275.093,-20.0638,15.3173,0.0871098,-3.07109,14.841,0.24
4.98,386.433,-275.093,-20.0638,15.3173,0.0894796,-3.06797,14.841,0.24
4.99,386.399,-275.705,-20.0626,15.3181,0.0942591,-3.06722,14.9601,0.24
5,386.399,-275.705,-20.0626,15.3181,0.0957954,-3.0705,14.9601,0.24
5.01,386.373,-276.195,-20.0618,15.3192,0.0930706,-3.07517,14.9601,0.24
5.02,386.346,-276.684,-20.0612,15.3198,0.0915136,-3.07598,14.9601,0.24
5.03,386.346,-276.684,-20.0612,15.3198,0.0915555,-3.07669,14.9601,0.24
5.04,386.319,-277.174,-20.0609,15.3195,0.0940305,-3.07704,14.8857,0.24
5.05,386.319,-277.174,-20.0609,15.3195,0.0955301,-3.07156,14.8857,0.24
5.06,386.293,-277.663,-20.0608,15.3189,0.096037,-3.0698,14.8857,0.24
5.07,386.293,-277.663,-20.0608,15.3189,0.0995183,-3.07208,14.8857,0.24
5.08,386.267,-278.153,-20.0609,15.3196,0.101888,-3.07265,14.8857,0.24
5.09,386.234,-278.765,-20.0614,15.3187,0.100714,-3.0687,14.9824,0.24
5.1,386.234,-278.765,-20.0614,15.3187,0.103106,-3.07221,14.9824,0.24
5.11,386.207,-279.254,-20.0619,15.3179,0.105671,-3.07183,14.9824,0.24
5.12,386.207,-279.254,-20.0619,15.3179,0.102277,-3.06756,14.9824,0.24
5.13,386.18,-279.745,-20.0595,15.3188,0.102277,-3.06638,14.9824,0.24
5.14,386.18,-279.745,-20.0595,15.3188,0.103989,-3.06435,14.9824,0.24
5.15,386.154,-280.237,-20.0575,15.3189,0.111318,-3.06126,14.9307,0.24
5.16,386.127,-280.728,-20.0559,15.318,0.109183,-3.06093,14.9307,0.24
5.17,386.127,-280.728,-20.0559,15.318,0.107616,-3.05702,14.9307,0.24
5.18,386.1,-281.218,-20.0547,15.3177,0.104164,-3.05069,14.9307,0.24
5.19,386.1,-281.218,-20.0547,15.3177,0.10517,-3.04895,14.9307,0.24
5.2,386.067,-281.832,-20.0538,15.3176,0.106185,-3.04977,14.873,0.24
5.21,386.04,-282.322,-20.0534,15.3168,0.106058,-3.05184,14.873,0.24
5.22,386.04,-282.322,-20.0534,15.3168,0.108847,-3.05018,14.873,0.24
5.23,386.014,-282.812,-20.0531,15.317,0.10847,-3.04719,14.873,0.24
5.24,386.014,-282.812,-20.0531,15.317,0.108253,-3.04487,14.873,0.24
5.25,385.987,-283.302,-20.0532,15.3166,0.105891,-3.0439,14.8764,0.24
5.26,385.987,-283.302,-20.0532,15.3166,0.105634,-3.04532,14.8764,0.24
5.27,385.961,-283.792,-20.0535,15.3175,0.106463,-3.04999,14.8764,0.24
5.28,385.935,-284.282,-20.054,15.3173,0.102233,-3.04697,14.8764,0.24
5.29,385.935,-284.282,-20.054,15.3173,0.103463,-3.04454,14.8764,0.24
5.3,385.902,-284.894,-20.0549,15.3181,0.103749,-3.04499,14.94,0.24
5.31,385.902,-284.894,-20.0549,15.3181,0.10463,-3.04494,14.94,0.24
5.32,385.876,-285.384,-20.0557,15.3206,0.103486,-3.04553,14.94,0.24
5.33,385.849,-285.876,-20.0533,15.3215,0.105173,-3.04817,14.94,0.24
5.34,385.849,-285.876,-20.0533,15.3215,0.105944,-3.05154,14.94,0.24
5.35,385.823,-286.367,-20.0512,15.3215,0.109267,-3.05101,14.924,0.24
5.36,385.823,-286.367,-20.0512,15.3215,0.108786,-3.04795,14.924,0.24
5.37,385.796,-286.858,-20.0496,15.3223,0.108595,-3.04833,14.924,0.24
5.38,385.796,-286.858,-20.0496,15.3223,0.109819,-3.04666,14.924,0.24
5.39,385.77,-287.349,-20.0484,15.3232,0.111857,-3.04167,14.924,0.24
5.4,385.737,-287.963,-20.0473,15.3222,0.11059,-3.04178,14.9207,0.24
5.41,385.737,-287.963,-20.0473,15.3222,0.110952,-3.04294,14.9207,0.24
5.42,385.71,-288.453,-20.0469,15.3228,0.112573,-3.04298,14.9207,0.24
5.43,385.71,-288.453,-20.0469,15.3228,0.111323,-3.04476,14.9207,0.24
5.44,385.684,-288.944,-20.0467,15.3234,0.117391,-3.04413,14.9207,0.24
5.45,385.684,-288.944,-20.0467,15.3234,0.116715,-3.03904,14.9207,0.24
5.46,385.658,-289.434,-20.0468,15.3235,0.11875,-3.03699,14.9614,0.24
5.47,385.632,-289.924,-20.0471,15.3241,0.120982,-3.03352,14.9614,0.24
5.48,385.632,-289.924,-20.0471,15.3241,0.11725,-3.04066,14.9614,0.24
5.49,385.605,-290.415,-20.0475,15.3232,0.113525,-3.04016,14.9614,0.24
5.5,385.605,-290.415,-20.0475,15.3232,0.108659,-3.04212,14.9614,0.24
5.51,385.573,-291.027,-20.0482,15.3239,0.112215,-3.03932,14.9413,0.24
5.52,385.547,-291.517,-20.049,15.3244,0.112165,-3.03882,14.9413,0.24
5.53,385.547,-291.517,-20.049,15.3244,0.111225,-3.03981,14.9413,0.24
5.54,385.521,-292.008,-20.0462,15.3236,0.109012,-3.04071,14.9413,0.24
5.55,385.521,-292.008,-20.0462,15.3236,0.114355,-3.0373,14.9413,0.24
5.56,385.494,-292.499,-20.044,15.3228,0.109878,-3.0359,14.8599,0.24
5.57,385.494,-292.499,-20.044,15.3228,0.107916,-3.03747,14.8599,0.24
5.58,385.468,-292.989,-20.0422,15.322,0.10858,-3.04087,14.8599,0.24
5.59,385.442,-293.479,-20.0408,15.3223,0.105642,-3.03572,14.8599,0.24
5.6,385.442,-293.479,-20.0408,15.3223,0.106398,-3.03152,14.8599,0.24
5.61,385.409,-294.092,-20.0396,15.3216,0.105319,-3.03418,14.9488,0.24
5.62,385.409,-294.092,-20.0396,15.3216,0.105109,-3.03598,14.9488,0.24
5.63,385.383,-294.582,-20.0389,15.3223,0.104469,-3.04251,14.9488,0.24
5.64,385.357,-295.072,-20.0385,15.3228,0.103957,-3.04189,14.9488,0.24
5.65,385.357,-295.072,-20.0385,15.3228,0.101627,-3.03995,14.9488,0.24
5.66,385.331,-295.562,-20.0383,15.3226,0.102789,-3.03893,14.9267,0.24
5.67,385.331,-295.562,-20.0383,15.3226,0.0992775,-3.04366,14.9267,0.24
5.68,385.305,-296.052,-20.0384,15.3221,0.0976039,-3.04404,14.9267,0.24
5.69,385.305,-296.052,-20.0384,15.3221,0.0972616,-3.04504,14.9267,0.24
5.7,385.279,-296.542,-20.0387,15.3218,0.0946888,-3.04823,14.9267,0.24
5.71,385.246,-297.154,-20.0394,15.3225,0.0947176,-3.051,14.9874,0.24
5.72,385.246,-297.154,-20.0394,15.3225,0.0953761,-3.05082,14.9874,0.24
5.73,385.22,-297.643,-20.0401,15.322,0.0948613,-3.05115,14.9874,0.24
5.74,385.22,-297.643,-20.0401,15.322,0.0973418,-3.04968,14.9874,0.24
5.75,385.195,-298.134,-20.0366,15.3218,0.102603,-3.04437,14.9874,0.24
5.76,385.195,-298.134,-20.0366,15.3218,0.104988,-3.03869,14.9874,0.24
5.77,385.17,-298.625,-20.0337,15.3213,0.104284,-3.03747,14.951,0.24
5.78,385.145,-299.116,-20.0313,15.3234,0.102724,-3.03869,14.951,0.24
5.79,385.145,-299.116,-20.0313,15.3234,0.105106,-3.03748,14.951,0.24
5.8,385.12,-299.606,-20.0295,15.3227,0.0969202,-3.03845,14.951,0.24
5.81,385.12,-299.606,-20.0295,15.3227,0.0966267,-3.03827,14.951,0.24
5.82,385.088,-300.219,-20.0276,15.3224,0.0978637,-3.03735,14.9324,0.24
5.83,385.063,-300.71,-20.0266,15.3219,0.0911697,-3.03487,14.9324,0.24
5.84,385.063,-300.71,-20.0266,15.3219,0.0879129,-3.03228,14.9324,0.24
5.85,385.038,-301.2,-20.0258,15.3215,0.0862354,-3.03188,14.9324,0.24
5.86,385.038,-301.2,-20.0258,15.3215,0.0860349,-3.03126,14.9324,0.24
5.87,385.012,-301.69,-20.0254,15.322,0.0859201,-3.0314,14.9555,0.24
5.88,385.012,-301.69,-20.0254,15.322,0.0783717,-3.03135,14.9555,0.24
5.89,384.987,-302.179,-20.0252,15.3218,0.0773496,-3.03131,14.9555,0.24
5.9,384.961,-302.669,-20.0253,15.3218,0.0786675,-3.02613,14.9555,0.24
5.91,384.961,-302.669,-20.0253,15.3218,0.0726315,-3.02713,14.9555,0.24
5.92,384.929,-303.281,-20.0258,15.3218,0.0708674,-3.02935,14.9017,0.24
5.93,384.929,-303.281,-20.0258,15.3218,0.0708233,-3.03176,14.9017,0.24
5.94,384.904,-303.771,-20.0264,15.3219,0.0694341,-3.02909,14.9017,0.24
5.95,384.904,-303.771,-20.0264,15.3219,0.0643724,-3.02686,14.9017,0.24
5.96,384.878,-304.262,-20.0235,15.3206,0.0633665,-3.02731,14.9017,0.24
5.97,384.851,-304.752,-20.0211,15.3197,0.0598935,-3.0186,14.9158,0.24
5.98,384.851,-304.752,-20.0211,15.3197,0.0596723,-3.02014,14.9158,0.24
5.99,384.819,-305.365,-20.0189,15.3194,0.0625823,-3.01986,14.9158,0.24
6,384.819,-305.365,-20.0189,15.3194,0.0602621,-3.024,14.9158,0.24
6.01,384.799,-305.732,-20.0178,15.3188,0.0609358,-3.02687,14.9158,0.24
6.02,384.799,-305.732,-20.0178,15.3188,0.0590692,-3.02636,14.9158,0.24
6.03,384.767,-306.345,-20.0164,15.3189,0.0579709,-3.02522,14.8925,0.24
6.04,384.741,-306.835,-20.0156,15.3187,0.0604213,-3.01961,14.8925,0.24
6.05,384.741,-306.835,-20.0156,15.3187,0.059603,-3.01892,14.8925,0.24
6.06,384.715,-307.324,-20.0152,15.3186,0.0571915,-3.0246,14.8925,0.24
6.07,384.715,-307.324,-20.0152,15.3186,0.0575841,-3.02611,14.8925,0.24
6.08,384.689,-307.814,-20.0151,15.3186,0.0612606,-3.02636,14.9809,0.24
6.09,384.663,-308.304,-20.0151,15.3168,0.0623235,-3.02451,14.9809,0.24
6.1,384.663,-308.304,-20.0151,15.3168,0.0597236,-3.02446,14.9809,0.24
6.11,384.637,-308.793,-20.0153,15.3168,0.061602,-3.01905,14.9809,0.24
6.12,384.637,-308.793,-20.0153,15.3168,0.0624084,-3.02316,14.9809,0.24
6.13,384.604,-309.405,-20.0159,15.3185,0.0629179,-3.02698,14.9102,0.24
6.14,384.604,-309.405,-20.0159,15.3185,0.0593926,-3.02697,14.9102,0.24
6.15,384.578,-309.895,-20.0166,15.3188,0.0596133,-3.02694,14.9102,0.24
6.16,384.552,-310.386,-20.0137,15.3195,0.0576746,-3.02931,14.9102,0.24
6.17,384.552,-310.386,-20.0137,15.3195,0.056703,-3.02843,14.9102,0.24
6.18,384.526,-310.878,-20.0115,15.3193,0.0576514,-3.02735,14.9377,0.24
6.19,384.526,-310.878,-20.0115,15.3193,0.0583082,-3.03003,14.9377,0.24
6.2,384.5,-311.369,-20.0095,15.3207,0.0564973,-3.03114,14.9377,0.24
6.21,384.474,-311.861,-20.008,15.3203,0.0557617,-3.03158,14.9377,0.24
6.22,384.474,-311.861,-20.008,15.3203,0.0530289,-3.03249,14.9377,0.24
6.23,384.441,-312.474,-20.0065,15.3215,0.0529376,-3.0337,14.8229,0.24
6.24,384.441,-312.474,-20.0065,15.3215,0.0514198,-3.03754,14.8229,0.24
6.25,384.415,-312.965,-20.0055,15.3213,0.0527643,-3.03849,14.8229,0.24
