z0,vx0,i,u0_opt,u1_opt,u2_opt,x,z,v_abs,v_arg,vx,vz,gripx,gripz,aoa
1.5,11,3,1.4226e-07,0.119789,0.349066,-4.33008,1.52805,11.3906,0.0886561,11.3459,1.00853,-3.94055,1.43714,0.0311331
1.5,11,4,2.06313e-07,0.116299,0.349066,-4.10316,1.54822,11.4342,0.0940535,11.3837,1.07384,-3.71395,1.45595,0.0222451
1.5,11,5,0.346709,0.112808,0.349066,-3.87549,1.56969,11.4673,0.0949969,11.4156,1.08772,-3.4866,1.47607,0.0178111
1.5,11,6,0.5,0.109317,0.349066,-3.64718,1.59145,11.407,0.0953695,11.3551,1.08623,-3.25862,1.49647,0.0139478
1.5,11,7,0.5,0.105827,0.349066,-3.42007,1.61317,11.2454,0.0953084,11.1944,1.07016,-3.03185,1.51683,0.0105182
1.5,11,8,0.5,0.102336,0.349066,-3.19619,1.63458,11.0775,0.093048,11.0295,1.02925,-2.8083,1.53688,0.00928796
1.5,11,9,0.5,0.0988452,0.349066,-2.9756,1.65516,10.905,0.0897081,10.8612,0.976958,-2.58805,1.55611,0.00913712
1.5,11,10,0.5,0.0953546,0.349066,-2.75837,1.6747,10.729,0.0858142,10.6896,0.919574,-2.37118,1.5743,0.00954034
1.5,11,11,0.5,0.0918639,0.349066,-2.54458,1.69309,10.5498,0.0816134,10.5147,0.860053,-2.15774,1.59134,0.0102505
1.5,11,12,0.5,0.0883732,0.349066,-2.33429,1.71029,10.3676,0.0772212,10.3367,0.799805,-1.9478,1.60719,0.011152
1.5,11,13,0.5,0.0848826,0.349066,-2.12755,1.72629,10.1824,0.0726905,10.1555,0.739514,-1.74143,1.62184,0.0121921
1.5,11,14,0.5,0.0813919,0.349066,-1.92444,1.74108,9.9943,0.068043,9.97118,0.679518,-1.53869,1.63528,0.0133489
1.5,11,15,0.5,0.0779012,0.349066,-1.72502,1.75467,9.80325,0.0632851,9.78363,0.619986,-1.33963,1.64753,0.0146162
1.5,11,16,0.5,0.0744106,0.369849,-1.52935,1.76707,9.60928,0.0584146,9.59289,0.561003,-1.14668,1.65061,0.015996
1.5,11,17,0.5,0.0709199,0.418745,-1.33749,1.77829,9.4124,0.0534245,9.39897,0.502613,-0.961441,1.64195,0.0174954
1.5,11,18,0.5,0.0674292,0.49383,-1.14951,1.78834,9.21261,0.0483046,9.20187,0.444838,-0.785324,1.6229,0.0191246
1.5,11,19,0.5,0.0639386,0.595652,-0.965471,1.79724,9.00993,0.0430421,9.00159,0.387686,-0.620695,1.59443,0.0208965
1.5,11,20,0.5,0.0604479,0.725554,-0.785439,1.80499,8.80438,0.0376218,8.79814,0.331158,-0.470698,1.55814,0.0228261
1.5,11,21,0.5,0.0569572,0.884347,-0.609476,1.81162,8.59597,0.032026,8.59156,0.275247,-0.338756,1.51715,0.0249312
1.5,11,22,0.5,0.0534666,1.07116,-0.437645,1.81712,8.38475,0.0262345,8.38187,0.219944,-0.227511,1.47676,0.0272321
1.5,11,23,0.5,0.0499759,1.28254,-0.270007,1.82152,8.17077,0.0202239,8.1691,0.165234,-0.13728,1.44418,0.0297519
1.5,11,24,0.5,0.0464852,1.51219,-0.106625,1.82482,7.95407,0.0139676,7.9533,0.111096,-0.0646676,1.42703,0.0325176
1.5,11,25,0.5,0.0429945,1.75154,0.0524406,1.82705,7.73473,0.00743476,7.73452,0.0575054,-0.00248413,1.43084,0.0355598
1.5,11,26,0.5,0.0395039,1.99129,0.207131,1.8282,7.51284,0.000589902,7.51284,0.00443184,0.0583934,1.45688,0.038914
1.5,11,27,2.56066e-06,0.0360132,2.22353,0.357388,1.82829,7.2885,-0.00660792,7.28834,-0.0481614,0.126042,1.50197,0.0426211
1.5,11,28,2.69124e-06,0.0325225,2.44346,0.503155,1.82732,7.30907,-0.0149439,7.30826,-0.109222,0.205259,1.56038,0.0474664
1.5,11,29,2.83599e-06,0.0360132,2.25035,0.64932,1.82514,7.33229,-0.0214976,7.33059,-0.157614,0.409307,1.50515,0.0575108
1.5,11,30,3.00159e-06,0.0395039,2.08791,0.795932,1.82199,7.36088,-0.0244874,7.35867,-0.180231,0.612068,1.46675,0.0639913
1.5,11,31,3.19707e-06,0.0429945,1.95142,0.943105,1.81838,7.39351,-0.0250709,7.39118,-0.185342,0.810606,1.44096,0.0680654
1.5,11,32,3.41539e-06,0.0457817,1.83824,1.09093,1.81467,7.42904,-0.0240315,7.42689,-0.178514,1.00299,1.42446,0.0698132
1.5,11,33,3.66279e-06,0.0476722,1.74582,1.23947,1.8111,7.46609,-0.022141,7.46426,-0.165293,1.18867,1.41434,0.0698132
1.5,11,34,3.94549e-06,0.0498241,1.67137,1.38875,1.8078,7.5035,-0.0199891,7.502,-0.149978,1.36846,1.40831,0.0698132
1.5,11,35,4.27158e-06,0.0522373,1.61206,1.53879,1.8048,7.54129,-0.0175759,7.54012,-0.132538,1.54318,1.40482,0.0698132
1.5,11,36,4.65185e-06,0.0549118,1.56517,1.68959,1.80215,7.57947,-0.0149014,7.57863,-0.112941,1.71379,1.40288,0.0698132
1.5,11,37,5.10103e-06,0.0578475,1.52831,1.84117,1.79989,7.61807,-0.0119656,7.61752,-0.0911528,1.88123,1.4019,0.0698132
1.5,11,38,5.6398e-06,0.0610449,1.49945,1.99352,1.79807,7.65711,-0.00876831,7.65682,-0.067139,2.04632,1.40157,0.0698132
1.5,11,39,6.23207e-06,0.064504,1.47692,2.14665,1.79672,7.69662,-0.00530914,7.69651,-0.0408623,2.20974,1.40173,0.0698132
1.5,11,40,7.00342e-06,0.0679947,1.45937,2.30058,1.79591,7.73663,-0.00158772,7.73662,-0.0122836,2.37197,1.40233,0.0695824
1.5,11,41,7.98476e-06,0.0714854,1.44573,2.45532,1.79566,7.77698,0.00231489,7.77696,0.0180028,2.53343,1.40336,0.0691705
1.5,11,42,9.27457e-06,0.074976,1.43518,2.61086,1.79602,7.81753,0.00633348,7.81737,0.0495119,2.69447,1.40486,0.0686426
1.5,11,43,1.10442e-05,0.0784667,1.42705,2.7672,1.79701,7.8582,0.0104247,7.85777,0.081918,2.85536,1.40685,0.068042
1.5,11,44,1.36214e-05,0.0819574,1.42084,2.92436,1.79865,7.89893,0.0145599,7.89809,0.115003,3.0163,1.40936,0.0673975
1.5,11,45,1.77216e-05,0.085448,1.41616,3.08232,1.80095,7.93968,0.01872,7.93829,0.148622,3.17743,1.41242,0.066728
1.5,11,46,2.52801e-05,0.0889387,1.41273,3.24109,1.80392,7.98044,0.0228927,7.97835,0.182678,3.33889,1.41606,0.066046
1.5,11,47,4.42191e-05,0.0924294,1.41033,3.40065,1.80757,8.02119,0.0270699,8.01825,0.217106,3.50074,1.4203,0.0653595
1.5,11,48,0.25749,0.0916899,1.40881,3.56102,1.81192,8.06192,0.0312462,8.05798,0.251864,3.6614,1.42472,0.0604437
1.5,11,49,0.25,0.0913399,1.40807,3.72218,1.81695,8.03657,0.0348505,8.03169,0.280022,3.82271,1.42979,0.0564894
1.5,11.25,0,9.18874e-08,0.127012,0.349066,-5,1.5,11.25,2.52754e-44,11.25,3.69983e-43,-4.60982,1.41191,0.127012
1.5,11.25,1,1.00527e-07,0.123521,0.349066,-4.775,1.5,11.4931,0.0537082,11.4765,0.616975,-4.38513,1.41055,0.0698132
1.5,11.25,2,1.18805e-07,0.120535,0.349066,-4.54547,1.51234,11.6026,0.0795481,11.5659,0.921994,-4.15587,1.42172,0.0409874
1.5,11.25,3,1.48817e-07,0.117045,0.349066,-4.31415,1.53078,11.6627,0.090854,11.6146,1.05815,-3.92487,1.4388,0.0261908
1.5,11.25,4,2.15852e-07,0.113554,0.349066,-4.08186,1.55194,11.7027,0.0945796,11.6504,1.10519,-3.6929,1.45861,0.0189745
1.5,11.25,5,0.471992,0.110063,0.349066,-3.84885,1.57405,11.7345,0.0946017,11.682,1.10845,-3.46022,1.47935,0.0154618
1.5,11.25,6,0.5,0.106573,0.349066,-3.61521,1.59621,11.6012,0.0957117,11.5481,1.10868,-3.22691,1.50017,0.0108611
1.5,11.25,7,0.5,0.103082,0.349066,-3.38425,1.61839,11.4409,0.0943789,11.39,1.07818,-2.99629,1.52098,0.00870327
1.5,11.25,8,0.5,0.0995915,0.349066,-3.15645,1.63995,11.2754,0.0915004,11.2282,1.03026,-2.76883,1.54119,0.00809111
1.5,11.25,9,0.5,0.0961008,0.349066,-2.93188,1.66056,11.1061,0.0878709,11.0632,0.974643,-2.54461,1.56045,0.00822994
1.5,11.25,10,0.5,0.0926101,0.349066,-2.71062,1.68005,10.9335,0.0838549,10.895,0.915749,-2.3237,1.57859,0.00875526
1.5,11.25,11,0.5,0.0891195,0.349066,-2.49272,1.69837,10.7578,0.0796199,10.7237,0.855631,-2.10616,1.59555,0.0094996
1.5,11.25,12,0.5,0.0856288,0.349066,-2.27825,1.71548,10.5792,0.075242,10.5493,0.795252,-1.89204,1.61132,0.0103868
1.5,11.25,13,0.5,0.0821381,0.349066,-2.06726,1.73138,10.3978,0.0707542,10.3718,0.735073,-1.68142,1.62588,0.0113839
1.5,11.25,14,0.5,0.0786475,0.349066,-1.85982,1.74608,10.2134,0.0661689,10.1911,0.675318,-1.47436,1.63923,0.0124785
1.5,11.25,15,0.5,0.0751568,0.352351,-1.656,1.75959,10.0262,0.0614878,10.0072,0.6161,-1.27127,1.65013,0.013669
1.5,11.25,16,0.5,0.0716661,0.388166,-1.45586,1.77191,9.83607,0.0567071,9.82026,0.557476,-1.07573,1.64742,0.014959
1.5,11.25,17,0.5,0.0681755,0.452213,-1.25945,1.78306,9.64306,0.0518196,9.63012,0.499476,-0.888589,1.6332,0.0163558
1.5,11.25,18,0.5,0.0646848,0.544159,-1.06685,1.79305,9.44717,0.0468158,9.43682,0.442115,-0.711955,1.60853,0.017869
1.5,11.25,19,0.5,0.0611941,0.665385,-0.878113,1.80189,9.24841,0.041684,9.24037,0.385399,-0.548929,1.57466,0.0195101
1.5,11.25,20,0.5,0.0577035,0.81738,-0.693306,1.8096,9.04678,0.0364109,9.04078,0.329328,-0.403282,1.53413,0.0212926
1.5,11.25,21,0.5,0.0542128,1.00035,-0.51249,1.81619,8.84231,0.030981,8.83806,0.273899,-0.278563,1.49172,0.0232318
1.5,11.25,22,0.5,0.0507221,1.21205,-0.335729,1.82167,8.63502,0.0253767,8.63224,0.219105,-0.176481,1.45473,0.0253454
1.5,11.25,23,0.5,0.0472314,1.44706,-0.163084,1.82605,8.42495,0.019578,8.42334,0.164933,-0.0950307,1.43188,0.0276535
1.5,11.25,24,0.5,0.0437408,1.69701,0.00538261,1.82935,8.21216,0.0135617,8.2114,0.111368,-0.0275705,1.43071,0.030179
1.5,11.25,25,0.5,0.0402501,1.95199,0.169611,1.83157,7.99668,0.00730173,7.99647,0.0583891,0.0358599,1.4546,0.0329484
1.5,11.25,26,2.58077e-06,0.0367594,2.20283,0.32954,1.83274,7.77861,0.000767781,7.77861,0.00597227,0.105246,1.50154,0.0359917
1.5,11.25,27,2.7119e-06,0.0332688,2.44346,0.485112,1.83286,7.79837,-0.00702082,7.79818,-0.0547505,0.187416,1.5657,0.0402896
1.5,11.25,28,2.85449e-06,0.0367594,2.25035,0.641076,1.83177,7.82049,-0.0131406,7.81982,-0.102763,0.401302,1.5116,0.0499001
1.5,11.25,29,3.0121e-06,0.0402501,2.08791,0.797472,1.82971,7.84778,-0.0156614,7.84682,-0.122902,0.613875,1.47434,0.0559115
1.5,11.25,30,3.18725e-06,0.0437408,1.95141,0.954408,1.82725,7.87887,-0.0158384,7.87788,-0.124783,0.822194,1.44974,0.0595791
1.5,11.25,31,3.38302e-06,0.0472314,1.83822,1.11197,1.82476,7.91262,-0.0144901,7.91179,-0.114651,1.0246,1.43442,0.0617216
1.5,11.25,32,3.60319e-06,0.0507221,1.74579,1.2702,1.82246,7.94818,-0.0121513,7.94759,-0.0965782,1.22062,1.42555,0.0628734
1.5,11.25,33,3.85252e-06,0.0542128,1.67134,1.42915,1.82053,7.98495,-0.00917097,7.98461,-0.0732287,1.41063,1.42096,0.0633838
1.5,11.25,34,4.13708e-06,0.0577035,1.61201,1.58885,1.81907,8.02252,-0.00577708,8.02239,-0.0463465,1.59544,1.41912,0.0634805
1.5,11.25,35,4.46479e-06,0.0611941,1.5651,1.74929,1.81814,8.06061,-0.00211815,8.0606,-0.0170736,1.77603,1.41904,0.0633123
1.5,11.25,36,4.84607e-06,0.0646848,1.52822,1.91051,1.8178,8.09904,0.00170919,8.09903,0.0138428,1.95333,1.4201,0.0629756
1.5,11.25,37,5.29505e-06,0.0681755,1.49933,2.07249,1.81808,8.13768,0.0056422,8.13756,0.0459142,2.12816,1.42197,0.0625333
1.5,11.25,38,5.83129e-06,0.0716661,1.47676,2.23524,1.819,8.17647,0.00964024,8.17609,0.0788219,2.30122,1.42447,0.0620259
1.5,11.25,39,6.48265e-06,0.0751568,1.45916,2.39876,1.82057,8.21534,0.0136771,8.21457,0.112359,2.47304,1.42753,0.0614797
1.5,11.25,40,7.29029e-06,0.0786475,1.44546,2.56305,1.82282,8.25427,0.0177359,8.25297,0.146389,2.64408,1.43111,0.0609115
1.5,11.25,41,8.3176e-06,0.0821381,1.43483,2.72811,1.82575,8.29323,0.0218059,8.29126,0.180827,2.81466,1.43522,0.0603323
1.5,11.25,42,9.66756e-06,0.0856288,1.4266,2.89393,1.82936,8.33223,0.0258801,8.32944,0.215615,2.98506,1.43988,0.0597487
1.5,11.25,43,1.15195e-05,0.0891195,1.42026,3.06052,1.83368,8.37126,0.0299543,8.3675,0.250717,3.15547,1.44511,0.0591652
1.5,11.25,44,1.4216e-05,0.0926101,1.41542,3.22787,1.83869,8.41031,0.0340256,8.40544,0.286111,3.32606,1.45093,0.0585845
1.5,11.25,45,1.85059e-05,0.0961008,1.41177,3.39598,1.84441,8.44938,0.0380926,8.44325,0.321781,3.49693,1.45736,0.0580082
1.5,11.25,46,2.64134e-05,0.0995915,1.4091,3.56485,1.85085,8.48848,0.0421541,8.48094,0.357718,3.66818,1.46442,0.0574374
1.5,11.25,47,4.62265e-05,0.103082,1.40723,3.73447,1.858,8.52762,0.0462096,8.51851,0.393918,3.83987,1.47214,0.0568725
1.5,11.25,48,0.252611,0.102743,1.40604,3.90484,1.86588,8.56679,0.0502589,8.55597,0.430376,4.01056,1.48011,0.0524837
1.5,11.25,49,0.25,0.102575,1.40547,4.07596,1.87449,8.54443,0.0538822,8.53203,0.46017,4.18184,1.48876,0.0486927
1.5,11.5,0,1.01292e-07,0.130845,0.349066,-5,1.5,11.5,-3.03416e-42,11.5,-4.45935e-41,-4.60949,1.4134,0.130845
1.5,11.5,1,1.1917e-07,0.127354,0.349066,-4.77,1.5,11.7691,0.0575409,11.7496,0.67683,-4.37979,1.41204,0.0698132
1.5,11.5,2,1.47031e-07,0.123863,0.349066,-4.53501,1.51354,11.886,0.0847562,11.8434,1.00621,-4.14511,1.42422,0.0391072
1.5,11.5,3,2.03222e-07,0.120373,0.349066,-4.29814,1.53366,11.9475,0.0961163,11.8923,1.14658,-3.90856,1.44298,0.0242564
1.5,11.5,4,4.96566e-07,0.116882,0.349066,-4.06029,1.55659,11.988,0.0996765,11.9285,1.19295,-3.67103,1.46455,0.0172056
1.5,11.5,5,0.5,0.113391,0.349066,-3.82172,1.58045,12.0203,0.0995263,11.9608,1.19436,-3.43278,1.48705,0.0138651
1.5,11.5,6,0.5,0.109901,0.349066,-3.58251,1.60434,11.872,0.10084,11.8117,1.19515,-3.19389,1.50958,0.00906055
1.5,11.5,7,0.5,0.10641,0.349066,-3.34627,1.62824,11.7158,0.0991799,11.6582,1.16007,-2.95799,1.53213,0.00723015
1.5,11.5,8,0.5,0.102919,0.349066,-3.11311,1.65144,11.5547,0.0961557,11.5013,1.10934,-2.72516,1.55398,0.00676373
1.5,11.5,9,0.5,0.0994288,0.349066,-2.88308,1.67363,11.3899,0.0924849,11.3413,1.0519,-2.49548,1.57481,0.00694389
1.5,11.5,10,0.5,0.0959381,0.349066,-2.65626,1.69467,11.2221,0.0884882,11.1781,0.991724,-2.269,1.59449,0.00744986
1.5,11.5,11,0.5,0.0924474,0.349066,-2.43269,1.7145,11.0512,0.0843094,11.012,0.930618,-2.04579,1.61298,0.00813798
1.5,11.5,12,0.5,0.0889567,0.349066,-2.21245,1.73311,10.8775,0.0800121,10.8427,0.869403,-1.82591,1.63024,0.00894462
1.5,11.5,13,0.5,0.0854661,0.349066,-1.9956,1.7505,10.7009,0.0756231,10.6703,0.808466,-1.60942,1.64628,0.00984296
1.5,11.5,14,0.5,0.0819754,0.349066,-1.78219,1.76667,10.5215,0.0711519,10.4949,0.747993,-1.39638,1.6611,0.0108236
1.5,11.5,15,0.5,0.0784847,0.373777,-1.5723,1.78163,10.3392,0.0665993,10.3163,0.688077,-1.18961,1.66522,0.0118854
1.5,11.5,16,0.5,0.0749941,0.428999,-1.36597,1.79539,10.1541,0.0619619,10.1346,0.628766,-0.990773,1.65673,0.0130322
1.5,11.5,17,0.5,0.0715034,0.513173,-1.16328,1.80797,9.96612,0.0572335,9.9498,0.570085,-0.801662,1.63699,0.0142699
1.5,11.5,18,0.5,0.0680127,0.627433,-0.964281,1.81937,9.77525,0.052406,9.76183,0.512048,-0.625256,1.60709,0.0156067
1.5,11.5,19,0.5,0.0645221,0.773663,-0.769044,1.82961,9.58151,0.04747,9.57072,0.454664,-0.465476,1.56914,0.0170521
1.5,11.5,20,0.5,0.0610314,0.95291,-0.57763,1.8387,9.3849,0.0424143,9.37646,0.397935,-0.32645,1.5274,0.0186171
1.5,11.5,21,0.5,0.0575407,1.16398,-0.390101,1.84666,9.18543,0.0372264,9.17907,0.341862,-0.210963,1.48902,0.0203143
1.5,11.5,22,0.5,0.0540501,1.40244,-0.206519,1.8535,8.98312,0.031892,8.97855,0.286441,-0.118288,1.46335,0.0221581
1.5,11.5,23,0.5,0.0505594,1.66044,-0.0269484,1.85923,8.77798,0.0263947,8.77492,0.231665,-0.0425763,1.45953,0.0241647
1.5,11.5,24,0.5,0.0470687,1.92223,0.14855,1.86386,8.57005,0.0207162,8.56821,0.177526,0.0286733,1.48225,0.0263525
1.5,11.5,25,2.56074e-06,0.0435781,2.18403,0.319914,1.86741,8.35937,0.0148353,8.35845,0.124009,0.104176,1.53058,0.0287427
1.5,11.5,26,2.68662e-06,0.0400874,2.44346,0.487083,1.86989,8.37804,0.00727808,8.37781,0.0609755,0.191216,1.6007,0.0328093
1.5,11.5,27,2.82346e-06,0.0435781,2.25035,0.65464,1.87111,8.39901,0.00138876,8.399,0.0116642,0.417054,1.54932,0.0421893
1.5,11.5,28,2.97428e-06,0.0470687,2.08791,0.82262,1.87135,8.42519,-0.000769045,8.42519,-0.00647936,0.641451,1.51473,0.0478378
1.5,11.5,29,3.1412e-06,0.0505594,1.9514,0.991123,1.87122,8.45512,-0.000599757,8.45512,-0.00507102,0.861488,1.49281,0.0511591
1.5,11.5,30,3.32685e-06,0.0540501,1.83822,1.16023,1.87112,8.48758,0.00102073,8.48758,0.0086635,1.07552,1.48019,0.0530293
1.5,11.5,31,3.5344e-06,0.0575407,1.74578,1.32998,1.87129,8.52173,0.00354498,8.52167,0.0302093,1.28311,1.47404,0.0539958
1.5,11.5,32,3.76784e-06,0.0610314,1.67132,1.50041,1.87189,8.55697,0.00663069,8.55679,0.0567382,1.48462,1.4722,0.0544007
1.5,11.5,33,4.0322e-06,0.0645221,1.61198,1.67155,1.87303,8.59294,0.0100639,8.59251,0.0864772,1.68088,1.47314,0.0544581
1.5,11.5,34,4.33391e-06,0.0680127,1.56506,1.8434,1.87476,8.62939,0.0137111,8.62858,0.118315,1.87287,1.47584,0.0543016
1.5,11.5,35,4.68132e-06,0.0715034,1.52817,2.01597,1.87712,8.66616,0.017489,8.66483,0.151555,2.06152,1.47973,0.0540144
1.5,11.5,36,5.0855e-06,0.0749941,1.49926,2.18926,1.88015,8.70314,0.0213458,8.70116,0.185762,2.24767,1.48444,0.0536482
1.5,11.5,37,5.56139e-06,0.0784847,1.47666,2.36329,1.88387,8.74029,0.0252495,8.7375,0.220664,2.43199,1.48981,0.0532353
1.5,11.5,38,6.12969e-06,0.0819754,1.45903,2.53804,1.88828,8.77756,0.02918,8.77383,0.256093,2.61505,1.49577,0.0527954
1.5,11.5,39,6.8199e-06,0.0854661,1.4453,2.71351,1.8934,8.81494,0.0331252,8.81011,0.291943,2.79728,1.50227,0.0523409
1.5,11.5,40,7.67556e-06,0.0889567,1.43462,2.88972,1.89924,8.85241,0.0370774,8.84633,0.328149,2.97901,1.50934,0.0518793
1.5,11.5,41,8.76376e-06,0.0924474,1.42632,3.06664,1.90581,8.88997,0.0410321,8.88248,0.364672,3.16053,1.51698,0.0514153
1.5,11.5,42,1.01934e-05,0.0959381,1.41991,3.24429,1.9131,8.92761,0.0449865,8.91857,0.401487,3.34202,1.52522,0.0509515
1.5,11.5,43,1.21543e-05,0.0994288,1.41496,3.42266,1.92113,8.96533,0.048939,8.9546,0.438579,3.52366,1.53409,0.0504898
1.5,11.5,44,1.50087e-05,0.102919,1.41119,3.60176,1.9299,9.00314,0.0528884,8.99055,0.47594,3.70556,1.54361,0.050031
1.5,11.5,45,1.95487e-05,0.10641,1.40835,3.78157,1.93942,9.04104,0.0568343,9.02644,0.513565,3.88782,1.55379,0.0495757
1.5,11.5,46,2.79153e-05,0.109901,1.40627,3.9621,1.94969,9.07903,0.0607764,9.06227,0.551451,4.07049,1.56466,0.0491243
1.5,11.5,47,4.88746e-05,0.113391,1.40481,4.14334,1.96072,9.11712,0.0647145,9.09803,0.589598,4.25364,1.57623,0.0486769
1.5,11.5,48,0.24964,0.11324,1.40389,4.3253,1.97251,9.1553,0.0686485,9.13374,0.628004,4.4359,1.58811,0.0445915
1.5,11.5,49,0.25,0.113172,1.40344,4.50798,1.98507,9.13558,0.0721832,9.11179,0.658863,4.61872,1.60071,0.0409888
1.5,11.75,0,1.0448e-07,0.130616,0.349066,-5,1.5,11.75,1.62463e-44,11.75,2.34717e-43,-4.60951,1.41331,0.130616
1.5,11.75,1,1.23282e-07,0.127125,0.349066,-4.765,1.5,12.0309,0.0593606,12.0097,0.713744,-4.37481,1.41195,0.0677642
1.5,11.75,2,1.51608e-07,0.123634,0.349066,-4.52481,1.51427,12.1494,0.0867906,12.1037,1.05313,-4.13493,1.42486,0.0368436
1.5,11.75,3,2.07623e-07,0.120143,0.349066,-4.28273,1.53534,12.2108,0.0978746,12.1524,1.19322,-3.89317,1.44457,0.0222689
1.5,11.75,4,4.64374e-07,0.116653,0.349066,-4.03968,1.5592,12.2514,0.101121,12.1888,1.23677,-3.65044,1.46707,0.0155314
1.5,11.75,5,0.5,0.113162,0.349066,-3.79591,1.58394,12.284,0.100741,12.2217,1.2354,-3.40699,1.49045,0.0124216
1.5,11.75,6,0.5,0.109671,0.349066,-3.55147,1.60865,12.1399,0.101786,12.0771,1.23355,-3.16288,1.5138,0.00788509
1.5,11.75,7,0.5,0.106181,0.349066,-3.30993,1.63332,11.9882,0.0999715,11.9283,1.19648,-2.92167,1.53711,0.0062093
1.5,11.75,8,0.5,0.10269,0.349066,-3.07137,1.65725,11.8318,0.0968804,11.7763,1.14447,-2.68344,1.55969,0.00580979
1.5,11.75,9,0.5,0.0991995,0.349066,-2.83584,1.68014,11.6719,0.0932005,11.6212,1.08625,-2.44826,1.58123,0.005999
1.5,11.75,10,0.5,0.0957088,0.349066,-2.60342,1.70186,11.5089,0.0892314,11.4631,1.0256,-2.21618,1.6016,0.00647739
1.5,11.75,11,0.5,0.0922181,0.349066,-2.37415,1.72237,11.3431,0.085104,11.3021,0.96418,-1.98727,1.62076,0.00711415
1.5,11.75,12,0.5,0.0887275,0.349066,-2.14811,1.74166,11.1745,0.0808747,11.138,0.902749,-1.76159,1.63869,0.00785278
1.5,11.75,13,0.5,0.0852368,0.349066,-1.92535,1.75971,11.0031,0.0765667,10.9709,0.841648,-1.53919,1.6554,0.00867009
1.5,11.75,14,0.5,0.0817461,0.359749,-1.70593,1.77654,10.8289,0.072188,10.8007,0.781037,-1.32129,1.66677,0.00955814
1.5,11.75,15,0.5,0.0782555,0.405612,-1.48992,1.79216,10.6519,0.0677392,10.6275,0.720998,-1.11116,1.66355,0.0105163
1.5,11.75,16,0.5,0.0747648,0.483239,-1.27737,1.80658,10.4721,0.0632171,10.4511,0.661573,-0.910281,1.6477,0.0115477
1.5,11.75,17,0.5,0.0712741,0.59344,-1.06835,1.81982,10.2894,0.0586166,10.2717,0.602784,-0.721653,1.62031,0.0126576
1.5,11.75,18,0.5,0.0677835,0.738723,-0.862915,1.83187,10.1039,0.0539308,10.0892,0.544648,-0.54962,1.58318,0.0138527
1.5,11.75,19,0.5,0.0642928,0.921356,-0.66113,1.84276,9.91557,0.0491518,9.9036,0.487172,-0.399266,1.5404,0.015141
1.5,11.75,20,0.5,0.0608021,1.14161,-0.463058,1.85251,9.72438,0.0442706,9.71485,0.430363,-0.274812,1.49957,0.0165316
1.5,11.75,21,0.5,0.0573115,1.39626,-0.268761,1.86112,9.53034,0.0392767,9.52299,0.374224,-0.176852,1.47182,0.0180348
1.5,11.75,22,0.5,0.0538208,1.65806,-0.0783013,1.8686,9.33346,0.0341584,9.32802,0.318754,-0.0916771,1.46882,0.0196624
1.5,11.75,23,0.5,0.0503301,1.91986,0.108259,1.87497,9.13375,0.0289025,9.12994,0.263951,-0.00946583,1.49269,0.0214277
1.5,11.75,24,2.54908e-06,0.0468395,2.18166,0.290858,1.88025,8.93124,0.023494,8.92877,0.209811,0.0770207,1.54221,0.0233455
1.5,11.75,25,2.67091e-06,0.0433488,2.44346,0.469433,1.88445,8.94984,0.0162938,8.94866,0.14582,0.174445,1.6143,0.027055
1.5,11.75,26,2.80328e-06,0.0468395,2.25035,0.648406,1.88737,8.97062,0.0107069,8.9701,0.0960461,0.411872,1.5648,0.0361325
1.5,11.75,27,2.94875e-06,0.0503301,2.0879,0.827808,1.88929,8.99657,0.00895325,8.99621,0.0805475,0.647804,1.53208,0.0413769
1.5,11.75,28,3.10917e-06,0.0538208,1.9514,1.00773,1.8909,9.02613,0.00948567,9.02572,0.0856175,0.879333,1.51207,0.0443351
1.5,11.75,29,3.28677e-06,0.0573115,1.83821,1.18825,1.89261,9.05805,0.011382,9.05747,0.103096,1.10482,1.50141,0.0459295
1.5,11.75,30,3.48429e-06,0.0608021,1.74577,1.3694,1.89467,9.09151,0.0140912,9.0906,0.128106,1.32383,1.49728,0.046711
1.5,11.75,31,3.70512e-06,0.0642928,1.6713,1.55121,1.89723,9.12594,0.0172837,9.12458,0.157723,1.53673,1.4975,0.0470091
1.5,11.75,32,3.9535e-06,0.0677835,1.61196,1.7337,1.90039,9.16102,0.0207629,9.15904,0.190195,1.74435,1.50053,0.0470206
1.5,11.75,33,4.23477e-06,0.0712741,1.56504,1.91688,1.90419,9.19652,0.0244109,9.19378,0.224473,1.94766,1.50538,0.0468632
1.5,11.75,34,4.55578e-06,0.0747648,1.52813,2.10076,1.90868,9.23232,0.028158,9.22866,0.259929,2.14762,1.51144,0.0466068
1.5,11.75,35,4.92542e-06,0.0782555,1.49921,2.28533,1.91388,9.26835,0.0319623,9.26361,0.296187,2.34504,1.51836,0.0462932
1.5,11.75,36,5.35547e-06,0.0817461,1.4766,2.4706,1.9198,9.30455,0.0357991,9.29859,0.333024,2.54061,1.52598,0.045947
1.5,11.75,37,5.86181e-06,0.0852368,1.45896,2.65657,1.92647,9.34091,0.0396539,9.33357,0.370306,2.73489,1.53421,0.0455829
1.5,11.75,38,6.46645e-06,0.0887275,1.4452,2.84325,1.93387,9.37742,0.0435179,9.36854,0.407957,2.92832,1.54302,0.0452096
1.5,11.75,39,7.20077e-06,0.0922181,1.43449,3.03062,1.94203,9.41405,0.0473861,9.40348,0.445928,3.12123,1.55243,0.0448321
