u0_opt,u1_opt,u2_opt
2.00401e-05,0.103103,1.41496
2.47485e-05,0.106594,1.41119
3.22379e-05,0.110084,1.40835
4.60412e-05,0.113575,1.40627
8.06222e-05,0.117066,1.40481
0.249685,0.116916,1.40389
0.25,0.116849,1.40344
1.1302e-07,0.134782,0.349066
1.29177e-07,0.131292,0.349066
1.62223e-07,0.127801,0.349066
2.35151e-07,0.12431,0.349066
0.0758239,0.12082,0.349066
0.5,0.117329,0.349066
0.5,0.113838,0.349066
0.5,0.110348,0.349066
0.5,0.106857,0.349066
0.5,0.103366,0.349066
0.5,0.0998757,0.349066
0.5,0.096385,0.349066
0.5,0.0928944,0.349066
0.5,0.0894037,0.349066
0.5,0.085913,0.355202
0.5,0.0824224,0.3986
0.5,0.0789317,0.475146
0.5,0.075441,0.585353
0.5,0.0719503,0.731603
0.5,0.0684597,0.916068
0.5,0.064969,1.13882
0.5,0.0614783,1.39626
0.5,0.0579877,1.65806
0.5,0.054497,1.91986
2.55333e-06,0.0510063,2.18166
2.67515e-06,0.0475157,2.44346
2.8077e-06,0.0510063,2.25035
2.95345e-06,0.054497,2.0879
3.11425e-06,0.0579877,1.9514
3.29231e-06,0.0614783,1.83821
3.49037e-06,0.064969,1.74577
3.71182e-06,0.0684597,1.6713
3.96091e-06,0.0719503,1.61196
4.24301e-06,0.075441,1.56504
4.56498e-06,0.0789317,1.52813
4.93574e-06,0.0824224,1.49921
5.36711e-06,0.085913,1.4766
5.87503e-06,0.0894037,1.45896
6.48158e-06,0.0928944,1.4452
7.21825e-06,0.096385,1.43449
8.13147e-06,0.0998757,1.42616
9.29277e-06,0.103366,1.41969
1.08183e-05,0.106857,1.41469
1.29103e-05,0.110348,1.41084
1.59552e-05,0.113838,1.4079
2.0797e-05,0.117329,1.40569
2.9718e-05,0.12082,1.40406
5.20615e-05,0.12431,1.40292
0.247353,0.124273,1.4022
0.25,0.124274,1.40185
1.29951e-07,0.135661,0.349066
1.64759e-07,0.13217,0.349066
2.39213e-07,0.128679,0.349066
0.353699,0.125189,0.349066
0.5,0.121698,0.349066
0.5,0.118207,0.349066
0.5,0.114716,0.349066
0.5,0.111226,0.349066
0.5,0.107735,0.349066
0.5,0.104244,0.349066
0.5,0.100754,0.349066
0.5,0.0972632,0.349066
0.5,0.0937725,0.349066
0.5,0.0902818,0.349066
0.5,0.0867912,0.358874
0.5,0.0833005,0.404755
0.5,0.0798098,0.483022
0.5,0.0763191,0.594247
0.5,0.0728285,0.740623
0.5,0.0693378,0.92395
0.5,0.0658471,1.14384
0.5,0.0623565,1.39626
0.5,0.0588658,1.65806
0.5,0.0553751,1.91986
2.56074e-06,0.0518845,2.18166
2.68295e-06,0.0483938,2.44346
2.81596e-06,0.0518845,2.25035
2.96225e-06,0.0553751,2.0879
3.12364e-06,0.0588658,1.9514
3.30237e-06,0.0623565,1.83821
3.50119e-06,0.0658471,1.74577
3.72349e-06,0.0693378,1.6713
3.97355e-06,0.0728285,1.61196
4.25674e-06,0.0763191,1.56504
4.57996e-06,0.0798098,1.52813
4.95216e-06,0.0833005,1.49921
5.3852e-06,0.0867912,1.4766
5.8951e-06,0.0902818,1.45896
6.50401e-06,0.0937725,1.4452
7.24354e-06,0.0972632,1.43449
8.1603e-06,0.100754,1.42616
9.32607e-06,0.104244,1.41969
1.08575e-05,0.107735,1.41469
1.29575e-05,0.111226,1.41084
1.60138e-05,0.114716,1.4079
2.08737e-05,0.118207,1.40569
2.98277e-05,0.121698,1.40406
5.22527e-05,0.125188,1.40292
0.247306,0.125153,1.4022
0.25,0.125155,1.40185
5.93218e-08,0.109261,0.349066
6.22754e-08,0.10577,0.349066
6.85639e-08,0.109261,0.349066
7.66416e-08,0.112751,0.349066
8.762e-08,0.116242,0.349066
1.03765e-07,0.119733,0.349066
1.3088e-07,0.123223,0.349066
1.9151e-07,0.122851,0.349066
0.285027,0.11936,0.349066
0.5,0.115869,0.349066
0.5,0.112379,0.349066
0.5,0.108888,0.349066
0.5,0.105397,0.349066
0.5,0.101907,0.349066
0.5,0.0984159,0.349066
0.5,0.0949252,0.349066
0.5,0.0914345,0.349066
0.5,0.0879439,0.357038
0.5,0.0844532,0.390155
0.5,0.0809625,0.44519
0.5,0.0774719,0.521632
0.5,0.0739812,0.620189
0.5,0.0704905,0.741735
0.5,0.0669999,0.886441
0.5,0.0635092,1.05304
0.5,0.0600185,1.2383
0.5,0.0565279,1.43695
0.381958,0.0530372,1.64207
2.81485e-07,0.0495465,1.84613
1.98243e-07,0.0460559,2.04759
1.62121e-07,0.0425652,2.24807
1.83413e-07,0.0390745,2.44346
2.3359e-07,0.0355839,2.25036
5.79793e-07,0.0320932,2.08794
3.67669e-06,0.0286025,1.95148
3.97163e-06,0.0251849,1.83836
4.31429e-06,0.0220397,1.74601
4.71716e-06,0.0191666,1.67167
5.19753e-06,0.0165656,1.61249
5.77999e-06,0.0142361,1.56576
6.50081e-06,0.0121775,1.52912
7.41575e-06,0.0103894,1.50052
8.61528e-06,0.00887097,1.47833
1.02568e-05,0.00762142,1.4612
1.26405e-05,0.00663994,1.44812
1.6422e-05,0.00592563,1.43826
2.33728e-05,0.00547761,1.43102
4.07447e-05,0.00529491,1.42595
0.206768,0.00306013,1.42274
0.25,0.00152523,1.42118
6.58995e-08,0.112639,0.349066
6.97446e-08,0.109149,0.349066
7.79155e-08,0.112639,0.349066
8.89333e-08,0.11613,0.349066
1.05089e-07,0.119621,0.349066
1.32212e-07,0.123111,0.349066
1.92885e-07,0.122267,0.349066
0.456909,0.118776,0.349066
0.5,0.115286,0.349066
0.5,0.111795,0.349066
0.5,0.108304,0.349066
0.5,0.104814,0.349066
0.5,0.101323,0.349066
0.5,0.0978325,0.349066
0.5,0.0943418,0.349066
0.5,0.0908512,0.349066
0.5,0.0873605,0.349066
0.5,0.0838698,0.36111
0.5,0.0803791,0.397543
0.5,0.0768885,0.455622
0.5,0.0733978,0.535039
0.5,0.0699071,0.636517
0.5,0.0664165,0.760794
0.5,0.0629258,0.90778
0.5,0.0594351,1.07585
0.5,0.0559445,1.2614
0.5,0.0524538,1.45881
0.290408,0.0489631,1.66098
2.72261e-07,0.0454725,1.86035
1.91587e-07,0.0419818,2.05862
1.56656e-07,0.0384911,2.25433
1.7553e-07,0.0350005,2.44346
2.1764e-07,0.0315098,2.25036
4.14268e-07,0.0280191,2.08794
3.68315e-06,0.0245284,1.95148
3.97876e-06,0.0212076,1.83836
4.32219e-06,0.0181596,1.74601
4.72598e-06,0.0153843,1.67167
5.20744e-06,0.0128812,1.61249
5.79124e-06,0.0106499,1.56576
6.51371e-06,0.00868973,1.52912
7.43075e-06,0.00700001,1.50052
8.63306e-06,0.00557996,1.47833
1.02783e-05,0.00442873,1.4612
1.26676e-05,0.00354542,1.44812
1.64579e-05,0.0029291,1.43826
2.34249e-05,0.0025788,1.43102
4.08374e-05,0.00249355,1.42595
0.205433,0.000287189,1.42274
0.25,-0.00121781,1.42118
7.35702e-08,0.116099,0.349066
7.87601e-08,0.112608,0.349066
8.98587e-08,0.116099,0.349066
1.0601e-07,0.119589,0.349066
1.33077e-07,0.12308,0.349066
1.93538e-07,0.120531,0.349066
0.339522,0.11704,0.349066
0.5,0.113549,0.349066
0.5,0.110059,0.349066
0.5,0.106568,0.349066
0.5,0.103077,0.349066
0.5,0.0995868,0.349066
0.5,0.0960961,0.349066
0.5,0.0926055,0.349066
0.5,0.0891148,0.349066
0.5,0.0856241,0.349066
0.5,0.0821335,0.349066
0.5,0.0786428,0.373312
0.5,0.0751521,0.421744
0.5,0.0716615,0.492992
0.5,0.0681708,0.587553
0.5,0.0646801,0.706488
0.5,0.0611894,0.850391
0.5,0.0576988,1.0185
0.5,0.0542081,1.20801
0.5,0.0507174,1.41381
0.5,0.0472268,1.62878
0.5,0.0437361,1.84486
0.196431,0.0402454,2.05449
2.53005e-07,0.0367548,2.25196
2.68997e-07,0.0332641,2.44346
2.97306e-07,0.0297734,2.25036
3.56536e-07,0.0262828,2.08793
5.60717e-07,0.0227921,1.95145
3.70425e-06,0.0193014,1.8383
4.00167e-06,0.01582,1.74591
4.34722e-06,0.012613,1.67152
4.7535e-06,0.00968007,1.61227
5.23795e-06,0.00702089,1.56546
5.82537e-06,0.00463486,1.52871
6.55232e-06,0.00252132,1.49998
7.47507e-06,0.000679497,1.47762
8.68487e-06,-0.000891465,1.46028
1.03404e-05,-0.00219249,1.44691
1.27446e-05,-0.00322457,1.4367
1.65586e-05,-0.00398872,1.42901
2.35692e-05,-0.00448601,1.42336
4.10907e-05,-0.00471751,1.41941
0.197328,-0.00697192,1.41691
0.25,-0.00854513,1.41569
8.34849e-08,0.119644,0.349066
9.10938e-08,0.116153,0.349066
1.07154e-07,0.119644,0.349066
1.33569e-07,0.123134,0.349066
1.9056e-07,0.119644,0.349066
7.72676e-07,0.116153,0.349066
0.5,0.112662,0.349066
0.5,0.109172,0.349066
0.5,0.105681,0.349066
0.5,0.10219,0.349066
0.5,0.0986997,0.349066
0.5,0.0952091,0.349066
0.5,0.0917184,0.349066
0.5,0.0882277,0.349066
0.5,0.0847371,0.349066
0.5,0.0812464,0.349066
0.5,0.0777557,0.356705
0.5,0.0742651,0.392746
0.5,0.0707744,0.453706
0.5,0.0672837,0.539244
0.5,0.063793,0.650372
0.5,0.0603024,0.788163
0.5,0.0568117,0.952663
0.5,0.053321,1.14197
0.5,0.0498304,1.35167
0.5,0.0463397,1.57488
0.5,0.042849,1.80315
0.5,0.0393584,2.02799
2.59195e-06,0.0358677,2.24267
2.733e-06,0.032377,2.44346
2.89672e-06,0.0358677,2.25035
3.08027e-06,0.0358688,2.08792
3.28635e-06,0.0337208,1.95143
3.51942e-06,0.0318408,1.83826
3.78508e-06,0.0302286,1.74585
4.09061e-06,0.0288837,1.67143
4.44561e-06,0.0278056,1.61214
4.86303e-06,0.0269938,1.56528
5.36081e-06,0.0264476,1.52846
5.96445e-06,0.0261665,1.49965
6.71156e-06,0.0261499,1.47718
7.65997e-06,0.026397,1.45971
8.90353e-06,0.0269073,1.44618
1.06054e-05,0.0276802,1.43575
1.30771e-05,0.028715,1.42779
1.69984e-05,0.0300112,1.42179
2.42066e-05,0.0315684,1.41739
4.22223e-05,0.033386,1.41431
0.240613,0.0317175,1.41236
0.25,0.0308066,1.41141
8.78861e-08,0.12328,0.349066
9.60564e-08,0.119789,0.349066
1.13534e-07,0.12328,0.349066
1.4226e-07,0.119789,0.349066
2.06313e-07,0.116299,0.349066
0.346709,0.112808,0.349066
0.5,0.109317,0.349066
0.5,0.105827,0.349066
0.5,0.102336,0.349066
0.5,0.0988452,0.349066
0.5,0.0953546,0.349066
0.5,0.0918639,0.349066
0.5,0.0883732,0.349066
0.5,0.0848826,0.349066
0.5,0.0813919,0.349066
0.5,0.0779012,0.349066
0.5,0.0744106,0.369849
0.5,0.0709199,0.418745
0.5,0.0674292,0.49383
0.5,0.0639386,0.595652
0.5,0.0604479,0.725554
0.5,0.0569572,0.884347
0.5,0.0534666,1.07116
0.5,0.0499759,1.28254
0.5,0.0464852,1.51219
0.5,0.0429945,1.75154
0.5,0.0395039,1.99129
2.56066e-06,0.0360132,2.22353
2.69124e-06,0.0325225,2.44346
2.83599e-06,0.0360132,2.25035
3.00159e-06,0.0395039,2.08791
3.19707e-06,0.0429945,1.95142
3.41539e-06,0.0457817,1.83824
3.66279e-06,0.0476722,1.74582
3.94549e-06,0.0498241,1.67137
4.27158e-06,0.0522373,1.61206
4.65185e-06,0.0549118,1.56517
5.10103e-06,0.0578475,1.52831
5.6398e-06,0.0610449,1.49945
6.23207e-06,0.064504,1.47692
7.00342e-06,0.0679947,1.45937
7.98476e-06,0.0714854,1.44573
9.27457e-06,0.074976,1.43518
1.10442e-05,0.0784667,1.42705
1.36214e-05,0.0819574,1.42084
1.77216e-05,0.085448,1.41616
2.52801e-05,0.0889387,1.41273
4.42191e-05,0.0924294,1.41033
0.25749,0.0916899,1.40881
0.25,0.0913399,1.40807
9.18874e-08,0.127012,0.349066
1.00527e-07,0.123521,0.349066
1.18805e-07,0.120535,0.349066
1.48817e-07,0.117045,0.349066
2.15852e-07,0.113554,0.349066
0.471992,0.110063,0.349066
0.5,0.106573,0.349066
0.5,0.103082,0.349066
0.5,0.0995915,0.349066
0.5,0.0961008,0.349066
0.5,0.0926101,0.349066
0.5,0.0891195,0.349066
0.5,0.0856288,0.349066
0.5,0.0821381,0.349066
0.5,0.0786475,0.349066
0.5,0.0751568,0.352351
0.5,0.0716661,0.388166
0.5,0.0681755,0.452213
0.5,0.0646848,0.544159
0.5,0.0611941,0.665385
0.5,0.0577035,0.81738
0.5,0.0542128,1.00035
0.5,0.0507221,1.21205
0.5,0.0472314,1.44706
0.5,0.0437408,1.69701
0.5,0.0402501,1.95199
2.58077e-06,0.0367594,2.20283
2.7119e-06,0.0332688,2.44346
2.85449e-06,0.0367594,2.25035
3.0121e-06,0.0402501,2.08791
3.18725e-06,0.0437408,1.95141
3.38302e-06,0.0472314,1.83822
3.60319e-06,0.0507221,1.74579
3.85252e-06,0.0542128,1.67134
4.13708e-06,0.0577035,1.61201
4.46479e-06,0.0611941,1.5651
4.84607e-06,0.0646848,1.52822
5.29505e-06,0.0681755,1.49933
5.83129e-06,0.0716661,1.47676
6.48265e-06,0.0751568,1.45916
7.29029e-06,0.0786475,1.44546
8.3176e-06,0.0821381,1.43483
9.66756e-06,0.0856288,1.4266
1.15195e-05,0.0891195,1.42026
1.4216e-05,0.0926101,1.41542
1.85059e-05,0.0961008,1.41177
2.64134e-05,0.0995915,1.4091
4.62265e-05,0.103082,1.40723
0.252611,0.102743,1.40604
0.25,0.102575,1.40547
1.01292e-07,0.130845,0.349066
1.1917e-07,0.127354,0.349066
1.47031e-07,0.123863,0.349066
2.03222e-07,0.120373,0.349066
4.96566e-07,0.116882,0.349066
0.5,0.113391,0.349066
0.5,0.109901,0.349066
0.5,0.10641,0.349066
0.5,0.102919,0.349066
0.5,0.0994288,0.349066
0.5,0.0959381,0.349066
0.5,0.0924474,0.349066
0.5,0.0889567,0.349066
0.5,0.0854661,0.349066
0.5,0.0819754,0.349066
0.5,0.0784847,0.373777
0.5,0.0749941,0.428999
0.5,0.0715034,0.513173
0.5,0.0680127,0.627433
0.5,0.0645221,0.773663
0.5,0.0610314,0.95291
0.5,0.0575407,1.16398
0.5,0.0540501,1.40244
0.5,0.0505594,1.66044
0.5,0.0470687,1.92223
2.56074e-06,0.0435781,2.18403
2.68662e-06,0.0400874,2.44346
2.82346e-06,0.0435781,2.25035
2.97428e-06,0.0470687,2.08791
3.1412e-06,0.0505594,1.9514
3.32685e-06,0.0540501,1.83822
3.5344e-06,0.0575407,1.74578
3.76784e-06,0.0610314,1.67132
4.0322e-06,0.0645221,1.61198
4.33391e-06,0.0680127,1.56506
4.68132e-06,0.0715034,1.52817
5.0855e-06,0.0749941,1.49926
5.56139e-06,0.0784847,1.47666
6.12969e-06,0.0819754,1.45903
6.8199e-06,0.0854661,1.4453
7.67556e-06,0.0889567,1.43462
8.76376e-06,0.0924474,1.42632
1.01934e-05,0.0959381,1.41991
1.21543e-05,0.0994288,1.41496
1.50087e-05,0.102919,1.41119
1.95487e-05,0.10641,1.40835
2.79153e-05,0.109901,1.40627
4.88746e-05,0.113391,1.40481
0.24964,0.11324,1.40389
0.25,0.113172,1.40344
1.0448e-07,0.130616,0.349066
1.23282e-07,0.127125,0.349066
1.51608e-07,0.123634,0.349066
2.07623e-07,0.120143,0.349066
4.64374e-07,0.116653,0.349066
0.5,0.113162,0.349066
0.5,0.109671,0.349066
0.5,0.106181,0.349066
0.5,0.10269,0.349066
0.5,0.0991995,0.349066
0.5,0.0957088,0.349066
0.5,0.0922181,0.349066
0.5,0.0887275,0.349066
0.5,0.0852368,0.349066
0.5,0.0817461,0.359749
0.5,0.0782555,0.405612
0.5,0.0747648,0.483239
0.5,0.0712741,0.59344
0.5,0.0677835,0.738723
0.5,0.0642928,0.921356
0.5,0.0608021,1.14161
0.5,0.0573115,1.39626
0.5,0.0538208,1.65806
0.5,0.0503301,1.91986
2.54908e-06,0.0468395,2.18166
2.67091e-06,0.0433488,2.44346
2.80328e-06,0.0468395,2.25035
2.94875e-06,0.0503301,2.0879
3.10917e-06,0.0538208,1.9514
3.28677e-06,0.0573115,1.83821
3.48429e-06,0.0608021,1.74577
3.70512e-06,0.0642928,1.6713
3.9535e-06,0.0677835,1.61196
4.23477e-06,0.0712741,1.56504
4.55578e-06,0.0747648,1.52813
4.92542e-06,0.0782555,1.49921
5.35547e-06,0.0817461,1.4766
5.86181e-06,0.0852368,1.45896
6.46645e-06,0.0887275,1.4452
7.20077e-06,0.0922181,1.43449
8.11104e-06,0.0957088,1.42616
9.26852e-06,0.0991995,1.41969
1.0789e-05,0.10269,1.41469
1.28739e-05,0.106181,1.41084
1.59083e-05,0.109671,1.4079
2.07331e-05,0.113162,1.40569
2.96223e-05,0.116653,1.40406
5.18849e-05,0.120143,1.40292
0.247469,0.120103,1.4022
0.25,0.120101,1.40185
1.30111e-07,0.124622,0.349066
1.6438e-07,0.121131,0.349066
2.38282e-07,0.117641,0.349066
0.133795,0.11415,0.349066
0.5,0.110659,0.349066
0.5,0.107169,0.349066
0.5,0.103678,0.349066
0.5,0.100187,0.349066
0.5,0.0966968,0.349066
0.5,0.0932061,0.349066
0.5,0.0897155,0.349066
0.5,0.0862248,0.349066
0.5,0.0827341,0.349066
0.5,0.0792435,0.349066
0.5,0.0757528,0.35835
0.5,0.0722621,0.403885
0.5,0.0687714,0.481929
0.5,0.0652808,0.593047
0.5,0.0617901,0.73945
0.5,0.0582994,0.922971
0.5,0.0548088,1.14325
0.5,0.0513181,1.39626
0.5,0.0478274,1.65806
0.5,0.0443368,1.91986
2.5663e-06,0.0408461,2.18166
2.68956e-06,0.0373554,2.44346
2.82331e-06,0.0408461,2.25035
2.9702e-06,0.0443368,2.0879
3.13212e-06,0.0478274,1.9514
3.31134e-06,0.0513181,1.83821
3.51064e-06,0.0548088,1.74577
3.73345e-06,0.0582994,1.6713
3.98404e-06,0.0617901,1.61196
4.26782e-06,0.0652808,1.56504
4.59169e-06,0.0687714,1.52813
4.96464e-06,0.0722621,1.49921
5.39854e-06,0.0757528,1.4766
5.90943e-06,0.0792435,1.45896
6.51953e-06,0.0827341,1.4452
7.2605e-06,0.0862248,1.43449
8.17904e-06,0.0897155,1.42616
9.3471e-06,0.0932061,1.41969
1.08815e-05,0.0966968,1.41469
1.29857e-05,0.100187,1.41084
1.60482e-05,0.103678,1.4079
2.09182e-05,0.107169,1.40569
2.98911e-05,0.110659,1.40406
5.23648e-05,0.11415,1.40292
0.247343,0.114119,1.4022
0.25,0.114122,1.40185
5.90968e-08,0.109261,0.349066
6.23306e-08,0.10577,0.349066
6.86245e-08,0.109261,0.349066
7.6721e-08,0.112751,0.349066
8.77618e-08,0.116242,0.349066
1.03982e-07,0.117071,0.349066
1.3101e-07,0.113581,0.349066
1.91416e-07,0.11009,0.349066
0.214307,0.106599,0.349066
0.5,0.103109,0.349066
0.5,0.099618,0.349066
0.5,0.0961274,0.349066
0.5,0.0926367,0.349066
0.5,0.089146,0.349066
0.5,0.0856554,0.349066
0.5,0.0821647,0.349066
0.5,0.078674,0.349066
0.5,0.0751834,0.358091
0.5,0.0716927,0.391817
0.5,0.068202,0.447183
0.5,0.0647114,0.523766
0.5,0.0612207,0.622328
0.5,0.05773,0.74378
0.5,0.0542394,0.888327
0.5,0.0507487,1.05474
0.5,0.047258,1.23985
0.5,0.0437674,1.43842
0.410972,0.0402767,1.6436
2.76438e-07,0.036786,1.84792
1.93387e-07,0.0332953,2.04865
1.56781e-07,0.0298047,2.24854
1.72321e-07,0.026314,2.44346
2.03713e-07,0.0228233,2.25036
2.99121e-07,0.0193327,2.08794
3.67562e-06,0.015842,1.95148
3.97063e-06,0.0125162,1.83836
4.31338e-06,0.00946503,1.74601
4.71637e-06,0.00668798,1.67167
5.19687e-06,0.00418457,1.61249
5.77949e-06,0.00195415,1.56576
6.50051e-06,-4.03285e-06,1.52912
7.4157e-06,-0.00169082,1.50052
8.61558e-06,-0.00310713,1.47833
1.02575e-05,-0.00425395,1.4612
1.26419e-05,-0.00513231,1.44812
1.64246e-05,-0.00574328,1.43826
2.33776e-05,-0.00608796,1.43102
4.07548e-05,-0.00616745,1.42595
0.198222,-0.00837598,1.42274
0.25,-0.00989555,1.42118
6.56026e-08,0.112639,0.349066
6.9807e-08,0.109149,0.349066
7.79964e-08,0.112639,0.349066
8.90764e-08,0.11613,0.349066
1.0531e-07,0.117173,0.349066
1.32336e-07,0.113682,0.349066
1.92786e-07,0.110191,0.349066
0.418752,0.106701,0.349066
0.5,0.10321,0.349066
0.5,0.0997194,0.349066
0.5,0.0962287,0.349066
0.5,0.092738,0.349066
0.5,0.0892474,0.349066
0.5,0.0857567,0.349066
0.5,0.082266,0.349066
0.5,0.0787754,0.349066
0.5,0.0752847,0.349066
0.5,0.071794,0.362134
0.5,0.0683034,0.399161
0.5,0.0648127,0.457563
0.5,0.061322,0.537118
0.5,0.0578314,0.638601
0.5,0.0543407,0.762786
0.5,0.05085,0.909618
0.5,0.0473593,1.07751
0.5,0.0438687,1.26292
0.5,0.040378,1.46026
0.327292,0.0368873,1.6625
2.67747e-07,0.0333967,1.86213
1.87279e-07,0.029906,2.05968
1.51941e-07,0.0264153,2.2548
1.65907e-07,0.0229247,2.44346
1.93169e-07,0.019434,2.25036
2.67606e-07,0.0159433,2.08794
3.68194e-06,0.0124527,1.95148
3.97759e-06,0.00920934,1.83836
4.32108e-06,0.00624091,1.74601
4.72494e-06,0.0035469,1.67167
5.20649e-06,0.0011267,1.61249
5.79038e-06,-0.00102041,1.56576
6.51297e-06,-0.00289524,1.52912
7.43018e-06,-0.0044987,1.50052
8.6327e-06,-0.00583178,1.47833
1.02783e-05,-0.0068955,1.4612
1.2668e-05,-0.00769096,1.44812
1.6459e-05,-0.00821926,1.43826
2.34274e-05,-0.00848154,1.43102
4.08434e-05,-0.00847894,1.42595
0.197492,-0.0106636,1.42274
0.25,-0.0121577,1.42118
7.31313e-08,0.116099,0.349066
7.88539e-08,0.112608,0.349066
9.00299e-08,0.116099,0.349066
1.06253e-07,0.116346,0.349066
1.33187e-07,0.112856,0.349066
1.93449e-07,0.109365,0.349066
0.289704,0.105874,0.349066
0.5,0.102384,0.349066
0.5,0.0988931,0.349066
0.5,0.0954025,0.349066
0.5,0.0919118,0.349066
0.5,0.0884211,0.349066
0.5,0.0849305,0.349066
0.5,0.0814398,0.349066
0.5,0.0779491,0.349066
0.5,0.0744584,0.349066
0.5,0.0709678,0.349066
0.5,0.0674771,0.374345
0.5,0.0639864,0.423341
0.5,0.0604958,0.49484
0.5,0.0570051,0.589422
0.5,0.0535144,0.708198
0.5,0.0500238,0.851799
0.5,0.0465331,1.01951
0.5,0.0430424,1.20858
0.5,0.0395518,1.41395
0.5,0.0360611,1.62862
0.5,0.0325704,1.84458
0.237856,0.0290798,2.05432
2.4922e-07,0.0255891,2.25219
2.61925e-07,0.0220984,2.44346
2.83226e-07,0.0186077,2.25036
3.23101e-07,0.0151171,2.08793
4.19897e-07,0.0116264,1.95145
3.70348e-06,0.00813574,1.8383
4.001e-06,0.00475089,1.74591
4.34665e-06,0.0016423,1.67152
4.75306e-06,-0.00119054,1.61227
5.23765e-06,-0.00374825,1.56546
5.82525e-06,-0.00603163,1.52871
6.55243e-06,-0.00804152,1.49998
7.47547e-06,-0.00977891,1.47762
8.68565e-06,-0.0112448,1.46028
1.03417e-05,-0.0124404,1.44691
1.27467e-05,-0.0133668,1.4367
1.6562e-05,-0.0140251,1.42901
2.35749e-05,-0.0144167,1.42336
4.11023e-05,-0.0145427,1.41941
0.19103,-0.0167686,1.41691
0.25,-0.0183191,1.41569
8.29246e-08,0.119644,0.349066
9.14776e-08,0.116153,0.349066
1.07977e-07,0.117665,0.349066
1.35168e-07,0.114174,0.349066
1.95897e-07,0.110683,0.349066
0.446091,0.107193,0.349066
0.5,0.103702,0.349066
0.5,0.100211,0.349066
0.5,0.0967205,0.349066
0.5,0.0932298,0.349066
0.5,0.0897392,0.349066
0.5,0.0862485,0.349066
0.5,0.0827578,0.349066
0.5,0.0792672,0.349066
0.5,0.0757765,0.349066
0.5,0.0722858,0.349066
0.5,0.0687952,0.35037
0.5,0.0653045,0.379186
0.5,0.0618138,0.431274
0.5,0.0583232,0.505746
0.5,0.0548325,0.60329
0.5,0.0513418,0.724961
0.5,0.0478512,0.871194
0.5,0.0443605,1.04096
0.5,0.0408698,1.23114
0.5,0.0373791,1.43632
0.5,0.0338885,1.64924
0.5,0.0303978,1.86184
0.166573,0.0269071,2.0667
2.44127e-07,0.0234165,2.25837
2.56055e-07,0.0199258,2.44346
2.75843e-07,0.0164351,2.25036
3.1218e-07,0.0129445,2.08793
3.96252e-07,0.0094538,1.95145
3.70972e-06,0.00596313,1.8383
4.00783e-06,0.00263249,1.74591
4.35418e-06,-0.000421689,1.67152
4.7614e-06,-0.00319997,1.61227
5.24697e-06,-0.00570304,1.56546
5.83575e-06,-0.00793172,1.52871
6.56441e-06,-0.00988693,1.49998
7.48932e-06,-0.0115697,1.47762
8.70197e-06,-0.012981,1.46028
1.03614e-05,-0.0141221,1.44691
1.27713e-05,-0.0149942,1.4367
1.65944e-05,-0.0155984,1.42901
2.36218e-05,-0.015936,1.42336
4.11852e-05,-0.0160083,1.41941
0.190731,-0.0182185,1.41691
0.25,-0.0197517,1.41569
8.56251e-08,0.12328,0.349066
9.63804e-08,0.119789,0.349066
1.1377e-07,0.116299,0.349066
1.42393e-07,0.112808,0.349066
2.06386e-07,0.109317,0.349066
0.312307,0.105827,0.349066
0.5,0.102336,0.349066
0.5,0.0988452,0.349066
0.5,0.0953546,0.349066
0.5,0.0918639,0.349066
0.5,0.0883732,0.349066
0.5,0.0848826,0.349066
0.5,0.0813919,0.349066
0.5,0.0779012,0.349066
0.5,0.0744106,0.349066
0.5,0.0709199,0.349066
0.5,0.0674292,0.373438
0.5,0.0639386,0.424478
0.5,0.0604479,0.500749
0.5,0.0569572,0.603028
0.5,0.0534666,0.732753
0.5,0.0499759,0.890786
0.5,0.0464852,1.07632
0.5,0.0429945,1.28606
0.5,0.0395039,1.51393
0.5,0.0360132,1.75169
0.5,0.0325225,1.99042
2.56738e-06,0.0290319,2.22252
2.69869e-06,0.0255412,2.44346
2.84378e-06,0.0290319,2.25035
3.00923e-06,0.0325225,2.08791
3.20367e-06,0.0360132,1.95142
3.42324e-06,0.038914,1.83824
3.67226e-06,0.0409143,1.74582
3.95707e-06,0.0431751,1.67137
4.28599e-06,0.0456963,1.61206
4.67011e-06,0.0484777,1.56517
5.1247e-06,0.0515196,1.52831
5.6186e-06,0.0548218,1.49945
6.24108e-06,0.0583125,1.47692
7.01302e-06,0.0618032,1.45937
7.995e-06,0.0652938,1.44573
9.28551e-06,0.0687845,1.43518
1.10559e-05,0.0722752,1.42705
1.36339e-05,0.0757658,1.42084
1.7735e-05,0.0792565,1.41616
2.52942e-05,0.0827472,1.41273
4.42335e-05,0.0862378,1.41033
0.256026,0.0855147,1.40881
0.25,0.0851686,1.40807
9.72559e-08,0.122784,0.349066
1.1546e-07,0.119294,0.349066
1.44621e-07,0.115803,0.349066
2.09323e-07,0.112312,0.349066
0.443411,0.108822,0.349066
0.5,0.105331,0.349066
0.5,0.10184,0.349066
0.5,0.0983497,0.349066
0.5,0.0948591,0.349066
0.5,0.0913684,0.349066
0.5,0.0878777,0.349066
0.5,0.0843871,0.349066
0.5,0.0808964,0.349066
0.5,0.0774057,0.349066
0.5,0.073915,0.349066
0.5,0.0704244,0.349066
0.5,0.0669337,0.37775
0.5,0.063443,0.432305
0.5,0.0599524,0.511755
